R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
103,0.366695,-0.129243,6.560355,-0.123252,6.560098,0.688428,0.678199,166.729114,0.875572,103,1.015082,0.985142,0.986861
104,0.377702,-0.129228,6.618787,-0.124027,6.625349,0.730807,0.658048,88.365962,0.884895,104,1.110568,0.900440,0.986620
105,0.383348,-0.129750,6.674235,-0.123765,6.682402,0.765017,0.638016,87.678899,0.832394,105,1.199055,0.833990,0.984357
106,0.382083,-0.130134,6.728833,-0.125456,6.736545,0.760807,0.639431,87.520882,0.843482,106,1.189818,0.840465,0.984472
107,0.373409,-0.130974,6.783401,-0.126205,6.789893,0.722644,0.657915,87.244703,0.892118,107,1.098385,0.910428,0.986639
108,0.361879,-0.131892,6.833331,-0.127014,6.833238,0.686909,0.670770,173.212614,0.878824,108,1.024060,0.976505,0.985429
109,0.354097,-0.132734,6.884691,-0.127947,6.882835,0.709520,0.635431,176.029737,0.887978,109,1.116595,0.895580,0.986100
110,0.353313,-0.132234,6.938717,-0.126527,6.937241,0.708532,0.634907,176.127536,0.872648,110,1.115961,0.896088,0.985081
111,0.359982,-0.131829,6.995800,-0.127126,6.998423,0.684969,0.669145,175.691613,0.890015,111,1.023647,0.976899,0.984531
112,0.370771,-0.131658,7.053749,-0.125881,7.061458,0.719692,0.655948,87.245048,0.816182,112,1.097178,0.911429,0.982925
113,0.376525,-0.131868,7.108554,-0.127259,7.116848,0.752996,0.636666,87.505029,0.852717,113,1.182717,0.845511,0.983434
114,0.374782,-0.132468,7.163238,-0.127750,7.169855,0.751210,0.635225,87.103093,0.844030,114,1.182589,0.845602,0.982487
115,0.367197,-0.132974,7.216252,-0.128678,7.223872,0.713687,0.655091,87.241684,0.850071,115,1.089447,0.917896,0.983766
116,0.356866,-0.133830,7.266772,-0.128901,7.268321,0.684084,0.664210,177.138415,0.864066,116,1.029922,0.970948,0.983925
117,0.350261,-0.133968,7.317499,-0.128449,7.315619,0.705457,0.632167,176.513412,0.861795,117,1.115935,0.896109,0.985013
118,0.350261,-0.133462,7.371112,-0.127318,7.370616,0.706793,0.630972,175.718073,0.870198,118,1.120165,0.892726,0.984983
119,0.353553,-0.133710,7.428463,-0.127683,7.432226,0.684519,0.657625,177.190707,0.854842,119,1.040896,0.960710,0.984075
120,0.363470,-0.133380,7.485664,-0.127898,7.494543,0.706321,0.655203,86.868616,0.860498,120,1.078018,0.927628,0.985259
121,0.369638,-0.132817,7.539332,-0.126825,7.546045,0.743014,0.633417,88.052299,0.818659,121,1.173025,0.852497,0.982163
122,0.366717,-0.134037,7.594042,-0.128856,7.603835,0.736764,0.633743,86.316070,0.775169,122,1.162560,0.860171,0.978681
123,0.360484,-0.134719,7.644741,-0.130344,7.652380,0.706979,0.649216,84.457783,0.860740,123,1.088973,0.918297,0.983294
124,0.351656,-0.134682,7.696151,-0.128396,7.700434,0.680437,0.658022,177.490526,0.877562,124,1.034063,0.967059,0.983451
125,0.342938,-0.135817,7.747783,-0.129662,7.747842,0.701081,0.622813,177.782280,0.856163,125,1.125669,0.888361,0.984175
