R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
106,0.164343,-0.178461,1.946024,-0.178461,1.946024,0.464642,0.450342,175.736541,0.909532,106,1.031755,0.969222,0.983061
107,0.165881,-0.179977,1.936964,-0.179977,1.936964,0.462340,0.456820,1.261334,0.901249,107,1.012084,0.988060,0.982646
108,0.169152,-0.181134,1.926936,-0.181134,1.926936,0.472799,0.455523,84.149637,0.897568,108,1.037924,0.963461,0.981584
109,0.167883,-0.182769,1.917387,-0.182769,1.917387,0.467687,0.457047,85.289566,0.905221,109,1.023280,0.977249,0.982358
110,0.164733,-0.183830,1.906530,-0.183830,1.906530,0.464678,0.451377,175.532453,0.903296,110,1.029470,0.971374,0.981385
111,0.165783,-0.185364,1.895470,-0.185364,1.895470,0.462962,0.455937,1.356337,0.904157,111,1.015410,0.984824,0.981500
112,0.168908,-0.186961,1.884157,-0.186961,1.884157,0.471424,0.456192,83.024325,0.901060,112,1.033390,0.967689,0.980723
113,0.168590,-0.188107,1.871816,-0.188107,1.871816,0.470106,0.456612,85.031386,0.909038,113,1.029551,0.971297,0.983270
114,0.165344,-0.189644,1.859193,-0.189644,1.859193,0.463762,0.453944,175.924081,0.906643,114,1.021627,0.978831,0.982520
115,0.165490,-0.191210,1.846191,-0.191210,1.846191,0.463649,0.454457,179.146468,0.902559,115,1.020227,0.980174,0.981255
116,0.168859,-0.192524,1.832334,-0.192524,1.832334,0.470181,0.457267,83.068406,0.900799,116,1.028242,0.972534,0.982040
117,0.169005,-0.193738,1.818565,-0.193738,1.818565,0.471092,0.456778,83.421660,0.904991,117,1.031335,0.969617,0.982264
118,0.165490,-0.195253,1.803744,-0.195253,1.803744,0.462769,0.455321,177.375360,0.908885,118,1.016358,0.983905,0.982820
119,0.165441,-0.196945,1.788620,-0.196945,1.788620,0.464513,0.453478,1.007107,0.910657,119,1.024335,0.976244,0.983385
120,0.168444,-0.198039,1.773068,-0.198039,1.773068,0.468814,0.457472,79.445818,0.911702,120,1.024794,0.975806,0.983466
121,0.169201,-0.199548,1.756942,-0.199548,1.756942,0.471321,0.457083,83.612870,0.904034,121,1.031150,0.969791,0.982354
122,0.166198,-0.200906,1.740163,-0.200906,1.740163,0.463051,0.456991,177.983385,0.911328,122,1.013261,0.986912,0.983460
123,0.165344,-0.202282,1.722970,-0.202282,1.722970,0.465098,0.452641,0.185157,0.915071,123,1.027520,0.973217,0.983376
124,0.168346,-0.203818,1.705180,-0.203818,1.705180,0.466660,0.459318,76.496785,0.911174,124,1.015984,0.984267,0.983738
125,0.169469,-0.205208,1.686997,-0.205208,1.686997,0.471214,0.457913,82.335428,0.908897,125,1.029046,0.971774,0.983077
126,0.166930,-0.206639,1.667942,-0.206639,1.667942,0.462661,0.459391,178.043594,0.906952,126,1.007117,0.992933,0.982189
127,0.165539,-0.208232,1.648563,-0.208232,1.648563,0.465073,0.453199,1.824563,0.907714,127,1.026200,0.974469,0.982896
128,0.168517,-0.209721,1.628524,-0.209721,1.628524,0.466490,0.459952,71.792529,0.902376,128,1.014215,0.985984,0.982284
129,0.169616,-0.211152,1.608148,-0.211152,1.608148,0.471884,0.457658,81.879531,0.906252,129,1.031084,0.969853,0.982466
130,0.167516,-0.212575,1.587088,-0.212575,1.587088,0.462695,0.460969,0.236805,0.905256,130,1.003744,0.996270,0.981618
131,0.166149,-0.213975,1.565616,-0.213975,1.565616,0.465746,0.454213,178.233874,0.907587,131,1.025390,0.975239,0.983171
132,0.168468,-0.215468,1.543040,-0.215468,1.543040,0.465691,0.460607,69.900012,0.911834,132,1.011036,0.989084,0.983749
133,0.170202,-0.216967,1.520415,-0.216967,1.520415,0.473484,0.457687,82.090772,0.899751,133,1.034517,0.966635,0.981972
134,0.168346,-0.218550,1.497069,-0.218550,1.497069,0.463915,0.462036,75.310944,0.906298,134,1.004067,0.995949,0.982336
135,0.166589,-0.220205,1.473074,-0.220205,1.473074,0.465948,0.455217,1.191934,0.908550,135,1.023573,0.976970,0.983002
136,0.168615,-0.221661,1.448728,-0.221661,1.448728,0.465220,0.461475,55.617778,0.907744,136,1.008115,0.991950,0.982504
137,0.170202,-0.223166,1.423724,-0.223166,1.423724,0.473489,0.457682,82.117983,0.911396,137,1.034537,0.966616,0.982872
138,0.168664,-0.224757,1.398177,-0.224757,1.398177,0.465523,0.461308,75.843514,0.905995,138,1.009136,0.990946,0.982509
139,0.166686,-0.226424,1.372126,-0.226424,1.372126,0.465738,0.455689,0.038422,0.905626,139,1.022053,0.978423,0.982375
140,0.168713,-0.227877,1.344756,-0.227877,1.344756,0.465123,0.461838,42.841788,0.908269,140,1.007115,0.992936,0.983212
141,0.170617,-0.229487,1.317660,-0.229487,1.317660,0.473028,0.459245,79.330399,0.911600,141,1.030013,0.970861,0.983812
142,0.169347,-0.231101,1.289685,-0.231101,1.289685,0.466607,0.462101,76.796406,0.904817,142,1.009749,0.990345,0.982717
143,0.167541,-0.232878,1.261229,-0.232878,1.261229,0.466312,0.457461,0.143762,0.906813,143,1.019348,0.981019,0.982675
144,0.168664,-0.234505,1.231720,-0.234505,1.231720,0.465043,0.461783,30.703513,0.904576,144,1.007060,0.992990,0.981322
145,0.171105,-0.236148,1.201895,-0.236148,1.201895,0.473824,0.459786,81.225913,0.909348,145,1.030532,0.970372,0.982892
146,0.170226,-0.238012,1.171295,-0.238012,1.171295,0.469353,0.461782,78.509703,0.898482,146,1.016396,0.983869,0.981629
147,0.168517,-0.239841,1.140269,-0.239841,1.140269,0.466527,0.459915,4.613686,0.910665,147,1.014377,0.985827,0.983684
148,0.168932,-0.241863,1.108856,-0.241863,1.108856,0.465657,0.461909,23.105049,0.910881,148,1.008114,0.991951,0.983653
149,0.171300,-0.243523,1.076576,-0.243523,1.076576,0.473817,0.460317,79.991409,0.905558,149,1.029328,0.971508,0.981948
150,0.170665,-0.245287,1.043716,-0.245287,1.043716,0.470834,0.461517,78.765775,0.911860,150,1.020189,0.980210,0.983332
151,0.168468,-0.247280,1.010256,-0.247280,1.010256,0.465927,0.460374,3.992566,0.911834,151,1.012061,0.988083,0.983469
152,0.169201,-0.248994,0.976047,-0.248994,0.976047,0.466853,0.461458,10.622665,0.907456,152,1.011690,0.988445,0.982215
153,0.171593,-0.251131,0.941126,-0.251131,0.941126,0.473294,0.461614,77.638901,0.908519,153,1.025302,0.975322,0.982596
154,0.171618,-0.253379,0.906149,-0.253379,0.906149,0.472561,0.462396,76.392853,0.908648,154,1.021984,0.978489,0.983217
155,0.169591,-0.255260,0.869578,-0.255260,0.869578,0.466888,0.462488,8.400497,0.901304,155,1.009513,0.990576,0.981561
156,0.169665,-0.257562,0.833058,-0.257562,0.833058,0.467194,0.462386,13.612236,0.911371,156,1.010399,0.989708,0.983931
157,0.171813,-0.259572,0.795994,-0.259572,0.795994,0.473676,0.461833,77.576837,0.904868,157,1.025643,0.974998,0.982343
158,0.171984,-0.262050,0.758102,-0.262050,0.758102,0.473214,0.462743,78.994111,0.902383,158,1.022629,0.977872,0.981745
159,0.169665,-0.264289,0.719123,-0.264289,0.719123,0.466955,0.462622,4.929730,0.905097,159,1.009367,0.990719,0.982193
160,0.169347,-0.266771,0.680082,-0.266771,0.680082,0.467660,0.461060,11.643101,0.909666,160,1.014315,0.985887,0.983344
161,0.171788,-0.269089,0.640311,-0.269089,0.640311,0.472228,0.463183,71.335177,0.909553,161,1.019529,0.980845,0.983921
162,0.172374,-0.271777,0.600163,-0.271777,0.600163,0.473392,0.463620,80.893392,0.909236,162,1.021079,0.979356,0.983221
163,0.170958,-0.274906,0.558843,-0.274906,0.558843,0.468048,0.465061,30.128956,0.908569,163,1.006424,0.993617,0.983291
164,0.170446,-0.277656,0.517248,-0.277656,0.517248,0.468790,0.462933,15.677774,0.905845,164,1.012651,0.987507,0.982757
165,0.172496,-0.280862,0.475020,-0.280862,0.475020,0.473087,0.464247,73.458034,0.908468,165,1.019043,0.981313,0.982959
166,0.173107,-0.283875,0.432127,-0.283875,0.432127,0.475937,0.463100,78.589920,0.906870,166,1.027720,0.973028,0.982201
167,0.171227,-0.287297,0.388726,-0.287297,0.388726,0.468510,0.465333,39.898480,0.914860,167,1.006827,0.993219,0.983593
168,0.170690,-0.290767,0.344176,-0.290767,0.344176,0.469798,0.462601,13.317062,0.903737,168,1.015557,0.984681,0.982160
169,0.174669,-0.295119,0.296130,-0.295119,0.296130,0.479530,0.463778,76.080958,0.882901,169,1.033964,0.967152,0.976925
170,0.179576,-0.299995,0.244476,-0.299995,0.244476,0.498610,0.458561,81.524569,0.866951,170,1.087336,0.919679,0.974886
171,0.181700,-0.305232,0.193996,-0.305232,0.193996,0.498195,0.464371,75.665942,0.867307,171,1.072840,0.932106,0.974980
172,0.174913,-0.311645,0.160083,-0.311645,0.160083,0.495448,0.449505,7.729330,0.844441,172,1.102209,0.907269,0.970999
173,0.166833,-0.317197,0.141285,-0.317197,0.141285,0.519146,0.409168,2.558038,0.869631,173,1.268783,0.788157,0.976007
174,0.175597,-0.321226,0.159163,-0.321226,0.159163,0.494994,0.451676,3.983063,0.878673,174,1.095905,0.912488,0.977841
175,0.183897,-0.326340,0.192591,-0.326340,0.192591,0.501095,0.467266,89.237754,0.806808,175,1.072399,0.932489,0.965336
176,0.185874,-0.330573,0.233150,-0.330573,0.233150,0.528098,0.448141,92.187763,0.830102,176,1.178419,0.848595,0.966121
177,0.182457,-0.335445,0.271986,-0.335445,0.271986,0.516328,0.449929,87.080199,0.807140,177,1.147575,0.871403,0.968825
178,0.170934,-0.340700,0.311639,-0.340700,0.311639,0.474384,0.458784,10.843557,0.897451,178,1.034003,0.967115,0.981979
179,0.167907,-0.346311,0.341321,-0.346311,0.341321,0.482837,0.442770,175.505540,0.903932,179,1.090492,0.917017,0.982080
180,0.174523,-0.352151,0.373064,-0.352151,0.373064,0.483226,0.459845,104.741000,0.902156,180,1.050845,0.951615,0.981601
181,0.178111,-0.358617,0.401582,-0.358617,0.401582,0.501613,0.452098,89.582044,0.906374,181,1.109521,0.901290,0.983421
182,0.171911,-0.364806,0.432521,-0.364806,0.432521,0.472386,0.463357,20.381783,0.912206,182,1.019487,0.980885,0.983520
183,0.167077,-0.371876,0.458388,-0.371876,0.458388,0.483867,0.439643,177.044860,0.896066,183,1.100592,0.908602,0.982275
184,0.174156,-0.378161,0.488446,-0.378161,0.488446,0.480940,0.461062,108.549545,0.910375,184,1.043114,0.958668,0.983593
185,0.178844,-0.385760,0.514055,-0.385760,0.514055,0.503398,0.452348,90.585009,0.902061,185,1.112856,0.898589,0.982894
186,0.172374,-0.392698,0.542215,-0.392698,0.542215,0.471610,0.465371,39.870399,0.912655,186,1.013407,0.986770,0.983906
187,0.166711,-0.400195,0.566642,-0.400195,0.566642,0.483235,0.439254,178.075907,0.894102,187,1.100127,0.908986,0.980967
188,0.173058,-0.406996,0.593794,-0.406996,0.593794,0.475961,0.462946,117.581507,0.904632,188,1.028113,0.972655,0.982604
189,0.178722,-0.415127,0.617700,-0.415127,0.617700,0.502661,0.452702,90.763522,0.901445,189,1.110357,0.900611,0.982948
190,0.172863,-0.422956,0.643062,-0.422956,0.643062,0.472481,0.465829,58.697871,0.898859,190,1.014278,0.985923,0.981632
191,0.166540,-0.430895,0.666216,-0.430895,0.666216,0.483662,0.438416,178.737644,0.906258,191,1.103202,0.906452,0.983280
192,0.172008,-0.438850,0.689834,-0.438850,0.689834,0.472815,0.463200,137.456912,0.907304,192,1.020758,0.979664,0.982774
193,0.178331,-0.447095,0.712741,-0.447095,0.712741,0.501195,0.453033,91.623221,0.905537,193,1.106310,0.903906,0.983507
194,0.173717,-0.455106,0.734377,-0.455106,0.734377,0.475845,0.464822,72.224162,0.908078,194,1.023714,0.976836,0.982805
195,0.166955,-0.463524,0.755869,-0.463524,0.755869,0.482131,0.440904,0.159513,0.890641,195,1.093506,0.914490,0.980291
196,0.172155,-0.472064,0.776060,-0.472064,0.776060,0.473394,0.463027,146.957332,0.914926,196,1.022389,0.978101,0.983680
197,0.178233,-0.480784,0.797428,-0.480784,0.797428,0.499578,0.454251,91.759308,0.903663,197,1.099784,0.909270,0.983035
198,0.174449,-0.489642,0.816032,-0.489642,0.816032,0.479510,0.463214,79.596309,0.907110,198,1.035181,0.966015,0.983485
199,0.168053,-0.498457,0.835790,-0.498457,0.835790,0.481404,0.444475,1.167057,0.901303,199,1.083085,0.923288,0.981886
200,0.171129,-0.507412,0.853143,-0.507412,0.853143,0.473359,0.460303,157.950384,0.906063,200,1.028364,0.972418,0.982550
201,0.177818,-0.516650,0.871851,-0.516650,0.871851,0.497228,0.455335,92.883405,0.904883,201,1.092006,0.915746,0.982731
202,0.174986,-0.526108,0.888080,-0.526108,0.888080,0.482525,0.461737,81.499445,0.909903,202,1.045022,0.956918,0.983197
203,0.168615,-0.535015,0.905940,-0.535015,0.905940,0.480025,0.447242,2.228436,0.907744,203,1.073300,0.931706,0.982783
204,0.170763,-0.544307,0.920611,-0.544307,0.920611,0.474716,0.458005,164.906019,0.907531,204,1.036485,0.964799,0.983203
205,0.176817,-0.553478,0.936541,-0.553478,0.936541,0.492751,0.456886,93.328441,0.907845,205,1.078500,0.927213,0.982901
206,0.175255,-0.563380,0.950544,-0.563380,0.950544,0.484099,0.460942,83.457935,0.906519,206,1.050240,0.952163,0.982415
207,0.169005,-0.573112,0.965225,-0.573112,0.965225,0.477854,0.450314,4.044958,0.911276,207,1.061157,0.942367,0.983730
208,0.169958,-0.582774,0.978221,-0.582774,0.978221,0.475463,0.455128,171.049846,0.908078,208,1.044681,0.957230,0.983403
209,0.176256,-0.592350,0.991451,-0.592350,0.991451,0.489974,0.458016,93.977660,0.903577,209,1.069776,0.934776,0.982915
210,0.175548,-0.602537,1.003530,-0.602537,1.003530,0.486946,0.459013,84.430202,0.906062,210,1.060855,0.942636,0.982981
