R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
24,0.327579,0.042827,0.798755,0.042827,0.798755,0.679901,0.613451,91.218436,0.899332,24,1.108321,0.902265,0.986240
25,0.314517,0.051692,0.802656,0.051692,0.802656,0.648996,0.617038,175.852069,0.901801,25,1.051793,0.950758,0.985759
26,0.301958,0.060668,0.790072,0.060668,0.790072,0.663761,0.579222,179.452322,0.897791,26,1.145953,0.872636,0.986241
27,0.313431,0.069871,0.777713,0.069871,0.777713,0.642853,0.620783,11.570344,0.907591,27,1.035553,0.965668,0.986738
28,0.329963,0.079904,0.771190,0.079904,0.771190,0.686140,0.612298,87.716740,0.894712,28,1.120598,0.892381,0.985519
29,0.334838,0.090411,0.750895,0.090411,0.750895,0.708062,0.602107,89.175814,0.898701,29,1.175975,0.850358,0.986804
30,0.322677,0.100408,0.729009,0.100408,0.729009,0.658635,0.623783,95.165828,0.897002,30,1.055872,0.947084,0.985037
31,0.306198,0.111983,0.714543,0.111983,0.714543,0.652266,0.597705,179.738093,0.905532,31,1.091284,0.916352,0.986681
32,0.302594,0.125393,0.683583,0.125393,0.683583,0.661189,0.582700,0.392355,0.898138,32,1.134699,0.881291,0.986014
33,0.324002,0.137404,0.657728,0.137404,0.657728,0.650958,0.633731,69.569234,0.904749,33,1.027184,0.973535,0.986170
34,0.333010,0.149579,0.632809,0.149579,0.632809,0.697863,0.607572,88.379864,0.901927,34,1.148610,0.870618,0.987508
35,0.333169,0.163573,0.593887,0.163573,0.593887,0.699686,0.606278,89.668485,0.898795,35,1.154068,0.866500,0.986468
36,0.317802,0.176588,0.555048,0.176588,0.555048,0.640729,0.631528,103.147446,0.909685,36,1.014570,0.985639,0.987162
37,0.305668,0.190316,0.520615,0.190316,0.520615,0.658632,0.590904,179.901902,0.898699,37,1.114618,0.897168,0.985731
38,0.309271,0.206192,0.469805,0.206192,0.469805,0.652992,0.603033,3.905823,0.901837,38,1.082845,0.923493,0.985895
39,0.327844,0.220789,0.423089,0.220789,0.423089,0.671328,0.621787,83.730054,0.902602,39,1.079675,0.926205,0.986448
40,0.345198,0.236065,0.367390,0.236065,0.367390,0.735660,0.597449,88.634776,0.883950,40,1.231336,0.812126,0.983841
41,0.346125,0.251297,0.307631,0.251285,0.307681,0.710314,0.620429,89.138345,0.818360,41,1.144876,0.873457,0.977698
42,0.313590,0.267851,0.266682,0.267851,0.266682,0.668663,0.597124,179.430682,0.873013,42,1.119807,0.893011,0.978789
43,0.285744,0.285887,0.217974,0.285887,0.217974,0.723785,0.502663,0.556435,0.838860,43,1.439901,0.694492,0.980054
44,0.297507,0.303989,0.218390,0.303989,0.218390,0.714634,0.530059,1.391968,0.821233,44,1.348218,0.741720,0.980100
45,0.301296,0.322659,0.236340,0.322659,0.236340,0.696581,0.550722,178.943641,0.849154,45,1.264851,0.790607,0.977480
46,0.321061,0.340394,0.281532,0.340394,0.281532,0.655515,0.623613,177.857765,0.869982,46,1.051157,0.951333,0.982249
47,0.342628,0.358719,0.334291,0.358719,0.334291,0.718653,0.607034,92.049390,0.881168,47,1.183876,0.844683,0.984283
48,0.347688,0.377790,0.379965,0.377790,0.379965,0.750779,0.589641,89.882068,0.872056,48,1.273282,0.785372,0.982702
49,0.341091,0.398139,0.412910,0.398139,0.412910,0.725910,0.598270,90.848495,0.844876,49,1.213349,0.824165,0.978305
50,0.321697,0.416499,0.449488,0.416499,0.449488,0.651150,0.629036,99.000050,0.901935,50,1.035156,0.966038,0.984673
51,0.305323,0.436249,0.477648,0.436249,0.477648,0.659802,0.589191,174.129010,0.901853,51,1.119843,0.892982,0.985631
52,0.305986,0.458956,0.484174,0.458956,0.484174,0.656668,0.593287,175.026096,0.890741,52,1.106830,0.903481,0.984695
53,0.324267,0.480422,0.513169,0.480422,0.513169,0.666823,0.619159,89.806049,0.901859,53,1.076982,0.928520,0.986062
54,0.334176,0.502828,0.526652,0.502828,0.526652,0.712978,0.596773,89.437612,0.891519,54,1.194723,0.837014,0.986701
55,0.327208,0.525146,0.522072,0.525146,0.522072,0.687884,0.605645,90.354131,0.890159,55,1.135788,0.880446,0.985871
56,0.313219,0.548374,0.534757,0.548374,0.534757,0.639465,0.623650,161.295642,0.905441,56,1.025359,0.975268,0.986523
57,0.308185,0.573243,0.540244,0.573243,0.540244,0.665861,0.589301,175.433824,0.887256,57,1.129917,0.885021,0.984220
58,0.310066,0.598402,0.525270,0.598402,0.525270,0.644744,0.612318,175.911594,0.898925,58,1.052956,0.949708,0.985433
59,0.325830,0.623015,0.528816,0.623015,0.528816,0.677121,0.612682,88.893514,0.899596,59,1.105175,0.904834,0.985970
60,0.332745,0.649401,0.514804,0.649401,0.514804,0.710782,0.596054,89.588893,0.890599,60,1.192480,0.838589,0.985831
61,0.323207,0.675957,0.492980,0.675957,0.492980,0.672092,0.612297,92.236701,0.888797,61,1.097656,0.911032,0.985141
62,0.310702,0.703754,0.483937,0.703754,0.483937,0.643336,0.614916,171.147315,0.908647,62,1.046219,0.955823,0.986664
63,0.303230,0.732940,0.456590,0.732940,0.456590,0.661150,0.583959,175.391541,0.900025,63,1.132186,0.883247,0.986425
64,0.313113,0.762563,0.421358,0.762563,0.421358,0.634793,0.628028,174.375668,0.902969,64,1.010772,0.989343,0.985531
65,0.338018,0.793439,0.395730,0.793439,0.395730,0.709103,0.606932,89.449909,0.855256,65,1.168342,0.855914,0.977999
66,0.339077,0.824984,0.351632,0.824984,0.351632,0.732387,0.589479,88.915545,0.880217,66,1.242431,0.804874,0.984083
67,0.324823,0.857224,0.307383,0.857224,0.307383,0.657550,0.628968,100.934683,0.890727,67,1.045442,0.956533,0.984699
68,0.308900,0.891488,0.269190,0.891488,0.269190,0.675139,0.582552,175.858399,0.885077,68,1.158933,0.862862,0.982514
69,0.299918,0.927777,0.235478,0.927777,0.235478,0.694916,0.549516,179.384599,0.848695,69,1.264596,0.790766,0.979408
70,0.301535,0.965881,0.232951,0.965881,0.232951,0.691312,0.555358,179.427788,0.845819,70,1.244805,0.803339,0.980994
71,0.298223,1.002618,0.243998,1.002618,0.243998,0.686004,0.553509,177.827195,0.851609,71,1.239373,0.806860,0.978485
72,0.311496,1.041273,0.277744,1.041273,0.277744,0.648989,0.611119,165.773817,0.883372,72,1.061968,0.941648,0.981468
73,0.346125,1.079817,0.313702,1.079817,0.313702,0.729201,0.604360,95.391100,0.837814,73,1.206568,0.828797,0.975799
74,0.334653,1.118987,0.356469,1.118987,0.356469,0.707827,0.601973,92.996966,0.874338,74,1.175845,0.850452,0.982498
75,0.323181,1.160401,0.381300,1.160401,0.381300,0.671277,0.612990,90.763274,0.875725,75,1.095086,0.913171,0.983630
76,0.320452,1.202420,0.412885,1.202420,0.412885,0.660523,0.617710,92.816073,0.885605,76,1.069310,0.935183,0.981817
77,0.311152,1.243432,0.424563,1.243432,0.424563,0.638982,0.620004,116.684473,0.869291,77,1.030609,0.970300,0.980628
78,0.308979,1.286261,0.425413,1.286261,0.425413,0.637276,0.617323,115.620134,0.904700,78,1.032322,0.968690,0.985757
79,0.321008,1.329776,0.433121,1.329776,0.433121,0.666422,0.613305,93.759987,0.871267,79,1.086607,0.920296,0.980338
80,0.325459,1.372442,0.427080,1.372442,0.427080,0.678612,0.610640,89.056584,0.887892,80,1.111313,0.899837,0.982523
81,0.324479,1.415682,0.406645,1.415682,0.406645,0.669166,0.617394,89.291162,0.835991,81,1.083855,0.922633,0.975857
82,0.317034,1.460152,0.388777,1.460152,0.388777,0.656707,0.614673,91.644708,0.878819,82,1.068386,0.935992,0.980579
83,0.315815,1.504876,0.359211,1.504876,0.359211,0.654551,0.614327,99.227192,0.885444,83,1.065477,0.938547,0.981797
84,0.317007,1.549104,0.315680,1.549104,0.315680,0.650634,0.620359,95.349020,0.877716,84,1.048802,0.953468,0.982348
85,0.317140,1.593656,0.289177,1.593656,0.289177,0.637607,0.633298,163.639969,0.872958,85,1.006803,0.993243,0.981228
86,0.299097,1.637290,0.253161,1.637290,0.253161,0.673574,0.565375,0.813835,0.840554,86,1.191376,0.839366,0.981012
87,0.285240,1.681086,0.240210,1.681086,0.240210,0.701650,0.517607,0.150592,0.834185,87,1.355565,0.737700,0.979752
88,0.292791,1.723950,0.245205,1.723950,0.245205,0.679588,0.548558,176.663267,0.838094,88,1.238861,0.807193,0.981875
89,0.318385,1.762787,0.272638,1.762787,0.272638,0.654182,0.619675,162.969752,0.774265,89,1.055685,0.947253,0.964446
90,0.309642,1.802556,0.298700,1.802556,0.298700,0.636345,0.619551,179.588046,0.868136,90,1.027107,0.973609,0.983051
91,0.317405,1.840746,0.341561,1.840746,0.341561,0.651647,0.620170,81.484772,0.858494,91,1.050756,0.951696,0.979358
92,0.324956,1.878504,0.369891,1.878504,0.369891,0.680489,0.608013,88.300527,0.850538,92,1.119202,0.893494,0.978890
93,0.323499,1.916503,0.387767,1.916503,0.387767,0.689053,0.597764,92.467837,0.887094,93,1.152719,0.867514,0.983686
94,0.317193,1.953337,0.401408,1.953337,0.401408,0.672299,0.600718,96.896552,0.885303,94,1.119160,0.893527,0.983367
95,0.309748,1.989701,0.404924,1.989701,0.404924,0.642557,0.613772,111.553898,0.847818,95,1.046899,0.955202,0.978982
96,0.303681,2.026836,0.397801,2.026836,0.397801,0.632701,0.611123,179.032237,0.853853,96,1.035309,0.965895,0.977653
97,0.318094,2.061064,0.389054,2.061064,0.389054,0.644301,0.628602,61.392658,0.764374,97,1.024974,0.975634,0.971359
98,0.320187,2.097494,0.372370,2.097494,0.372370,0.669565,0.608865,87.686138,0.895149,98,1.099693,0.909344,0.984963
99,0.320690,2.134054,0.342414,2.134054,0.342414,0.681574,0.599077,94.831092,0.881449,99,1.137706,0.878962,0.982109
100,0.313854,2.168837,0.321100,2.168837,0.321100,0.654588,0.610479,106.467104,0.876841,100,1.072253,0.932616,0.982052
101,0.296421,2.204161,0.283662,2.204161,0.283662,0.653112,0.577872,170.688359,0.856458,101,1.130202,0.884797,0.980157
102,0.294699,2.239587,0.265046,2.239587,0.265046,0.674605,0.556210,178.475384,0.868982,102,1.212861,0.824497,0.981687
103,0.292447,2.274355,0.253832,2.274355,0.253832,0.675504,0.551226,178.764695,0.846408,103,1.225458,0.816022,0.980415
104,0.292765,2.306613,0.263501,2.306613,0.263501,0.672205,0.554533,174.914937,0.852679,104,1.212200,0.824946,0.979740
105,0.303919,2.337508,0.280570,2.337508,0.280570,0.656779,0.589181,166.855416,0.804465,105,1.114734,0.897075,0.973645
106,0.309350,2.369194,0.314141,2.369194,0.314141,0.646211,0.609518,109.917000,0.872281,106,1.060199,0.943219,0.980888
107,0.318173,2.397261,0.338225,2.397261,0.338225,0.675864,0.599397,91.324590,0.877428,107,1.127574,0.886860,0.982532
108,0.316769,2.425724,0.362107,2.425724,0.362107,0.661179,0.610005,83.859973,0.872957,108,1.083892,0.922601,0.980201
109,0.313192,2.453033,0.377714,2.453033,0.377714,0.648645,0.614772,82.968211,0.881028,109,1.055099,0.947778,0.982668
110,0.310834,2.479059,0.384610,2.479059,0.384610,0.652691,0.606361,92.957410,0.898994,110,1.076406,0.929018,0.985800
111,0.310887,2.503726,0.380508,2.503726,0.380508,0.666920,0.593525,92.528290,0.880599,111,1.123658,0.889950,0.983530
112,0.310940,2.525305,0.365091,2.525305,0.365091,0.665485,0.594906,89.046048,0.886431,112,1.118639,0.893944,0.983780
113,0.323843,2.546470,0.340736,2.546465,0.340763,0.674018,0.611749,88.161596,0.858595,113,1.101789,0.907615,0.978623
114,0.307814,2.566735,0.314558,2.566735,0.314558,0.633553,0.618607,25.573786,0.864453,114,1.024161,0.976409,0.981499
115,0.297110,2.583293,0.286840,2.583293,0.286840,0.651516,0.580634,178.117706,0.861792,115,1.122077,0.891205,0.980373
116,0.286486,2.597558,0.265796,2.597558,0.265796,0.660902,0.551920,174.348387,0.865039,116,1.197460,0.835101,0.981750
117,0.281213,2.607033,0.259008,2.607033,0.259008,0.659665,0.542778,175.306451,0.882447,117,1.215349,0.822809,0.983233
118,0.282114,2.613913,0.267113,2.613913,0.267113,0.650939,0.551816,177.860835,0.881058,118,1.179631,0.847723,0.982424
119,0.296315,2.618310,0.292378,2.618310,0.292378,0.630915,0.597989,0.819609,0.885757,119,1.055061,0.947813,0.981526
120,0.309827,2.621731,0.318296,2.621717,0.318322,0.637881,0.618429,98.817288,0.877776,120,1.031453,0.969506,0.981782
121,0.319153,2.619223,0.343358,2.619223,0.343358,0.662394,0.613469,94.975927,0.832664,121,1.079751,0.926139,0.972785
122,0.306621,2.617508,0.366724,2.617508,0.366724,0.647990,0.602482,87.589731,0.884250,122,1.075534,0.929771,0.983597
123,0.305217,2.611951,0.379365,2.611951,0.379365,0.651813,0.596206,84.211618,0.885308,123,1.093269,0.914688,0.983187
124,0.309748,2.603928,0.384302,2.603928,0.384302,0.665362,0.592735,84.072275,0.874865,124,1.122529,0.890846,0.982478
125,0.310755,2.593943,0.376926,2.593943,0.376926,0.656152,0.603008,81.840320,0.889512,125,1.088132,0.919006,0.984679
126,0.310781,2.580759,0.360950,2.580759,0.360950,0.649775,0.608978,84.324465,0.877784,126,1.066992,0.937214,0.981631
127,0.304714,2.566381,0.337340,2.566381,0.337340,0.631551,0.614319,90.485840,0.888549,127,1.028052,0.972713,0.983202
128,0.294460,2.549210,0.311239,2.549210,0.311239,0.623959,0.600871,3.249195,0.872936,128,1.038424,0.962998,0.981195
129,0.294884,2.529122,0.287015,2.529122,0.287015,0.647177,0.580148,178.149476,0.833871,129,1.115537,0.896429,0.975332
130,0.280339,2.508022,0.270590,2.508022,0.270590,0.667491,0.534746,178.813536,0.854036,130,1.248239,0.801129,0.979541
131,0.283147,2.484664,0.270535,2.484664,0.270535,0.675384,0.533792,176.940851,0.857492,131,1.265258,0.790353,0.978529
132,0.289744,2.458429,0.285591,2.458429,0.285591,0.656918,0.561583,174.772326,0.866552,132,1.169762,0.854875,0.981467
133,0.297799,2.429928,0.310136,2.429928,0.310136,0.631233,0.600680,167.374853,0.873015,133,1.050865,0.951597,0.978583
134,0.300607,2.400565,0.335814,2.400565,0.335814,0.631181,0.606395,88.755118,0.874033,134,1.040874,0.960731,0.980512
135,0.302912,2.369074,0.361345,2.369074,0.361345,0.647588,0.595563,89.986861,0.871466,135,1.087355,0.919663,0.981710
136,0.306489,2.337130,0.377871,2.337130,0.377871,0.656207,0.594681,92.630943,0.875646,136,1.103461,0.906240,0.982754
137,0.315232,2.304759,0.385373,2.304759,0.385373,0.666444,0.602250,95.902385,0.846079,137,1.106589,0.903678,0.972575
138,0.304740,2.271253,0.382472,2.271253,0.382472,0.646901,0.599794,94.230631,0.873159,138,1.078538,0.927181,0.979811
139,0.299547,2.236822,0.369691,2.236822,0.369691,0.639956,0.595972,90.049757,0.867821,139,1.073803,0.931270,0.979086
140,0.298382,2.203263,0.349119,2.203263,0.349119,0.633999,0.599230,91.848236,0.878778,140,1.058023,0.945159,0.980968
141,0.296527,2.167251,0.326734,2.167251,0.326734,0.618871,0.610062,130.338650,0.898011,141,1.014440,0.985766,0.983350
142,0.289082,2.132874,0.303240,2.132874,0.303240,0.642152,0.573183,172.581279,0.880671,142,1.120325,0.892598,0.980588
143,0.280392,2.098162,0.284505,2.098162,0.284505,0.662913,0.538542,176.306367,0.870253,143,1.230941,0.812387,0.981680
144,0.277213,2.060952,0.281418,2.060952,0.281418,0.659149,0.535475,178.474116,0.854631,144,1.230960,0.812374,0.981014
145,0.286751,2.024474,0.289777,2.024474,0.289777,0.650209,0.561515,177.124597,0.770155,145,1.157956,0.863591,0.971457
146,0.284101,1.988603,0.309582,1.988603,0.309582,0.628966,0.575116,169.557448,0.861874,146,1.093633,0.914384,0.978644
147,0.291996,1.950441,0.334383,1.950441,0.334383,0.619479,0.600151,140.573427,0.863534,147,1.032205,0.968800,0.979732
148,0.301535,1.914213,0.357839,1.914213,0.357839,0.640387,0.599521,100.427402,0.832350,148,1.068165,0.936185,0.974609
149,0.301667,1.876310,0.377373,1.876310,0.377373,0.645774,0.594781,90.736448,0.879664,149,1.085733,0.921036,0.980960
150,0.295229,1.839048,0.386552,1.839048,0.386552,0.636663,0.590418,88.729564,0.883401,150,1.078326,0.927364,0.981243
151,0.294407,1.802176,0.389578,1.802176,0.389578,0.638359,0.587210,91.850401,0.866026,151,1.087105,0.919874,0.976879
152,0.293533,1.764336,0.382303,1.764336,0.382303,0.631877,0.591472,95.749170,0.879398,152,1.068313,0.936055,0.980139
153,0.306145,1.727182,0.365275,1.727182,0.365275,0.649830,0.599842,97.623651,0.743483,153,1.083336,0.923075,0.963519
154,0.296554,1.691294,0.346961,1.691294,0.346961,0.624053,0.605051,94.682895,0.844413,154,1.031405,0.969552,0.976659
155,0.287227,1.652602,0.324395,1.652602,0.324395,0.619237,0.590580,178.234404,0.830306,155,1.048523,0.953723,0.978518
156,0.275702,1.616199,0.304243,1.616199,0.304243,0.633891,0.553778,179.933357,0.812967,156,1.144667,0.873616,0.974299
157,0.272417,1.578320,0.291810,1.578320,0.291810,0.642904,0.539509,175.935236,0.848041,157,1.191646,0.839175,0.979518
158,0.273424,1.539816,0.291264,1.539816,0.291264,0.644709,0.539987,175.227283,0.827450,158,1.193935,0.837567,0.978014
159,0.277451,1.502328,0.302880,1.502328,0.302880,0.640210,0.551790,175.526379,0.820518,159,1.160241,0.861890,0.974321
160,0.286300,1.465330,0.324832,1.465330,0.324832,0.621370,0.586653,173.580870,0.849171,160,1.059179,0.944128,0.980981
161,0.300501,1.429445,0.346556,1.429445,0.346556,0.636754,0.600876,102.807277,0.788327,161,1.059708,0.943656,0.968781
162,0.292500,1.391732,0.366366,1.391732,0.366366,0.638530,0.583249,98.522073,0.852508,162,1.094781,0.913425,0.979288
163,0.288950,1.355471,0.382412,1.355471,0.382412,0.631281,0.582786,97.368609,0.872295,163,1.083213,0.923180,0.980844
164,0.289930,1.319989,0.389326,1.319989,0.389326,0.629148,0.586747,94.877119,0.890075,164,1.072265,0.932606,0.982096
165,0.293295,1.284411,0.388223,1.284411,0.388223,0.634268,0.588765,91.924214,0.878684,165,1.077286,0.928259,0.981383
166,0.294752,1.249511,0.378855,1.249511,0.378855,0.640848,0.585615,90.879041,0.886738,166,1.094316,0.913813,0.982904
167,0.290274,1.214136,0.360083,1.214136,0.360083,0.628185,0.588344,95.249898,0.883217,167,1.067716,0.936578,0.981061
168,0.282564,1.179397,0.341719,1.179397,0.341719,0.606303,0.593387,122.206348,0.895223,168,1.021766,0.978698,0.982768
169,0.284922,1.145571,0.319622,1.145571,0.319622,0.619899,0.585216,169.093906,0.870582,169,1.059265,0.944051,0.978570
170,0.276391,1.112049,0.305313,1.112049,0.305313,0.632138,0.556701,176.489699,0.871475,170,1.135507,0.880664,0.979577
171,0.273530,1.078733,0.300197,1.078733,0.300197,0.641324,0.543047,178.312224,0.861375,171,1.180973,0.846760,0.979879
172,0.273636,1.048750,0.303693,1.048750,0.303693,0.637117,0.546845,173.528605,0.866935,172,1.165078,0.858312,0.980537
173,0.278378,1.016752,0.319916,1.016752,0.319916,0.617535,0.573963,164.158748,0.877097,173,1.075914,0.929442,0.980313
174,0.283174,0.987095,0.340639,0.987095,0.340639,0.612926,0.588241,120.838572,0.890631,174,1.041965,0.959725,0.982488
175,0.286618,0.958451,0.359056,0.958451,0.359056,0.622351,0.586379,99.941704,0.882536,175,1.061347,0.942199,0.982472
176,0.287492,0.929918,0.378267,0.929918,0.378267,0.623347,0.587228,96.532430,0.875198,176,1.061509,0.942055,0.980837
177,0.293560,0.903711,0.391865,0.903711,0.391865,0.637514,0.586296,95.789215,0.880551,177,1.087358,0.919661,0.980011
178,0.288446,0.877845,0.393338,0.877845,0.393338,0.636911,0.576629,98.849097,0.882886,178,1.104542,0.905352,0.980899
179,0.284075,0.852239,0.390140,0.852239,0.390140,0.627351,0.576543,100.347992,0.890124,179,1.088124,0.919013,0.983399
180,0.285558,0.828254,0.377488,0.828254,0.377488,0.624243,0.582440,97.796972,0.880361,180,1.071773,0.933034,0.980175
181,0.285267,0.804937,0.360210,0.804937,0.360210,0.615225,0.590374,97.535388,0.888500,181,1.042095,0.959606,0.981853
182,0.284869,0.782414,0.341966,0.782414,0.341966,0.605837,0.598687,124.707562,0.891693,182,1.011942,0.988199,0.981335
183,0.279385,0.760743,0.324981,0.760743,0.324981,0.614292,0.579080,172.829577,0.885150,183,1.060808,0.942678,0.981021
184,0.270880,0.740098,0.309909,0.740098,0.309909,0.625020,0.551815,176.067334,0.880032,184,1.132663,0.882875,0.982274
185,0.276153,0.720742,0.306733,0.720742,0.306733,0.631153,0.557089,175.098939,0.872266,185,1.132947,0.882654,0.979467
186,0.273689,0.701506,0.312705,0.701506,0.312705,0.621278,0.560894,175.925871,0.873476,186,1.107656,0.902807,0.981659
187,0.277875,0.682394,0.325478,0.682394,0.325478,0.614525,0.575731,170.966413,0.871784,187,1.067382,0.936871,0.981379
188,0.282670,0.665232,0.342604,0.665232,0.342604,0.606486,0.593430,143.213426,0.874067,188,1.022001,0.978473,0.981418
189,0.286221,0.648302,0.360475,0.648302,0.360475,0.623694,0.584305,101.851048,0.887698,189,1.067412,0.936846,0.983477
190,0.285293,0.632638,0.373748,0.632638,0.373748,0.632531,0.574275,97.334218,0.891257,190,1.101444,0.907899,0.983469
191,0.284605,0.617819,0.383583,0.617819,0.383583,0.628557,0.576511,94.054619,0.883782,191,1.090278,0.917197,0.982305
192,0.284419,0.602603,0.385820,0.602603,0.385820,0.620639,0.583485,94.335258,0.887420,192,1.063674,0.940137,0.982294
193,0.291228,0.589043,0.378474,0.589043,0.378474,0.628059,0.590396,95.610819,0.856674,193,1.063793,0.940032,0.976589
194,0.286088,0.575881,0.367329,0.575881,0.367329,0.622915,0.584765,94.431456,0.889494,194,1.065241,0.938755,0.981324
195,0.283306,0.561535,0.352546,0.561535,0.352546,0.614015,0.587472,94.433219,0.887258,195,1.045181,0.956772,0.981144
196,0.276153,0.549954,0.336568,0.549954,0.336568,0.599701,0.586307,179.439116,0.892152,196,1.022844,0.977666,0.981589
197,0.273344,0.538018,0.322250,0.538018,0.322250,0.615427,0.565514,1.797568,0.871280,197,1.088261,0.918897,0.980424
198,0.274007,0.525488,0.314199,0.525488,0.314199,0.624651,0.558514,0.058870,0.872293,198,1.118415,0.894122,0.981075
199,0.273954,0.514200,0.313520,0.514200,0.313520,0.626573,0.556693,177.718046,0.867942,199,1.125528,0.888472,0.980188
200,0.274696,0.503838,0.320679,0.503838,0.320679,0.619234,0.564816,177.231561,0.860735,200,1.096346,0.912121,0.979823
201,0.285373,0.494162,0.331985,0.494162,0.331985,0.610298,0.595361,156.704623,0.845995,201,1.025089,0.975525,0.975016
202,0.282485,0.482705,0.347896,0.482705,0.347896,0.611786,0.587903,96.529016,0.875662,202,1.040624,0.960962,0.980143
203,0.284234,0.473331,0.361382,0.473331,0.361382,0.618995,0.584654,90.035400,0.881535,203,1.058737,0.944522,0.982418
204,0.285664,0.464401,0.370399,0.464401,0.370399,0.621626,0.585109,90.607887,0.878513,204,1.062411,0.941256,0.980182
205,0.286459,0.455884,0.374758,0.455876,0.374785,0.624752,0.583801,92.510212,0.891105,205,1.070145,0.934453,0.982954
206,0.287943,0.447498,0.373474,0.447498,0.373474,0.632097,0.580006,93.454097,0.870321,206,1.089812,0.917589,0.981841
207,0.284472,0.438305,0.365394,0.438305,0.365394,0.623804,0.580632,92.673148,0.876377,207,1.074354,0.930792,0.981175
208,0.281902,0.430320,0.352339,0.430320,0.352339,0.608045,0.590300,90.018201,0.868015,208,1.030060,0.970817,0.980239
209,0.287227,0.423923,0.339597,0.423923,0.339597,0.607365,0.602124,32.267363,0.833127,209,1.008705,0.991371,0.976315
210,0.279332,0.414869,0.326927,0.414869,0.326927,0.612871,0.580312,2.202072,0.884982,210,1.056107,0.946874,0.982023
211,0.276497,0.407993,0.319246,0.407993,0.319246,0.619051,0.568688,178.326431,0.884012,211,1.088559,0.918645,0.981150
212,0.274616,0.402246,0.317313,0.402246,0.317313,0.622017,0.562127,176.409828,0.867412,212,1.106542,0.903716,0.980513
213,0.274775,0.395562,0.321102,0.395562,0.321102,0.613269,0.570475,178.737995,0.869002,213,1.075015,0.930220,0.981034
214,0.278272,0.389563,0.331020,0.389563,0.331020,0.603181,0.587398,178.383425,0.874122,214,1.026868,0.973835,0.980764
215,0.283068,0.383463,0.344100,0.383463,0.344100,0.604350,0.596365,90.082945,0.877469,215,1.013389,0.986788,0.981084
216,0.286565,0.377477,0.353401,0.377477,0.353401,0.614742,0.593527,100.404013,0.874524,216,1.035743,0.965490,0.980287
