R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
17,0.145127,0.034490,0.734449,0.034490,0.734449,0.446054,0.414259,97.135123,0.900608,17,1.076752,0.928719,0.980860
18,0.138527,0.030624,0.770018,0.030624,0.770018,0.430315,0.409882,177.888266,0.906216,18,1.049851,0.952516,0.981023
19,0.140142,0.029838,0.802761,0.029838,0.802761,0.425601,0.419253,160.730067,0.913043,19,1.015140,0.985086,0.983009
20,0.144285,0.031950,0.837032,0.031950,0.837032,0.445667,0.412211,97.208366,0.909191,20,1.081161,0.924931,0.982862
21,0.138481,0.028749,0.871779,0.028749,0.871779,0.427719,0.412231,171.811055,0.902217,21,1.037572,0.963789,0.979960
22,0.138715,0.027221,0.904806,0.027221,0.904806,0.428811,0.411876,176.641182,0.908980,22,1.041116,0.960508,0.982267
23,0.143863,0.028301,0.938294,0.028301,0.938294,0.442957,0.413522,95.761662,0.902909,23,1.071182,0.933548,0.981087
24,0.139300,0.026788,0.971015,0.026788,0.971015,0.424223,0.418087,150.784684,0.911269,24,1.014677,0.985535,0.982584
25,0.137802,0.025203,1.003191,0.025203,1.003191,0.429691,0.408328,177.088408,0.899945,25,1.052319,0.950282,0.980680
26,0.143512,0.024807,1.034443,0.024807,1.034443,0.440343,0.414962,93.941055,0.899213,26,1.061166,0.942359,0.981591
27,0.139674,0.024036,1.066807,0.024036,1.066807,0.425406,0.418044,111.509228,0.901093,27,1.017609,0.982695,0.980289
28,0.137123,0.023009,1.098282,0.023009,1.098282,0.430107,0.405923,177.619245,0.900710,28,1.059578,0.943772,0.981243
29,0.142717,0.021595,1.128110,0.021595,1.128110,0.436617,0.416183,94.329572,0.911761,29,1.049097,0.953201,0.982914
30,0.140774,0.020577,1.160265,0.020577,1.160265,0.430268,0.416575,101.382982,0.908190,30,1.032870,0.968176,0.982201
31,0.136421,0.020410,1.189853,0.020410,1.189853,0.429451,0.404462,176.845776,0.908768,31,1.061785,0.941810,0.980983
32,0.141242,0.017921,1.218412,0.017921,1.218412,0.430686,0.417555,96.122158,0.907520,32,1.031446,0.969513,0.981700
33,0.140961,0.017328,1.249259,0.017328,1.249259,0.433241,0.414268,97.411395,0.910929,33,1.045799,0.956207,0.982866
34,0.135906,0.016080,1.277599,0.016080,1.277599,0.427888,0.404407,176.960207,0.901613,34,1.058063,0.945123,0.979588
35,0.140236,0.014182,1.306648,0.014182,1.306648,0.425785,0.419352,100.518514,0.908402,35,1.015341,0.984891,0.981893
36,0.141453,0.012923,1.335261,0.012923,1.335261,0.435812,0.413259,97.194163,0.903687,36,1.054574,0.948250,0.980850
37,0.135836,0.011344,1.363311,0.011344,1.363311,0.424958,0.406986,174.658999,0.902687,37,1.044159,0.957708,0.979992
38,0.138878,0.010548,1.392152,0.010548,1.392152,0.422264,0.418755,160.345578,0.904809,38,1.008379,0.991690,0.981313
39,0.141500,0.008410,1.418844,0.008410,1.418844,0.436072,0.413149,95.254339,0.907650,39,1.055483,0.947433,0.982291
40,0.136187,0.006710,1.447079,0.006710,1.447079,0.423423,0.409516,170.516805,0.899767,40,1.033958,0.967157,0.979630
41,0.137404,0.005993,1.474578,0.005993,1.474578,0.423129,0.413463,174.209560,0.892184,41,1.023380,0.977154,0.979479
42,0.141312,0.003491,1.500893,0.003491,1.500893,0.435801,0.412860,95.168940,0.906449,42,1.055566,0.947359,0.981071
43,0.136889,0.001940,1.528006,0.001940,1.528006,0.421604,0.413404,167.998185,0.902868,43,1.019836,0.980550,0.981705
44,0.136538,0.000579,1.554229,0.000579,1.554229,0.424688,0.409349,177.198433,0.900553,44,1.037472,0.963881,0.980587
45,0.140681,-0.001489,1.579958,-0.001489,1.579958,0.433135,0.413543,95.158093,0.907586,45,1.047376,0.954767,0.981869
46,0.137310,-0.003097,1.605719,-0.003097,1.605719,0.420385,0.415878,148.734123,0.910929,46,1.010837,0.989280,0.981760
47,0.135789,-0.005013,1.631065,-0.005013,1.631065,0.424851,0.406947,177.284100,0.909860,47,1.043995,0.957859,0.981809
48,0.139978,-0.006472,1.656611,-0.006472,1.656611,0.430567,0.413933,94.287380,0.906735,48,1.040185,0.961368,0.981538
49,0.137755,-0.008527,1.681439,-0.008527,1.681439,0.422118,0.415512,110.092506,0.913879,49,1.015897,0.984352,0.982310
50,0.134923,-0.010607,1.706153,-0.010607,1.706153,0.424755,0.404444,177.365277,0.905610,50,1.050220,0.952181,0.981277
51,0.139042,-0.012066,1.731187,-0.012066,1.731187,0.427241,0.414366,97.234388,0.911127,51,1.031073,0.969864,0.982958
52,0.138223,-0.014395,1.755079,-0.014395,1.755079,0.424413,0.414669,100.903836,0.904226,52,1.023499,0.977040,0.980656
53,0.134478,-0.016603,1.779664,-0.016603,1.779664,0.423560,0.404248,175.991677,0.901078,53,1.047774,0.954404,0.980295
54,0.138270,-0.018512,1.803476,-0.018512,1.803476,0.423097,0.416100,97.881268,0.904532,54,1.016815,0.983463,0.980744
55,0.138481,-0.020328,1.826729,-0.020328,1.826729,0.426629,0.413284,96.552117,0.904378,55,1.032291,0.968719,0.980447
56,0.134338,-0.022429,1.850492,-0.022429,1.850492,0.422592,0.404751,175.988793,0.914571,56,1.044077,0.957784,0.983045
57,0.136912,-0.024542,1.873264,-0.024542,1.873264,0.418670,0.416371,127.074627,0.917388,57,1.005522,0.994509,0.983607
58,0.138223,-0.026829,1.896452,-0.026829,1.896452,0.427303,0.411865,97.401852,0.913220,58,1.037482,0.963872,0.982614
59,0.134525,-0.028722,1.919700,-0.028722,1.919700,0.421076,0.406774,175.568841,0.896139,59,1.035159,0.966035,0.979133
60,0.136257,-0.031215,1.941744,-0.031215,1.941744,0.418875,0.414177,171.458962,0.902402,60,1.011343,0.988784,0.980630
61,0.138598,-0.033051,1.964159,-0.033051,1.964159,0.427753,0.412546,95.549606,0.910395,61,1.036861,0.964450,0.982334
62,0.135134,-0.035567,1.986577,-0.035567,1.986577,0.420130,0.409535,172.733032,0.903919,62,1.025872,0.974781,0.982056
63,0.135555,-0.037841,2.007792,-0.037841,2.007792,0.420436,0.410512,175.747575,0.908292,63,1.024175,0.976396,0.981362
64,0.138270,-0.040225,2.029466,-0.040225,2.029466,0.427636,0.411683,96.045687,0.908243,64,1.038750,0.962696,0.982048
65,0.135274,-0.042437,2.051180,-0.042437,2.051180,0.417731,0.412314,168.214141,0.904858,65,1.013137,0.987033,0.980741
66,0.134525,-0.044955,2.072637,-0.044955,2.072637,0.420079,0.407740,176.474001,0.905134,66,1.030263,0.970626,0.981055
67,0.137661,-0.046730,2.093103,-0.046730,2.093103,0.425416,0.412011,95.943559,0.907962,67,1.032534,0.968491,0.980987
68,0.135602,-0.049703,2.114582,-0.049703,2.114582,0.416934,0.414103,136.108629,0.908606,68,1.006837,0.993209,0.981119
69,0.133870,-0.051691,2.135312,-0.051691,2.135312,0.420587,0.405263,175.929490,0.906031,69,1.037813,0.963565,0.980375
70,0.137404,-0.054090,2.155420,-0.054090,2.155420,0.423094,0.413498,98.399265,0.907808,70,1.023207,0.977319,0.981773
71,0.135883,-0.056648,2.176038,-0.056648,2.176038,0.418091,0.413813,110.317149,0.905182,71,1.010339,0.989767,0.980246
72,0.133800,-0.059253,2.196062,-0.059253,2.196062,0.420195,0.405429,177.123087,0.909335,72,1.036421,0.964859,0.981122
73,0.136444,-0.061730,2.215412,-0.061730,2.215412,0.420096,0.413540,97.182890,0.908923,73,1.015855,0.984393,0.980986
74,0.136000,-0.064252,2.235673,-0.064252,2.235673,0.419816,0.412467,104.685981,0.905961,74,1.017816,0.982496,0.980263
75,0.133730,-0.066514,2.255213,-0.066514,2.255213,0.420243,0.405170,176.906451,0.908857,75,1.037203,0.964132,0.981281
76,0.136093,-0.069152,2.274415,-0.069152,2.274415,0.417897,0.414646,110.034137,0.911899,76,1.007841,0.992220,0.982264
77,0.136491,-0.071470,2.293457,-0.071470,2.293457,0.422404,0.411421,98.227842,0.905495,77,1.026696,0.973998,0.981157
78,0.133402,-0.074620,2.313164,-0.074620,2.313164,0.419014,0.405362,178.141979,0.910421,78,1.033679,0.967418,0.981067
79,0.135204,-0.076992,2.331574,-0.076992,2.331574,0.416032,0.413784,146.229806,0.909701,79,1.005433,0.994597,0.981148
80,0.136187,-0.079451,2.349878,-0.079451,2.349878,0.422230,0.410673,96.965189,0.908761,80,1.028141,0.972630,0.982193
81,0.133566,-0.082402,2.368570,-0.082402,2.368570,0.416673,0.408141,174.698716,0.907744,81,1.020903,0.979525,0.981006
82,0.134315,-0.084571,2.387042,-0.084571,2.387042,0.415432,0.411655,167.792661,0.903717,82,1.009176,0.990908,0.979937
83,0.136304,-0.087414,2.404894,-0.087414,2.404894,0.421902,0.411346,95.361070,0.897482,83,1.025661,0.974981,0.979564
84,0.133542,-0.090257,2.423218,-0.090257,2.423218,0.415685,0.409039,165.943561,0.898521,84,1.016246,0.984014,0.979739
85,0.134034,-0.092677,2.441062,-0.092677,2.441062,0.416255,0.409983,171.265781,0.910925,85,1.015298,0.984932,0.981407
86,0.135813,-0.095417,2.458445,-0.095417,2.458445,0.421388,0.410362,95.099876,0.900992,86,1.026869,0.973834,0.980154
87,0.133940,-0.098034,2.475966,-0.098034,2.475966,0.415145,0.410791,162.754264,0.910289,87,1.010600,0.989512,0.982236
88,0.133285,-0.101132,2.493611,-0.101132,2.493611,0.416667,0.407288,176.435194,0.905835,88,1.023029,0.977489,0.980291
89,0.135438,-0.103693,2.510547,-0.103693,2.510547,0.419944,0.410638,99.243318,0.911276,89,1.022661,0.977841,0.981679
90,0.134010,-0.106333,2.528004,-0.106333,2.528004,0.414650,0.411498,144.956233,0.906982,90,1.007660,0.992399,0.980479
91,0.132864,-0.109201,2.544929,-0.109201,2.544929,0.417031,0.405647,176.094397,0.906748,91,1.028063,0.972703,0.980484
92,0.135227,-0.111890,2.561355,-0.111890,2.561355,0.418423,0.411490,98.987777,0.900816,92,1.016848,0.983432,0.979571
93,0.134244,-0.114474,2.577994,-0.114474,2.577994,0.415016,0.411852,104.519501,0.903245,93,1.007682,0.992376,0.980932
94,0.132372,-0.117186,2.594430,-0.117186,2.594430,0.416652,0.404514,177.835926,0.914161,94,1.030005,0.970869,0.982798
95,0.134549,-0.119801,2.610472,-0.119801,2.610472,0.416318,0.411495,101.563673,0.901549,95,1.011720,0.988416,0.979971
96,0.134385,-0.122870,2.626740,-0.122870,2.626740,0.416653,0.410664,101.987479,0.909516,96,1.014584,0.985626,0.981706
97,0.132676,-0.125597,2.642813,-0.125597,2.642813,0.415982,0.406097,177.093187,0.910842,97,1.024341,0.976237,0.981815
98,0.134081,-0.128429,2.658459,-0.128429,2.658459,0.414009,0.412351,100.054245,0.912819,98,1.004020,0.995996,0.982170
99,0.134455,-0.131199,2.674019,-0.131199,2.674019,0.418646,0.408922,97.902812,0.908425,99,1.023781,0.976771,0.981045
100,0.132583,-0.134102,2.689744,-0.134102,2.689744,0.415179,0.406595,174.726756,0.910200,100,1.021113,0.979323,0.981547
101,0.133496,-0.136961,2.705033,-0.136961,2.705033,0.413341,0.411214,163.192433,0.905702,101,1.005173,0.994854,0.980069
102,0.134221,-0.139601,2.720216,-0.139601,2.720216,0.417443,0.409386,99.013682,0.906844,102,1.019682,0.980698,0.980593
103,0.132255,-0.142622,2.735453,-0.142622,2.735453,0.413422,0.407314,173.210267,0.907950,103,1.014996,0.985225,0.980906
104,0.133144,-0.145086,2.750537,-0.145086,2.750537,0.413584,0.409892,176.243824,0.908664,104,1.009009,0.991071,0.980778
105,0.134408,-0.148047,2.765372,-0.148047,2.765372,0.417750,0.409656,97.123848,0.899066,105,1.019758,0.980625,0.980704
106,0.132279,-0.151242,2.780210,-0.151242,2.780210,0.412632,0.408166,169.148066,0.898996,106,1.010940,0.989179,0.980399
107,0.132396,-0.153867,2.795086,-0.153867,2.795086,0.413589,0.407582,174.603529,0.903553,107,1.014737,0.985477,0.979737
108,0.134057,-0.156888,2.809529,-0.156888,2.809529,0.416549,0.409764,95.902712,0.907299,108,1.016558,0.983711,0.981158
109,0.132630,-0.159723,2.823746,-0.159723,2.823746,0.412347,0.409532,162.320756,0.905151,109,1.006876,0.993171,0.980535
110,0.131834,-0.162531,2.838382,-0.162531,2.838382,0.413160,0.406274,174.460261,0.914282,110,1.016951,0.983332,0.981958
111,0.133542,-0.165284,2.852060,-0.165284,2.852060,0.415249,0.409469,92.848386,0.902259,111,1.014116,0.986080,0.979067
112,0.132770,-0.168261,2.866053,-0.168261,2.866053,0.411984,0.410327,114.377149,0.907679,112,1.004038,0.995979,0.981064
113,0.131670,-0.171150,2.880143,-0.171150,2.880143,0.413520,0.405415,175.729379,0.902367,113,1.019993,0.980399,0.980994
114,0.133379,-0.174045,2.893540,-0.174045,2.893540,0.415155,0.409058,97.818047,0.908039,114,1.014905,0.985314,0.981402
115,0.132934,-0.176911,2.907275,-0.176911,2.907275,0.413239,0.409586,105.019828,0.907227,115,1.008919,0.991160,0.981002
116,0.131576,-0.179875,2.920846,-0.179875,2.920846,0.413564,0.405084,1.238522,0.907087,116,1.020933,0.979496,0.980553
117,0.132887,-0.182672,2.934267,-0.182672,2.934267,0.412575,0.410100,107.191309,0.912288,117,1.006033,0.994003,0.981928
118,0.132934,-0.185780,2.947351,-0.185780,2.947351,0.413751,0.409079,101.304211,0.903449,118,1.011420,0.988709,0.980494
119,0.131436,-0.188581,2.960804,-0.188581,2.960804,0.412952,0.405252,0.575310,0.909935,119,1.018999,0.981355,0.981304
120,0.132513,-0.191553,2.973728,-0.191553,2.973728,0.411462,0.410051,134.650791,0.909718,120,1.003440,0.996572,0.981878
121,0.132583,-0.194241,2.986663,-0.194241,2.986663,0.414105,0.407649,101.781865,0.910200,121,1.015836,0.984411,0.981037
122,0.131296,-0.197442,2.999421,-0.197442,2.999421,0.411496,0.406251,175.910209,0.914394,122,1.012910,0.987255,0.982143
123,0.132068,-0.200415,3.011857,-0.200415,3.011857,0.410417,0.409715,156.697474,0.910475,123,1.001713,0.998290,0.981818
124,0.132723,-0.203405,3.024575,-0.203405,3.024575,0.414495,0.407697,99.460346,0.911164,124,1.016672,0.983601,0.981397
125,0.131366,-0.206164,3.037072,-0.206164,3.037072,0.411631,0.406335,171.742924,0.911035,125,1.013032,0.987135,0.981980
126,0.131553,-0.209168,3.049063,-0.209168,3.049063,0.410874,0.407664,164.364035,0.901565,126,1.007875,0.992186,0.980635
127,0.132419,-0.212151,3.061510,-0.212151,3.061510,0.414241,0.407012,96.572021,0.909075,127,1.017760,0.982550,0.981440
128,0.131179,-0.214882,3.073607,-0.214882,3.073607,0.410945,0.406433,173.274077,0.909737,128,1.011100,0.989022,0.981697
129,0.130968,-0.217670,3.085827,-0.217670,3.085827,0.410808,0.405916,172.228178,0.912113,129,1.012054,0.988090,0.981582
130,0.132372,-0.220693,3.097440,-0.220693,3.097440,0.412578,0.408508,90.814103,0.903394,130,1.009965,0.990134,0.980328
131,0.131225,-0.223755,3.109452,-0.223755,3.109452,0.409779,0.407735,163.062884,0.895567,131,1.005013,0.995012,0.979132
132,0.130710,-0.226622,3.121092,-0.226622,3.121092,0.410740,0.405185,176.570735,0.910320,132,1.013709,0.986477,0.981547
133,0.131717,-0.229546,3.132908,-0.229546,3.132908,0.411466,0.407584,99.210911,0.908055,133,1.009524,0.990566,0.980488
134,0.130874,-0.232394,3.144526,-0.232394,3.144526,0.408579,0.407839,134.340437,0.913056,134,1.001815,0.998188,0.982518
135,0.130172,-0.235703,3.156042,-0.235703,3.156042,0.410750,0.403507,1.704054,0.902758,135,1.017950,0.982366,0.980002
136,0.131319,-0.238251,3.167323,-0.238251,3.167323,0.410098,0.407708,90.739323,0.910711,136,1.005862,0.994172,0.981459
137,0.130898,-0.241481,3.178527,-0.241481,3.178527,0.409024,0.407468,114.245135,0.917088,137,1.003820,0.996194,0.983471
138,0.130032,-0.244126,3.189817,-0.244126,3.189817,0.410565,0.403253,177.130050,0.900213,138,1.018132,0.982191,0.980240
139,0.131108,-0.247004,3.200581,-0.247004,3.200581,0.409151,0.407997,92.833739,0.905434,139,1.002826,0.997182,0.981000
140,0.131038,-0.250318,3.211475,-0.250318,3.211475,0.409733,0.407199,102.987651,0.908763,140,1.006225,0.993813,0.981248
141,0.130149,-0.252876,3.222265,-0.252876,3.222265,0.409526,0.404639,177.027949,0.902595,141,1.012077,0.988067,0.980085
142,0.130547,-0.256027,3.233012,-0.256027,3.233012,0.408381,0.407015,128.955679,0.905355,142,1.003357,0.996654,0.980833
143,0.130898,-0.258863,3.243647,-0.258863,3.243647,0.410893,0.405615,100.315451,0.917088,143,1.013012,0.987155,0.982607
144,0.129657,-0.261619,3.254117,-0.261619,3.254117,0.408751,0.403876,167.482969,0.912254,144,1.012071,0.988073,0.981573
145,0.130289,-0.264875,3.264496,-0.264875,3.264496,0.408156,0.406436,166.158451,0.903569,145,1.004231,0.995787,0.979674
146,0.130945,-0.267317,3.274710,-0.267317,3.274710,0.410536,0.406112,91.772357,0.898953,146,1.010894,0.989223,0.978831
147,0.129751,-0.270517,3.285351,-0.270517,3.285351,0.408173,0.404740,165.276022,0.912913,147,1.008484,0.991588,0.981673
148,0.130196,-0.273256,3.294956,-0.273256,3.294956,0.409038,0.405269,167.839451,0.902920,148,1.009300,0.990786,0.980092
149,0.130898,-0.276099,3.305239,-0.276099,3.305239,0.410130,0.406369,98.322065,0.907789,149,1.009253,0.990832,0.981228
150,0.130008,-0.279132,3.314916,-0.279132,3.314916,0.408182,0.405534,166.891544,0.905430,150,1.006530,0.993513,0.980323
151,0.129728,-0.281733,3.324974,-0.281733,3.324974,0.408587,0.404258,172.042809,0.903474,151,1.010708,0.989405,0.980021
152,0.130593,-0.284673,3.334969,-0.284673,3.334969,0.409650,0.405900,101.535500,0.901878,152,1.009239,0.990846,0.979979
153,0.129821,-0.287298,3.344768,-0.287298,3.344768,0.407272,0.405855,160.508423,0.893432,153,1.003493,0.996519,0.977962
154,0.129447,-0.290342,3.354090,-0.290342,3.354090,0.408369,0.403597,177.171979,0.914647,154,1.011822,0.988316,0.981544
155,0.130172,-0.293180,3.363796,-0.293180,3.363796,0.408329,0.405899,90.337805,0.906571,155,1.005988,0.994047,0.980779
156,0.129587,-0.295798,3.372976,-0.295798,3.372976,0.406648,0.405745,13.600017,0.911760,156,1.002228,0.997777,0.981390
157,0.129002,-0.298798,3.382174,-0.298798,3.382174,0.407589,0.402981,175.716932,0.907643,157,1.011436,0.988693,0.981045
158,0.129985,-0.301467,3.391861,-0.301467,3.391861,0.407364,0.406275,110.364882,0.910693,158,1.002681,0.997326,0.981619
159,0.129634,-0.304287,3.400838,-0.304287,3.400838,0.406976,0.405565,134.958328,0.908233,159,1.003479,0.996533,0.981309
160,0.128838,-0.306935,3.409858,-0.306935,3.409858,0.407591,0.402467,177.217249,0.904900,160,1.012730,0.987430,0.979886
161,0.129493,-0.310090,3.419222,-0.310090,3.419222,0.406545,0.405555,144.549443,0.907250,161,1.002442,0.997564,0.980420
162,0.129353,-0.312607,3.428192,-0.312607,3.428192,0.407310,0.404354,98.642999,0.906266,162,1.007308,0.992745,0.980747
163,0.128464,-0.315057,3.437014,-0.315057,3.437014,0.406976,0.401903,2.702773,0.913182,163,1.012623,0.987534,0.982108
164,0.129049,-0.318025,3.445424,-0.318025,3.445424,0.405643,0.405061,159.339790,0.907973,164,1.001435,0.998567,0.981052
165,0.129306,-0.320972,3.454194,-0.320972,3.454194,0.406873,0.404642,102.011189,0.905938,165,1.005515,0.994515,0.979957
166,0.128347,-0.323381,3.462767,-0.323381,3.462767,0.406139,0.402365,172.026680,0.899215,166,1.009380,0.990707,0.979023
167,0.128604,-0.326114,3.471541,-0.326114,3.471541,0.405553,0.403754,163.201394,0.910295,167,1.004455,0.995565,0.981601
168,0.129236,-0.328888,3.479780,-0.328888,3.479780,0.406695,0.404599,100.046350,0.909290,168,1.005182,0.994844,0.981427
169,0.128019,-0.331614,3.487879,-0.331614,3.487879,0.405078,0.402389,173.046027,0.904559,169,1.006684,0.993360,0.981430
170,0.128487,-0.334301,3.496192,-0.334301,3.496192,0.406066,0.402878,174.649608,0.909467,170,1.007914,0.992148,0.981584
171,0.128791,-0.337003,3.504594,-0.337003,3.504594,0.406327,0.403572,92.966587,0.911621,171,1.006827,0.993219,0.981627
172,0.128323,-0.339678,3.512815,-0.339678,3.512815,0.404793,0.403629,159.354423,0.902868,172,1.002886,0.997123,0.980333
173,0.128113,-0.342119,3.520552,-0.342119,3.520552,0.405492,0.402272,173.574976,0.901386,173,1.008003,0.992061,0.979774
174,0.128393,-0.344875,3.528873,-0.344875,3.528873,0.404628,0.404014,123.958374,0.904951,174,1.001519,0.998483,0.981132
175,0.128323,-0.347589,3.536670,-0.347589,3.536670,0.404927,0.403496,169.108629,0.902868,175,1.003547,0.996465,0.980070
176,0.127621,-0.350372,3.544131,-0.350372,3.544131,0.404732,0.401481,177.742918,0.907193,176,1.008099,0.991966,0.980755
177,0.128300,-0.352436,3.551788,-0.352436,3.551788,0.405063,0.403287,101.736476,0.901120,177,1.004405,0.995614,0.980241
178,0.128230,-0.355226,3.559652,-0.355226,3.559652,0.404504,0.403623,137.325213,0.906048,178,1.002183,0.997822,0.981108
179,0.127340,-0.358087,3.566621,-0.358087,3.566621,0.405675,0.399666,176.892700,0.910678,179,1.015035,0.985187,0.982041
180,0.128230,-0.360453,3.574493,-0.360453,3.574493,0.405093,0.403036,99.597343,0.911518,180,1.005106,0.994920,0.981812
181,0.128136,-0.363190,3.581665,-0.363190,3.581665,0.404278,0.403554,90.671767,0.899969,181,1.001795,0.998208,0.979340
182,0.127481,-0.365632,3.588920,-0.365632,3.588920,0.404891,0.400882,176.435321,0.906194,182,1.010000,0.990099,0.980029
183,0.127972,-0.368484,3.596250,-0.368484,3.596250,0.404028,0.403287,86.272159,0.904229,183,1.001837,0.998166,0.979139
184,0.127855,-0.370631,3.603205,-0.370631,3.603205,0.403845,0.403101,113.462607,0.908856,184,1.001847,0.998156,0.980614
185,0.127176,-0.373094,3.610031,-0.373094,3.610031,0.404245,0.400565,179.044952,0.909506,185,1.009187,0.990896,0.981221
186,0.127457,-0.375573,3.617076,-0.375573,3.617076,0.403357,0.402333,167.334865,0.911515,186,1.002545,0.997462,0.981615
187,0.127691,-0.378392,3.624184,-0.378392,3.624184,0.404642,0.401792,98.356220,0.906091,187,1.007094,0.992956,0.981648
188,0.127223,-0.380726,3.630883,-0.380726,3.630883,0.403581,0.401371,163.315632,0.913744,188,1.005505,0.994525,0.982203
189,0.127457,-0.383347,3.637324,-0.383347,3.637324,0.403923,0.401769,178.186190,0.906028,189,1.005362,0.994666,0.980025
190,0.127551,-0.385584,3.644382,-0.385584,3.644382,0.404034,0.401953,93.865914,0.906693,190,1.005178,0.994849,0.980569
191,0.126849,-0.388553,3.650541,-0.388553,3.650541,0.403067,0.400700,178.962090,0.901702,191,1.005906,0.994128,0.979577
192,0.126989,-0.390430,3.657073,-0.390430,3.657073,0.403387,0.400825,1.989126,0.912063,192,1.006393,0.993648,0.981371
193,0.127106,-0.393165,3.663987,-0.393165,3.663987,0.402908,0.401672,84.268426,0.909004,193,1.003077,0.996933,0.980856
194,0.126802,-0.395463,3.669888,-0.395463,3.669888,0.402919,0.400699,176.639718,0.905224,194,1.005540,0.994491,0.980456
195,0.126662,-0.397987,3.676324,-0.397987,3.676324,0.403249,0.399928,179.157599,0.904222,195,1.008302,0.991766,0.980612
196,0.127200,-0.400532,3.682329,-0.400532,3.682329,0.403090,0.401786,85.871710,0.898772,196,1.003245,0.996766,0.979809
197,0.126755,-0.402949,3.688656,-0.402949,3.688656,0.402160,0.401307,5.232321,0.910382,197,1.002127,0.997877,0.980538
198,0.126545,-0.405367,3.694399,-0.405367,3.694399,0.403118,0.399689,176.363932,0.907258,198,1.008579,0.991494,0.980328
199,0.126779,-0.407937,3.700073,-0.407937,3.700073,0.402504,0.401038,137.023259,0.906661,199,1.003656,0.996357,0.981341
200,0.126498,-0.410007,3.705906,-0.410007,3.705906,0.401713,0.400938,144.168437,0.903052,200,1.001931,0.998073,0.979966
201,0.126006,-0.412736,3.711639,-0.412736,3.711639,0.402137,0.398959,5.298173,0.908893,201,1.007965,0.992098,0.980781
202,0.126240,-0.414602,3.717387,-0.414602,3.717387,0.401559,0.400275,158.781389,0.906684,202,1.003208,0.996802,0.980460
203,0.126474,-0.417386,3.723293,-0.417386,3.723293,0.401420,0.401157,9.265990,0.904485,203,1.000656,0.999344,0.980317
204,0.125842,-0.419559,3.728960,-0.419559,3.728960,0.402405,0.398175,2.797114,0.909328,204,1.010623,0.989488,0.981652
205,0.126170,-0.421927,3.734102,-0.421927,3.734102,0.401257,0.400354,171.608902,0.906180,205,1.002254,0.997751,0.980538
206,0.126006,-0.424450,3.739576,-0.424450,3.739576,0.400934,0.400156,172.484156,0.905003,206,1.001943,0.998061,0.979800
207,0.125772,-0.426749,3.744580,-0.426749,3.744580,0.401508,0.398842,4.528480,0.896286,207,1.006684,0.993360,0.979049
208,0.125842,-0.428934,3.749947,-0.428934,3.749947,0.401619,0.398954,176.271362,0.909328,208,1.006681,0.993363,0.981294
209,0.125959,-0.431516,3.755125,-0.431516,3.755125,0.400911,0.400030,118.105057,0.904667,209,1.002202,0.997803,0.979525
210,0.125562,-0.433653,3.759976,-0.433653,3.759976,0.401509,0.398173,175.888223,0.911211,210,1.008377,0.991692,0.981253
211,0.125562,-0.436424,3.764682,-0.436424,3.764682,0.401169,0.398511,176.581659,0.911211,211,1.006669,0.993375,0.981253
