R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
66,0.253577,-0.023952,2.084326,-0.023982,2.082692,0.577737,0.558843,90.713054,0.903739,66,1.033809,0.967297,0.985848
67,0.260470,-0.024518,2.093149,-0.025587,2.093272,0.607183,0.546194,92.320554,0.904349,67,1.111662,0.899554,0.986558
68,0.256339,-0.025541,2.103533,-0.026267,2.100556,0.589937,0.553247,94.840279,0.900574,68,1.066318,0.937807,0.985652
69,0.244882,-0.026697,2.110166,-0.027627,2.107823,0.574580,0.542646,178.022770,0.900017,69,1.058850,0.944421,0.985308
70,0.239359,-0.027250,2.117779,-0.028022,2.116116,0.585885,0.520173,1.556263,0.903231,70,1.126328,0.887841,0.985390
71,0.246183,-0.028486,2.126406,-0.028760,2.123079,0.572039,0.547951,2.998993,0.903196,71,1.043960,0.957891,0.984889
72,0.257343,-0.029531,2.129926,-0.029982,2.129392,0.593180,0.552377,91.203091,0.902536,72,1.073868,0.931213,0.985320
73,0.259557,-0.030555,2.135753,-0.031303,2.134908,0.603286,0.547796,93.294658,0.897442,73,1.101297,0.908020,0.984292
74,0.251249,-0.032048,2.143055,-0.033112,2.139684,0.570517,0.560720,106.863786,0.901921,74,1.017472,0.982828,0.984617
75,0.241002,-0.033268,2.146661,-0.034347,2.144065,0.581628,0.527577,0.207254,0.898846,75,1.102452,0.907069,0.985075
76,0.241276,-0.034105,2.151457,-0.034674,2.149026,0.582056,0.527788,2.214358,0.904906,76,1.102823,0.906764,0.985918
77,0.251546,-0.035629,2.155087,-0.035937,2.152358,0.569932,0.561959,84.823359,0.905694,77,1.014188,0.986010,0.985647
78,0.259055,-0.036591,2.156487,-0.037364,2.156903,0.601481,0.548377,92.219690,0.902088,78,1.096838,0.911712,0.985843
79,0.257092,-0.037696,2.160050,-0.038859,2.158612,0.592499,0.552473,94.421716,0.901656,79,1.072449,0.932445,0.985176
80,0.246160,-0.039177,2.162978,-0.040219,2.160755,0.571227,0.548680,177.448751,0.905850,80,1.041094,0.960528,0.985653
81,0.239701,-0.039561,2.163157,-0.040610,2.161522,0.583786,0.522790,1.476522,0.901755,81,1.116673,0.895517,0.985318
82,0.244928,-0.040969,2.165299,-0.041678,2.162749,0.574248,0.543061,3.769043,0.901315,82,1.057427,0.945691,0.984361
83,0.255882,-0.042407,2.165144,-0.042953,2.163242,0.587046,0.554982,91.132521,0.898970,83,1.057775,0.945381,0.984459
84,0.258849,-0.043284,2.163863,-0.044280,2.163496,0.601693,0.547750,93.373490,0.907819,84,1.098482,0.910348,0.986690
85,0.252778,-0.044955,2.164797,-0.046377,2.162895,0.575448,0.559299,98.844272,0.902006,85,1.028874,0.971936,0.985059
86,0.242828,-0.046059,2.163878,-0.047507,2.161942,0.578699,0.534265,0.652220,0.904040,86,1.083168,0.923218,0.985413
87,0.241322,-0.046917,2.161325,-0.047810,2.159686,0.582253,0.527710,2.251117,0.902316,87,1.103358,0.906324,0.985599
88,0.250040,-0.048590,2.160228,-0.048956,2.157386,0.565454,0.563018,21.363866,0.907948,88,1.004327,0.995691,0.986227
89,0.257640,-0.049807,2.156465,-0.050392,2.155406,0.595720,0.550656,92.208032,0.906254,89,1.081836,0.924355,0.986025
90,0.257160,-0.051323,2.152698,-0.051931,2.152545,0.592705,0.552428,94.103944,0.904569,90,1.072910,0.932044,0.986345
91,0.248031,-0.052807,2.150140,-0.053848,2.147338,0.568495,0.555508,176.101443,0.907233,91,1.023378,0.977156,0.985983
92,0.240774,-0.053860,2.145693,-0.054278,2.144097,0.582416,0.526365,1.630022,0.903023,92,1.106487,0.903761,0.985107
93,0.244562,-0.055251,2.140669,-0.055594,2.138254,0.576405,0.540222,4.015372,0.906588,93,1.066977,0.937228,0.985153
