R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
41,0.173769,0.367061,0.299413,0.367061,0.299413,0.487073,0.454242,82.354270,0.871013,41,1.072275,0.932596,0.973750
42,0.175936,0.385902,0.252917,0.385893,0.252948,0.491349,0.455907,95.461631,0.824830,42,1.077740,0.927868,0.967165
43,0.175840,0.406287,0.217878,0.406287,0.217878,0.482153,0.464348,106.692161,0.897852,43,1.038345,0.963071,0.980263
44,0.165243,0.426027,0.189697,0.426027,0.189697,0.496809,0.423491,1.356468,0.863932,44,1.173128,0.852422,0.976168
45,0.167820,0.446631,0.192432,0.446631,0.192432,0.489518,0.436501,176.203166,0.865080,45,1.121460,0.891694,0.973592
46,0.174395,0.467883,0.217422,0.467883,0.217422,0.480516,0.462100,119.639235,0.849084,46,1.039852,0.961676,0.972664
47,0.177646,0.486927,0.252343,0.486927,0.252343,0.499462,0.452860,81.594198,0.876887,47,1.102907,0.906694,0.975920
48,0.179597,0.507667,0.286188,0.507667,0.286188,0.519029,0.440573,90.958168,0.868187,48,1.178075,0.848842,0.974899
49,0.170373,0.529978,0.311737,0.529978,0.311737,0.484867,0.447392,104.416189,0.889952,49,1.083765,0.922710,0.977612
50,0.165556,0.552124,0.331617,0.552124,0.331617,0.464881,0.453433,164.847872,0.882412,50,1.025246,0.975376,0.977948
51,0.172276,0.575023,0.347340,0.575023,0.347340,0.491542,0.446245,83.534332,0.898511,51,1.101507,0.907847,0.979662
52,0.171192,0.598249,0.356704,0.598249,0.356704,0.498592,0.437167,94.495028,0.875769,52,1.140508,0.876802,0.976172
53,0.162040,0.622235,0.364625,0.622235,0.364625,0.462089,0.446484,149.690798,0.824666,53,1.034953,0.966228,0.968267
54,0.163870,0.646905,0.364474,0.646905,0.364474,0.460631,0.452956,21.646542,0.745427,54,1.016945,0.983338,0.961085
55,0.171144,0.672071,0.361019,0.672071,0.361019,0.497114,0.438344,88.544240,0.802361,55,1.134074,0.881777,0.970898
56,0.166062,0.697802,0.351767,0.697802,0.351767,0.480394,0.440131,99.632639,0.849525,56,1.091478,0.916189,0.972908
57,0.162497,0.723183,0.338640,0.723183,0.338640,0.460611,0.449181,162.889992,0.792130,57,1.025445,0.975186,0.968075
58,0.168615,0.749596,0.319596,0.749596,0.319596,0.480562,0.446741,80.317994,0.855755,58,1.075705,0.929623,0.973307
59,0.170662,0.776040,0.296390,0.776040,0.296390,0.502715,0.432240,92.523197,0.849260,59,1.163046,0.859811,0.971084
60,0.167675,0.803820,0.261362,0.803820,0.261362,0.483511,0.441543,102.737065,0.861704,60,1.095047,0.913203,0.975002
61,0.168398,0.831341,0.224356,0.831312,0.224373,0.467195,0.458933,155.654318,0.758135,61,1.018003,0.982316,0.954800
62,0.161317,0.859536,0.203262,0.859504,0.203277,0.485044,0.423457,176.192105,0.796284,62,1.145440,0.873027,0.963741
63,0.158547,0.884984,0.205869,0.884984,0.205869,0.481236,0.419480,167.301243,0.785440,63,1.147219,0.871673,0.957388
64,0.166375,0.910204,0.230424,0.910204,0.230456,0.470502,0.450232,96.825753,0.823707,64,1.045019,0.956920,0.966965
65,0.167049,0.935616,0.264146,0.935616,0.264146,0.480878,0.442303,88.708504,0.844720,65,1.087215,0.919782,0.968647
66,0.166303,0.959901,0.296281,0.959901,0.296281,0.491817,0.430532,96.652436,0.848399,66,1.142348,0.875390,0.971304
67,0.162401,0.984766,0.317032,0.984766,0.317032,0.479228,0.431476,101.731593,0.748625,67,1.110671,0.900356,0.957065
68,0.158861,1.006794,0.331342,1.006794,0.331342,0.453182,0.446328,62.760845,0.744141,68,1.015357,0.984876,0.959907
69,0.163148,1.031097,0.339801,1.031097,0.339801,0.473700,0.438517,90.284835,0.651732,69,1.080232,0.925727,0.948076
70,0.162473,1.053233,0.343605,1.053233,0.343605,0.485303,0.426264,96.840940,0.718441,70,1.138503,0.878347,0.955863
71,0.157271,1.075993,0.342649,1.075993,0.342649,0.457313,0.437870,93.654967,0.704607,71,1.044403,0.957485,0.951687
72,0.158403,1.098449,0.336239,1.098449,0.336239,0.454611,0.443643,72.503568,0.609528,72,1.024723,0.975873,0.938298
73,0.162305,1.121243,0.326001,1.121243,0.326001,0.481219,0.429436,94.582751,0.693265,73,1.120583,0.892392,0.953790
74,0.159511,1.142822,0.311092,1.142822,0.311092,0.476513,0.426212,97.352910,0.714222,74,1.118020,0.894438,0.954392
75,0.158114,1.164857,0.286120,1.164857,0.286120,0.453621,0.443800,90.939268,0.707967,75,1.022131,0.978348,0.952899
76,0.164159,1.187668,0.253480,1.187668,0.253480,0.475713,0.439370,94.945702,0.713260,76,1.082716,0.923603,0.945026
77,0.157993,1.208981,0.233978,1.208981,0.233978,0.460131,0.437187,148.187580,0.751871,77,1.052481,0.950136,0.958504
78,0.152334,1.232570,0.222677,1.232569,0.222711,0.467212,0.415138,174.315562,0.715216,78,1.125437,0.888544,0.946856
79,0.158523,1.252789,0.232782,1.252789,0.232782,0.453481,0.445086,13.715203,0.775253,79,1.018862,0.981487,0.964608
