R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
28,0.431343,0.069402,1.673199,0.069402,1.673199,0.813460,0.675144,90.089277,0.890786,28,1.204869,0.829966,0.989335
29,0.436263,0.077055,1.711232,0.077055,1.711232,0.832798,0.666990,90.556352,0.888081,29,1.248591,0.800903,0.989174
30,0.422252,0.082324,1.747205,0.082324,1.747205,0.780177,0.689109,92.654406,0.890092,30,1.132154,0.883272,0.988505
31,0.399232,0.085439,1.793489,0.085439,1.793489,0.730627,0.695729,173.819784,0.889431,31,1.050160,0.952236,0.987595
32,0.380320,0.091605,1.840585,0.091605,1.840585,0.764590,0.633332,178.414222,0.891193,32,1.207249,0.828329,0.988698
33,0.381780,0.099596,1.873632,0.099596,1.873632,0.761731,0.638148,178.584115,0.893404,33,1.193659,0.837760,0.988367
34,0.401839,0.105315,1.910471,0.105315,1.910471,0.723539,0.707131,177.736294,0.903008,34,1.023203,0.977323,0.988739
35,0.422648,0.110665,1.955802,0.110665,1.955802,0.784580,0.685886,89.851221,0.893694,35,1.143893,0.874208,0.988130
36,0.433115,0.117931,1.996345,0.117931,1.996345,0.825266,0.668220,90.454554,0.888985,36,1.235021,0.809703,0.989402
37,0.427402,0.124666,2.027589,0.124666,2.027589,0.803775,0.677036,91.439308,0.893438,37,1.187197,0.842320,0.988856
38,0.407343,0.129909,2.061302,0.129909,2.061302,0.729959,0.710513,102.926075,0.900215,38,1.027368,0.973361,0.988514
39,0.386388,0.136674,2.103759,0.136674,2.103759,0.749946,0.656000,177.925267,0.897456,39,1.143212,0.874729,0.987793
40,0.377005,0.144819,2.141868,0.144819,2.141868,0.764582,0.627817,178.874058,0.887168,40,1.217843,0.821124,0.988168
41,0.391225,0.151772,2.168771,0.151772,2.168771,0.739486,0.673608,179.383463,0.898684,41,1.097799,0.910913,0.988541
42,0.412160,0.158788,2.204482,0.158788,2.204482,0.750481,0.699256,90.032758,0.897407,42,1.073257,0.931743,0.988424
43,0.427610,0.166567,2.244269,0.166567,2.244269,0.808536,0.673378,90.347506,0.893540,43,1.200717,0.832836,0.989482
44,0.428945,0.173903,2.277007,0.173903,2.277007,0.814652,0.670408,90.881673,0.886164,44,1.215158,0.822938,0.988278
45,0.414745,0.180311,2.304131,0.180311,2.304131,0.760509,0.694364,93.663905,0.891429,45,1.095258,0.913027,0.988299
46,0.394249,0.187698,2.336127,0.187698,2.336127,0.731749,0.685991,175.834265,0.902707,46,1.066703,0.937468,0.988421
47,0.378757,0.195940,2.374405,0.195940,2.374405,0.759925,0.634599,178.873980,0.889582,47,1.197488,0.835082,0.988249
48,0.382823,0.203737,2.402153,0.203737,2.402153,0.751300,0.648775,179.254606,0.897056,48,1.158029,0.863536,0.988691
49,0.401797,0.211936,2.428248,0.211936,2.428248,0.716388,0.714115,104.191206,0.902069,49,1.003182,0.996828,0.988281
50,0.420021,0.220223,2.461435,0.220223,2.461435,0.784557,0.681642,90.320643,0.895648,50,1.150982,0.868823,0.988444
51,0.427485,0.227908,2.495030,0.227908,2.495030,0.812984,0.669498,90.539174,0.889394,51,1.214320,0.823506,0.989097
52,0.419812,0.235506,2.521192,0.235506,2.521192,0.783566,0.682165,92.013539,0.899162,52,1.148647,0.870590,0.989386
53,0.400650,0.243516,2.545705,0.243516,2.545705,0.718799,0.709689,141.855808,0.906126,53,1.012836,0.987326,0.989266
54,0.382823,0.252224,2.576914,0.252224,2.576914,0.749391,0.650428,178.450327,0.896198,54,1.152150,0.867942,0.987893
55,0.377485,0.260454,2.608054,0.260454,2.608054,0.757933,0.634131,179.516891,0.895359,55,1.195231,0.836659,0.988776
56,0.392914,0.269161,2.629836,0.269161,2.629836,0.729332,0.685934,179.753443,0.901709,56,1.063269,0.940496,0.988304
57,0.411513,0.278131,2.655546,0.278131,2.655546,0.755355,0.693654,90.356536,0.901670,57,1.088951,0.918315,0.989100
58,0.423774,0.286798,2.685274,0.286798,2.685274,0.802428,0.672416,90.490266,0.892155,58,1.193349,0.837978,0.988594
59,0.422940,0.295146,2.712330,0.295146,2.712330,0.797809,0.674978,91.248783,0.894312,59,1.181977,0.846040,0.989126
60,0.408198,0.303700,2.733792,0.303700,2.733792,0.742902,0.699600,95.453755,0.903291,60,1.061895,0.941712,0.989037
61,0.389245,0.312903,2.756745,0.312903,2.756745,0.735984,0.673387,177.273482,0.902015,61,1.092959,0.914947,0.988850
62,0.377943,0.321431,2.785732,0.321431,2.785732,0.756267,0.636300,179.270320,0.897669,62,1.188538,0.841370,0.989221
63,0.384824,0.330854,2.809867,0.330854,2.809867,0.742209,0.660156,179.862004,0.898808,63,1.124293,0.889448,0.988326
64,0.403027,0.340189,2.828777,0.340189,2.828777,0.725818,0.706996,90.876413,0.901595,64,1.026623,0.974068,0.989024
65,0.418686,0.349446,2.852617,0.349446,2.852617,0.784794,0.679271,90.789490,0.891988,65,1.155348,0.865540,0.988067
66,0.423482,0.358035,2.878857,0.358035,2.878857,0.801977,0.672331,90.965539,0.895458,66,1.192831,0.838342,0.989236
67,0.413974,0.367077,2.900555,0.367077,2.900555,0.766140,0.687978,92.461394,0.897356,67,1.113611,0.897980,0.988400
68,0.396021,0.376435,2.918565,0.376435,2.918565,0.720624,0.699713,170.079181,0.906765,68,1.029884,0.970983,0.989090
69,0.380863,0.385604,2.940836,0.385604,2.940836,0.748942,0.647486,179.164774,0.899544,69,1.156692,0.864534,0.988768
70,0.380112,0.395180,2.965643,0.395180,2.965643,0.749358,0.645851,179.821182,0.895693,70,1.160265,0.861872,0.988585
71,0.395521,0.405198,2.983542,0.405198,2.983542,0.720665,0.698789,0.189172,0.903555,71,1.031306,0.969644,0.988587
72,0.412201,0.415009,3.001289,0.415009,3.001289,0.762549,0.688259,90.909574,0.898327,72,1.107938,0.902577,0.988574
73,0.421668,0.424186,3.023154,0.424186,3.023154,0.797796,0.672959,90.796552,0.894396,73,1.185506,0.843522,0.988755
74,0.418227,0.433500,3.044699,0.433500,3.044699,0.783457,0.679684,91.521052,0.897750,74,1.152678,0.867545,0.988931
75,0.403173,0.443139,3.061594,0.443139,3.061594,0.727887,0.705241,99.295479,0.908912,75,1.032110,0.968889,0.989408
76,0.385971,0.452944,3.077661,0.452944,3.077661,0.738273,0.665653,178.515288,0.896488,76,1.109096,0.901635,0.987912
77,0.378673,0.462915,3.098795,0.462915,3.098795,0.751548,0.641531,179.900134,0.891447,77,1.171491,0.853613,0.988031
78,0.388369,0.473062,3.117951,0.473062,3.117951,0.732557,0.675014,0.434058,0.904135,78,1.085247,0.921449,0.988746
79,0.405362,0.483114,3.132492,0.483114,3.132492,0.737267,0.700049,90.747944,0.899033,79,1.053165,0.949518,0.988031
80,0.418227,0.493113,3.148357,0.493113,3.148357,0.785456,0.677955,90.877116,0.893793,80,1.158566,0.863136,0.988517
81,0.420083,0.502737,3.167186,0.502737,3.167186,0.791246,0.675980,91.322245,0.892996,81,1.170516,0.854324,0.988737
82,0.408740,0.512391,3.184734,0.512391,3.184734,0.749587,0.694281,93.479083,0.902464,82,1.079658,0.926219,0.988902
83,0.391788,0.522787,3.198261,0.522787,3.198261,0.725573,0.687512,176.526793,0.902039,83,1.055360,0.947544,0.988557
84,0.380320,0.532890,3.213101,0.532890,3.213101,0.748037,0.647346,179.708555,0.892400,84,1.155545,0.865393,0.987895
85,0.383531,0.543012,3.231089,0.543012,3.231089,0.741385,0.658669,0.495336,0.900797,85,1.125579,0.888431,0.988872
86,0.398899,0.553750,3.245482,0.553750,3.245482,0.713423,0.711911,27.037640,0.903365,86,1.002125,0.997880,0.988682
87,0.413578,0.564422,3.257840,0.564422,3.257840,0.767889,0.685755,90.651220,0.899321,87,1.119772,0.893039,0.988882
88,0.420167,0.574502,3.272277,0.574502,3.272277,0.791678,0.675745,91.187420,0.895142,88,1.171564,0.853560,0.989079
89,0.413744,0.584155,3.288178,0.584155,3.288178,0.767716,0.686186,92.312086,0.899684,89,1.118816,0.893802,0.989133
90,0.398565,0.594449,3.301293,0.594449,3.301293,0.715406,0.709344,143.976387,0.908436,90,1.008546,0.991526,0.989184
91,0.384324,0.605218,3.312098,0.605218,3.312098,0.741668,0.659778,179.124753,0.893865,91,1.124117,0.889587,0.987967
92,0.381405,0.615767,3.325697,0.615767,3.325697,0.747577,0.649592,0.322281,0.895802,92,1.150841,0.868930,0.988463
93,0.392477,0.626583,3.340267,0.626583,3.340267,0.725183,0.689090,1.458253,0.901558,93,1.052378,0.950229,0.988629
94,0.408344,0.637278,3.350386,0.637278,3.350386,0.747110,0.695908,90.644073,0.897904,94,1.073577,0.931466,0.988367
95,0.417915,0.648029,3.360824,0.648029,3.360824,0.784270,0.678473,91.028367,0.897078,95,1.155934,0.865101,0.988850
96,0.416935,0.658114,3.373539,0.658114,3.373539,0.779219,0.681269,91.819537,0.891368,96,1.143776,0.874297,0.988067
97,0.405008,0.668175,3.386099,0.668175,3.386099,0.734177,0.702381,94.929259,0.895399,97,1.045269,0.956692,0.987795
98,0.389828,0.679090,3.395524,0.679090,3.395524,0.731420,0.678605,177.973602,0.899586,98,1.077829,0.927791,0.988135
99,0.381467,0.690020,3.404222,0.690020,3.404222,0.746758,0.650411,0.030792,0.893025,99,1.148133,0.870979,0.988385
100,0.387806,0.700765,3.416285,0.700765,3.416285,0.734648,0.672117,1.306896,0.897827,100,1.093036,0.914883,0.988047
101,0.402297,0.711896,3.426334,0.711896,3.426334,0.725592,0.705935,88.354490,0.899121,101,1.027846,0.972908,0.988043
102,0.414766,0.723099,3.434437,0.723099,3.434437,0.772593,0.683538,90.919039,0.899902,102,1.130286,0.884732,0.989012
103,0.418186,0.733534,3.442798,0.733534,3.442798,0.784240,0.678939,91.476631,0.897660,103,1.155096,0.865729,0.988979
104,0.410346,0.743780,3.453009,0.743780,3.453009,0.753976,0.692951,93.009980,0.903142,104,1.088065,0.919063,0.988970
105,0.395854,0.754650,3.461979,0.754650,3.461979,0.720234,0.699797,174.960993,0.906383,105,1.029204,0.971624,0.989137
106,0.383844,0.766020,3.468104,0.766020,3.468104,0.742490,0.658225,179.860325,0.898590,106,1.128018,0.886510,0.987952
107,0.384449,0.776888,3.475660,0.776888,3.475660,0.741352,0.660274,1.151156,0.897931,107,1.122795,0.890635,0.988050
108,0.396897,0.788180,3.484884,0.788180,3.484884,0.717010,0.704795,5.106313,0.900877,108,1.017331,0.982964,0.987907
109,0.410888,0.799420,3.491728,0.799420,3.491728,0.756596,0.691464,90.723056,0.902314,109,1.094194,0.913914,0.988736
110,0.418061,0.810451,3.497091,0.810451,3.497091,0.782846,0.679944,91.454004,0.899379,110,1.151340,0.868553,0.988951
111,0.414433,0.820935,3.503963,0.820935,3.503963,0.768676,0.686469,92.455284,0.903189,111,1.119753,0.893054,0.989496
112,0.402381,0.831823,3.511067,0.831823,3.511067,0.722221,0.709377,100.883241,0.904226,112,1.018105,0.982217,0.988576
113,0.388494,0.843157,3.516894,0.843157,3.516894,0.736089,0.671992,179.438876,0.904427,113,1.095383,0.912922,0.989248
114,0.384094,0.854400,3.520627,0.854400,3.520627,0.744490,0.656885,0.783811,0.900036,114,1.133364,0.882329,0.988755
115,0.391893,0.865560,3.526882,0.865560,3.526882,0.727500,0.685874,2.418347,0.904349,115,1.060690,0.942782,0.989054
116,0.405946,0.877125,3.532818,0.877125,3.532818,0.737454,0.700880,89.598254,0.902355,116,1.052184,0.950404,0.988625
117,0.416392,0.888457,3.536300,0.888457,3.536300,0.774765,0.684294,91.443735,0.898601,117,1.132211,0.883227,0.988810
118,0.417310,0.899269,3.539868,0.899269,3.539868,0.776640,0.684146,91.863767,0.897764,118,1.135196,0.880905,0.988590
119,0.407614,0.910287,3.544490,0.910287,3.544490,0.740328,0.701028,94.034798,0.904028,119,1.056062,0.946914,0.988796
120,0.393894,0.921546,3.549044,0.921546,3.549044,0.726993,0.689858,178.656834,0.899839,120,1.053831,0.948919,0.988152
121,0.385325,0.933296,3.551336,0.933296,3.551336,0.744201,0.659245,0.713685,0.897904,121,1.128870,0.885842,0.988235
122,0.388661,0.944393,3.553399,0.944393,3.553399,0.736473,0.671930,2.230698,0.897743,122,1.096055,0.912363,0.987602
123,0.401755,0.956029,3.557805,0.956029,3.557805,0.718629,0.711814,81.562655,0.902820,123,1.009574,0.990516,0.988635
124,0.413807,0.967592,3.560318,0.967592,3.560318,0.763054,0.690483,90.935910,0.890567,124,1.105102,0.904894,0.987560
125,0.418165,0.979116,3.561276,0.979116,3.561276,0.778954,0.683511,91.633306,0.899603,125,1.139636,0.877473,0.989076
126,0.412347,0.990209,3.563096,0.990209,3.563096,0.756081,0.694393,92.666024,0.900650,126,1.088837,0.918411,0.988726
127,0.400004,1.001554,3.564955,1.001554,3.564955,0.717677,0.709652,173.223614,0.903814,127,1.011308,0.988818,0.988688
128,0.388056,1.013033,3.566236,1.013033,3.566236,0.739568,0.668077,0.624740,0.896347,128,1.107011,0.903334,0.987635
129,0.387118,1.024446,3.565785,1.024446,3.565785,0.741060,0.665120,1.561053,0.898295,129,1.114175,0.897525,0.987974
130,0.397356,1.036095,3.566709,1.036095,3.566709,0.721630,0.701092,5.455074,0.902768,130,1.029293,0.971540,0.988305
131,0.410575,1.047825,3.568185,1.047825,3.568185,0.748459,0.698449,90.422680,0.901627,131,1.071603,0.933182,0.988752
132,0.418123,1.059254,3.567564,1.059254,3.567564,0.776440,0.685657,91.358950,0.897526,132,1.132403,0.883078,0.988782
133,0.415642,1.070471,3.566548,1.070471,3.566548,0.767440,0.689581,92.023391,0.896158,133,1.112908,0.898547,0.988814
134,0.405342,1.081651,3.566013,1.081651,3.566013,0.728156,0.708773,95.143961,0.901011,134,1.027347,0.973381,0.988006
135,0.393144,1.093528,3.565797,1.093528,3.565797,0.732409,0.683452,0.605926,0.902236,135,1.071632,0.933156,0.988389
136,0.387702,1.105095,3.563559,1.105095,3.563559,0.742639,0.664706,1.549962,0.900507,136,1.117244,0.895059,0.988596
137,0.393894,1.116998,3.561330,1.116998,3.561330,0.731097,0.685986,2.886625,0.901895,137,1.065761,0.938297,0.988230
138,0.406759,1.128596,3.560543,1.128596,3.560543,0.731910,0.707604,88.621354,0.905006,138,1.034350,0.966790,0.989049
139,0.416851,1.140109,3.558864,1.140109,3.558864,0.768641,0.690507,91.100913,0.898766,139,1.113154,0.898348,0.988626
140,0.418248,1.151469,3.555283,1.151469,3.555283,0.773819,0.688185,92.177573,0.899783,140,1.124435,0.889336,0.988908
141,0.410471,1.162996,3.551674,1.162996,3.551674,0.745025,0.701490,92.787460,0.906285,141,1.062060,0.941566,0.989371
142,0.398648,1.174701,3.549075,1.174701,3.549075,0.725420,0.699698,179.013741,0.905705,142,1.036762,0.964542,0.989059
143,0.389808,1.186693,3.546119,1.186693,3.546119,0.741432,0.669406,1.826540,0.900392,143,1.107597,0.902855,0.988317
144,0.391997,1.198457,3.541491,1.198457,3.541491,0.737528,0.676729,2.653590,0.897551,144,1.089843,0.917564,0.988096
145,0.403152,1.210272,3.537005,1.210272,3.537005,0.718345,0.714572,32.336222,0.903914,145,1.005281,0.994747,0.988750
146,0.414808,1.221697,3.533607,1.221697,3.533607,0.757180,0.697522,90.517379,0.901165,146,1.085528,0.921211,0.988669
147,0.419895,1.233629,3.528720,1.233629,3.528720,0.775240,0.689628,91.591937,0.898519,147,1.124141,0.889568,0.988805
148,0.415496,1.244926,3.522798,1.244926,3.522798,0.757782,0.698124,92.297973,0.902660,148,1.085456,0.921272,0.989154
149,0.404695,1.256582,3.517168,1.256582,3.517168,0.718469,0.717183,152.635565,0.901601,149,1.001792,0.998211,0.988188
150,0.394249,1.268797,3.511986,1.268797,3.511986,0.738267,0.679934,1.612435,0.902707,150,1.085792,0.920986,0.988705
151,0.391934,1.280550,3.506260,1.280550,3.506260,0.742245,0.672320,3.026790,0.894516,151,1.104006,0.905793,0.988016
152,0.400275,1.292687,3.498537,1.292687,3.498537,0.726394,0.701610,5.501563,0.898651,152,1.035324,0.965881,0.988186
153,0.412201,1.304336,3.492290,1.304336,3.492290,0.744257,0.705175,89.812121,0.904361,153,1.055423,0.947488,0.988747
154,0.419687,1.315950,3.485945,1.315950,3.485945,0.771728,0.692422,91.359349,0.897252,154,1.114534,0.897236,0.988897
155,0.419166,1.327537,3.478165,1.327537,3.478165,0.767341,0.695517,91.875154,0.896137,155,1.103268,0.906398,0.988324
156,0.410325,1.339416,3.469341,1.339416,3.469341,0.734420,0.711366,92.841954,0.903096,156,1.032409,0.968609,0.989019
157,0.399149,1.351226,3.461553,1.351226,3.461553,0.732354,0.693943,2.458454,0.901882,157,1.055352,0.947551,0.988230
158,0.393394,1.362851,3.454038,1.362851,3.454038,0.743291,0.673874,2.880446,0.901602,158,1.103012,0.906609,0.988759
159,0.398273,1.375143,3.444730,1.375143,3.444730,0.734423,0.690470,3.932646,0.902798,159,1.063658,0.940152,0.988588
160,0.409324,1.387054,3.435337,1.387054,3.435337,0.730158,0.713774,85.769670,0.905783,160,1.022953,0.977562,0.988818
161,0.419187,1.398719,3.426221,1.398719,3.426221,0.764749,0.697908,90.860377,0.903801,161,1.095773,0.912598,0.989224
162,0.421668,1.410333,3.416798,1.410333,3.416798,0.773065,0.694488,91.716615,0.902311,162,1.113144,0.898356,0.989480
163,0.415308,1.422432,3.405854,1.422432,3.405854,0.748912,0.706074,92.362435,0.900249,163,1.060671,0.942800,0.988388
164,0.404737,1.434052,3.394722,1.434052,3.394722,0.726532,0.709297,1.597610,0.898829,164,1.024297,0.976279,0.988340
165,0.396146,1.446342,3.384571,1.446342,3.384571,0.741749,0.680000,2.636641,0.897132,165,1.090807,0.916752,0.988347
166,0.397168,1.458332,3.373432,1.458332,3.373432,0.739997,0.683367,3.655554,0.899446,166,1.082869,0.923473,0.988274
167,0.406697,1.470323,3.360819,1.470323,3.360819,0.723471,0.715748,16.768430,0.906907,167,1.010790,0.989325,0.989423
168,0.417581,1.482571,3.349159,1.482571,3.349159,0.754336,0.704832,90.436915,0.900339,168,1.070236,0.934374,0.988426
169,0.423106,1.494384,3.337056,1.494384,3.337056,0.772838,0.697062,91.730414,0.899763,169,1.108707,0.901952,0.988768
170,0.419729,1.506356,3.324171,1.506356,3.324171,0.760028,0.703152,91.832927,0.902968,170,1.080888,0.925165,0.989359
171,0.410513,1.518288,3.309851,1.518288,3.309851,0.725880,0.720065,90.002464,0.900655,171,1.008076,0.991988,0.988701
172,0.400546,1.530589,3.296204,1.530589,3.296204,0.738777,0.690318,3.294356,0.902989,172,1.070198,0.934407,0.988932
173,0.397272,1.543194,3.283132,1.543194,3.283132,0.743996,0.679873,3.650076,0.899682,173,1.094316,0.913813,0.988124
174,0.404945,1.555570,3.268253,1.555570,3.268253,0.731692,0.704658,7.374467,0.905040,174,1.038365,0.963052,0.988547
175,0.415496,1.567544,3.253008,1.567544,3.253008,0.741452,0.713500,88.526604,0.906689,175,1.039175,0.962302,0.989154
176,0.423795,1.579822,3.238052,1.579822,3.238052,0.769734,0.701011,91.311608,0.904038,176,1.098035,0.910717,0.989412
177,0.423544,1.592120,3.222608,1.592120,3.222608,0.768521,0.701703,91.958043,0.899534,177,1.095222,0.913057,0.988828
178,0.415934,1.604407,3.206149,1.604407,3.206149,0.739843,0.715805,90.996246,0.903611,178,1.033582,0.967509,0.988994
179,0.405550,1.616434,3.189007,1.616434,3.189007,0.734138,0.703358,3.501153,0.901474,179,1.043762,0.958073,0.988891
180,0.399420,1.629084,3.172531,1.629084,3.172531,0.745600,0.682078,3.746595,0.903344,180,1.093129,0.914805,0.988875
181,0.403361,1.641561,3.155320,1.641561,3.155320,0.738874,0.695078,5.598897,0.902341,181,1.063009,0.940726,0.988553
182,0.413703,1.654070,3.136895,1.654070,3.136895,0.730681,0.720893,79.014848,0.905629,182,1.013577,0.986604,0.989181
183,0.422898,1.666460,3.118684,1.666460,3.118684,0.762803,0.705884,90.841304,0.904944,183,1.080634,0.925383,0.989318
184,0.425921,1.678721,3.100098,1.678721,3.100098,0.772488,0.702017,91.511228,0.901775,184,1.100384,0.908774,0.989393
185,0.421105,1.690881,3.080868,1.690881,3.080868,0.753192,0.711860,91.601866,0.903099,185,1.058061,0.945125,0.989055
186,0.411430,1.703196,3.060910,1.703196,3.060910,0.729401,0.718190,4.182566,0.902668,186,1.015611,0.984629,0.988577
187,0.403110,1.715760,3.040708,1.715760,3.040708,0.744356,0.689531,3.645062,0.903820,187,1.079510,0.926346,0.989179
188,0.403548,1.728293,3.020514,1.728293,3.020514,0.744420,0.690220,4.656555,0.904802,188,1.078526,0.927191,0.989317
189,0.411868,1.741090,2.999231,1.741090,2.999231,0.730218,0.718151,14.269775,0.895945,189,1.016802,0.983475,0.988367
190,0.422210,1.753197,2.977509,1.753197,2.977509,0.754128,0.712842,89.226264,0.897038,190,1.057916,0.945254,0.988793
191,0.427819,1.765437,2.955844,1.765437,2.955844,0.772668,0.704980,91.016660,0.899040,191,1.096013,0.912398,0.988676
192,0.425463,1.777860,2.933562,1.777860,2.933562,0.763789,0.709248,92.071577,0.903608,192,1.076899,0.928592,0.989477
193,0.417060,1.789991,2.910170,1.789991,2.910170,0.733029,0.724415,88.860601,0.901211,193,1.011891,0.988248,0.988510
194,0.407760,1.802641,2.886874,1.802641,2.886874,0.741977,0.699720,3.619486,0.901484,194,1.060392,0.943048,0.988526
195,0.404403,1.814835,2.863250,1.814835,2.863250,0.747716,0.688633,4.316204,0.905520,195,1.085797,0.920983,0.989490
196,0.410387,1.827091,2.839103,1.827091,2.839103,0.738972,0.707092,7.349297,0.905260,196,1.045085,0.956860,0.989244
197,0.420917,1.839563,2.813802,1.839563,2.813802,0.742741,0.721555,86.939181,0.901871,197,1.029361,0.971477,0.989001
198,0.428361,1.851453,2.787972,1.851453,2.787972,0.768070,0.710099,91.164571,0.902971,198,1.081638,0.924524,0.989000
199,0.429320,1.863207,2.762417,1.863207,2.762417,0.769556,0.710315,91.553735,0.902195,199,1.083400,0.923020,0.989286
200,0.422731,1.875327,2.736386,1.875327,2.736386,0.746298,0.721211,91.200787,0.898965,200,1.034784,0.966385,0.987843
201,0.413223,1.887369,2.709285,1.887369,2.709285,0.738368,0.712561,3.842714,0.904579,201,1.036217,0.965049,0.989046
202,0.407531,1.899345,2.682164,1.899345,2.682164,0.749451,0.692353,3.996378,0.903843,202,1.082471,0.923813,0.988969
203,0.410096,1.910876,2.654712,1.910876,2.654712,0.745566,0.700340,6.131545,0.896903,203,1.064576,0.939341,0.988317
204,0.419791,1.922726,2.625990,1.922726,2.625990,0.733902,0.728292,58.163705,0.901449,204,1.007703,0.992356,0.988317
205,0.428632,1.934401,2.597158,1.934401,2.597158,0.762230,0.715992,90.957453,0.904703,205,1.064579,0.939339,0.989173
206,0.431968,1.945782,2.568082,1.945782,2.568082,0.772762,0.711732,91.896208,0.901017,206,1.085748,0.921024,0.988902
207,0.428006,1.957167,2.538156,1.957167,2.538156,0.758072,0.718869,92.111986,0.906190,207,1.054533,0.948287,0.989468
208,0.418603,1.968594,2.508024,1.968594,2.508024,0.734168,0.725966,5.772469,0.903715,208,1.011298,0.988828,0.988600
209,0.411096,1.979761,2.477038,1.979761,2.477038,0.748161,0.699614,4.089972,0.902772,209,1.069391,0.935111,0.988791
210,0.410658,1.991338,2.445676,1.991338,2.445676,0.749892,0.697256,5.291935,0.901810,210,1.075491,0.929808,0.988730
211,0.418394,2.002390,2.413875,2.002390,2.413875,0.737935,0.721901,11.908807,0.904095,211,1.022211,0.978272,0.988814
212,0.427986,2.013897,2.381271,2.013897,2.381271,0.754344,0.722387,89.352533,0.906146,212,1.044239,0.957635,0.989491
213,0.433657,2.024324,2.348370,2.024324,2.348370,0.773131,0.714173,91.847019,0.897039,213,1.082555,0.923740,0.988710
214,0.432260,2.035338,2.314697,2.035338,2.314697,0.767224,0.717353,92.513570,0.901626,214,1.069522,0.934997,0.989004
215,0.424816,2.046308,2.280192,2.046308,2.280192,0.740363,0.730578,90.221155,0.904223,215,1.013395,0.986782,0.989029
216,0.415663,2.057123,2.245665,2.057123,2.245665,0.745782,0.709642,4.615733,0.907891,216,1.050927,0.951541,0.989551
217,0.412431,2.068020,2.210424,2.068020,2.210424,0.752452,0.697883,5.140072,0.900832,217,1.078193,0.927478,0.988308
