R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
24,0.253725,0.060797,0.929966,0.060797,0.929966,0.604744,0.534196,173.489677,0.900738,24,1.132065,0.883342,0.984945
25,0.264787,0.065732,0.946169,0.065732,0.946169,0.583320,0.577962,84.255590,0.908772,25,1.009270,0.990815,0.985469
26,0.277879,0.069511,0.964317,0.069511,0.964317,0.631569,0.560203,86.404791,0.906625,26,1.127394,0.887002,0.986463
27,0.276812,0.075294,0.973506,0.075294,0.973506,0.623924,0.564889,87.969681,0.900869,27,1.104506,0.905382,0.985361
28,0.262678,0.078864,0.988530,0.078864,0.988530,0.589939,0.566928,166.028032,0.906708,28,1.040589,0.960994,0.984874
29,0.254193,0.083765,0.997503,0.083765,0.997503,0.602777,0.536929,175.151921,0.905275,29,1.122639,0.890758,0.985519
30,0.264474,0.091994,1.004782,0.091994,1.004782,0.584632,0.575985,83.591668,0.902056,30,1.015013,0.985209,0.984593
31,0.277358,0.096582,1.016810,0.096582,1.016810,0.631931,0.558833,86.599896,0.902648,31,1.130806,0.884325,0.985344
32,0.275823,0.102564,1.018352,0.102564,1.018352,0.620574,0.565909,87.837492,0.897650,32,1.096598,0.911911,0.984851
33,0.260830,0.109594,1.024442,0.109594,1.024442,0.588417,0.564394,169.775814,0.905996,33,1.042564,0.959174,0.984623
34,0.253438,0.115187,1.027470,0.115187,1.027470,0.599929,0.537877,175.793020,0.898539,34,1.115365,0.896568,0.984729
35,0.264917,0.122321,1.025973,0.122321,1.025973,0.585845,0.575754,80.271555,0.900758,35,1.017527,0.982775,0.983952
36,0.276942,0.129075,1.030212,0.129075,1.030212,0.632927,0.557115,86.726291,0.898557,36,1.136080,0.880220,0.985550
37,0.273402,0.136969,1.025436,0.136969,1.025436,0.615144,0.565894,88.088885,0.906912,37,1.087031,0.919937,0.986013
38,0.259815,0.144534,1.022879,0.144534,1.022879,0.588790,0.561842,171.879917,0.906494,38,1.047963,0.954233,0.985244
39,0.253646,0.151455,1.018683,0.151455,1.018683,0.597207,0.540772,176.327611,0.902139,39,1.104360,0.905502,0.984841
40,0.265672,0.160868,1.009808,0.160868,1.009808,0.589182,0.574124,79.497718,0.901682,40,1.026227,0.974444,0.984614
41,0.276369,0.168894,1.005984,0.168894,1.005984,0.631829,0.556930,86.904053,0.895572,41,1.134486,0.881456,0.984516
42,0.272075,0.177024,0.993807,0.177024,0.993807,0.610116,0.567787,88.516165,0.902508,42,1.074550,0.930622,0.984785
43,0.258280,0.187052,0.982534,0.187052,0.982534,0.589763,0.557600,173.851304,0.897136,43,1.057681,0.945464,0.983839
44,0.253829,0.195981,0.971935,0.195981,0.971935,0.595304,0.542891,176.416596,0.898741,44,1.096545,0.911956,0.984802
45,0.266296,0.205940,0.954665,0.205940,0.954665,0.591751,0.572976,80.853255,0.903802,45,1.032768,0.968272,0.984602
46,0.276525,0.215638,0.941732,0.215638,0.941732,0.632022,0.557074,87.103424,0.899937,46,1.134539,0.881415,0.985712
47,0.271138,0.226276,0.922839,0.226276,0.922839,0.606438,0.569264,89.615488,0.906105,47,1.065303,0.938700,0.985712
48,0.257603,0.236545,0.902364,0.236545,0.902364,0.589675,0.556221,175.114594,0.909711,48,1.060145,0.943267,0.985806
49,0.253959,0.246934,0.884180,0.246934,0.884180,0.593079,0.545206,177.176892,0.895180,49,1.087806,0.919281,0.984213
50,0.266765,0.259230,0.858457,0.259230,0.858457,0.595223,0.570636,81.184677,0.898640,50,1.043087,0.958693,0.984818
51,0.276161,0.270376,0.837326,0.270376,0.837326,0.630518,0.557667,87.168964,0.897620,51,1.130636,0.884458,0.984458
52,0.269706,0.282033,0.810045,0.282033,0.810045,0.603370,0.569138,90.498688,0.900172,52,1.060147,0.943265,0.985356
53,0.257264,0.294955,0.780768,0.294955,0.780768,0.590206,0.554992,175.553200,0.901606,53,1.063449,0.940336,0.984953
54,0.255547,0.307202,0.753598,0.307202,0.753598,0.590116,0.551370,177.080423,0.904823,54,1.070272,0.934342,0.985595
55,0.267676,0.320714,0.720060,0.320714,0.720060,0.598099,0.569831,82.541931,0.898925,55,1.049607,0.952738,0.984021
56,0.275849,0.333698,0.689563,0.333698,0.689563,0.630245,0.557278,87.732862,0.892763,56,1.130935,0.884224,0.984898
57,0.269133,0.348219,0.653994,0.348219,0.653994,0.600920,0.570244,91.801405,0.904978,57,1.053796,0.948951,0.984809
58,0.256822,0.362948,0.614695,0.362948,0.614695,0.591262,0.553047,175.678870,0.905273,58,1.069098,0.935368,0.985222
59,0.256536,0.376782,0.577941,0.376782,0.577941,0.589418,0.554159,177.979899,0.901408,59,1.063627,0.940179,0.984370
60,0.268196,0.393715,0.533908,0.393715,0.533908,0.600853,0.568322,83.581887,0.901827,60,1.057241,0.945858,0.984239
61,0.276786,0.409099,0.491842,0.409099,0.491842,0.630631,0.558828,88.268632,0.896922,61,1.128488,0.886142,0.984265
62,0.269316,0.425515,0.444530,0.425515,0.444530,0.602298,0.569325,94.231392,0.908397,62,1.057915,0.945255,0.985569
63,0.260362,0.444156,0.389744,0.444156,0.389744,0.587255,0.564495,171.944829,0.898712,63,1.040319,0.961243,0.981745
64,0.265646,0.462042,0.334723,0.462042,0.334723,0.582563,0.580590,145.517420,0.903236,64,1.003399,0.996612,0.983474
65,0.278165,0.481703,0.276421,0.481703,0.276421,0.619715,0.571506,84.590724,0.870511,65,1.084354,0.922208,0.981855
66,0.270122,0.502517,0.241841,0.502517,0.241841,0.604734,0.568731,0.948110,0.875786,66,1.063305,0.940464,0.982021
67,0.246879,0.524433,0.206317,0.524433,0.206317,0.660212,0.476114,179.016211,0.847234,67,1.386667,0.721154,0.977583
68,0.258123,0.548044,0.220919,0.548044,0.220919,0.632524,0.519589,0.043130,0.846252,68,1.217354,0.821454,0.980522
69,0.268639,0.572906,0.248033,0.572906,0.248033,0.596216,0.573687,168.458247,0.838019,69,1.039272,0.962212,0.976951
70,0.267468,0.599291,0.289720,0.599291,0.289720,0.594070,0.573249,112.902362,0.868910,70,1.036320,0.964953,0.981283
71,0.280013,0.624736,0.339671,0.624776,0.339914,0.649251,0.549131,93.436871,0.859405,71,1.182323,0.845793,0.978356
72,0.283501,0.651908,0.380879,0.651908,0.380879,0.664064,0.543569,92.816068,0.891421,72,1.221672,0.818550,0.983921
73,0.271580,0.679455,0.410911,0.679455,0.410911,0.620599,0.557182,90.690509,0.896773,73,1.113817,0.897814,0.984851
74,0.253907,0.708508,0.439690,0.708508,0.439690,0.588738,0.549114,173.920141,0.899017,74,1.072159,0.932697,0.984260
75,0.251642,0.738388,0.457607,0.738388,0.457607,0.590616,0.542486,174.024199,0.893833,75,1.088723,0.918508,0.983370
76,0.266478,0.768501,0.474552,0.768501,0.474552,0.607548,0.558459,93.962814,0.895379,76,1.087901,0.919201,0.983572
77,0.272960,0.799496,0.492743,0.799496,0.492743,0.635058,0.547262,92.598455,0.899436,77,1.160428,0.861751,0.985250
78,0.266609,0.830882,0.500422,0.830882,0.500422,0.610588,0.555951,92.463933,0.902538,78,1.098277,0.910517,0.984856
79,0.250263,0.862600,0.509118,0.862600,0.509118,0.585204,0.544502,174.943309,0.898657,79,1.074751,0.930448,0.985194
80,0.247946,0.895722,0.510749,0.895722,0.510749,0.588757,0.536205,174.329902,0.898439,80,1.098007,0.910741,0.984701
81,0.264266,0.928382,0.507465,0.928382,0.507465,0.602177,0.558762,92.646507,0.906986,81,1.077699,0.927903,0.985632
82,0.270981,0.962263,0.505204,0.962263,0.505204,0.632412,0.545569,91.535698,0.898409,82,1.159179,0.862679,0.985190
83,0.265203,0.995916,0.494508,0.995916,0.494508,0.608181,0.555208,91.011403,0.900572,83,1.095410,0.912900,0.984492
84,0.251044,1.029789,0.484507,1.029789,0.484507,0.583041,0.548227,176.308182,0.908454,84,1.063503,0.940289,0.985139
85,0.248519,1.065284,0.470192,1.065284,0.470192,0.587176,0.538891,175.940435,0.904616,85,1.089601,0.917767,0.984787
86,0.262652,1.100054,0.447041,1.100054,0.447041,0.599560,0.557774,92.333611,0.902615,86,1.074916,0.930305,0.984248
87,0.272127,1.135646,0.422722,1.135646,0.422722,0.639596,0.541720,91.454448,0.885622,87,1.180676,0.846973,0.982613
88,0.265854,1.171571,0.390234,1.171571,0.390234,0.615116,0.550295,90.924808,0.892137,88,1.117792,0.894620,0.984103
89,0.256015,1.207609,0.351243,1.207609,0.351243,0.574231,0.567661,148.827658,0.904104,89,1.011574,0.988559,0.982029
90,0.258852,1.244905,0.307633,1.244905,0.307633,0.577820,0.570387,150.905762,0.851685,90,1.013031,0.987136,0.975383
91,0.263381,1.281564,0.268559,1.281564,0.268559,0.582182,0.576018,109.811489,0.858241,91,1.010702,0.989412,0.976266
92,0.259295,1.316752,0.245295,1.316752,0.245295,0.598157,0.551935,179.408774,0.839006,92,1.083745,0.922726,0.974231
93,0.240216,1.354317,0.227421,1.354317,0.227524,0.631011,0.484702,179.734501,0.821434,93,1.301852,0.768136,0.973113
94,0.253100,1.391433,0.243191,1.391433,0.243191,0.595933,0.540760,176.450383,0.842595,94,1.102029,0.907417,0.973763
95,0.260075,1.425301,0.274292,1.425301,0.274292,0.580233,0.570699,123.112776,0.868029,95,1.016705,0.983569,0.976020
