R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
60,0.222300,0.122401,2.501037,0.122401,2.501037,0.548979,0.515577,175.492133,0.899824,60,1.064785,0.939156,0.984724
61,0.222061,0.124079,2.530099,0.124079,2.530099,0.550968,0.513164,0.967122,0.901785,61,1.073669,0.931385,0.983355
62,0.231917,0.125673,2.557395,0.125673,2.557395,0.553459,0.533528,89.849355,0.907082,62,1.037357,0.963989,0.984999
63,0.235831,0.127621,2.584752,0.127621,2.584752,0.572440,0.524543,93.445188,0.902603,63,1.091311,0.916329,0.984165
64,0.228767,0.128976,2.612095,0.128976,2.612095,0.546412,0.533069,107.521002,0.905800,64,1.025030,0.975581,0.985200
65,0.221106,0.130651,2.637682,0.130651,2.637682,0.550835,0.511081,178.172147,0.905003,65,1.077784,0.927829,0.984957
66,0.224400,0.132126,2.664573,0.132126,2.664573,0.545917,0.523367,1.233554,0.908325,66,1.043087,0.958693,0.984762
67,0.233922,0.133943,2.690174,0.133943,2.690174,0.561585,0.530353,91.852372,0.905030,67,1.058889,0.944386,0.984928
68,0.234232,0.135487,2.715742,0.135487,2.715742,0.568220,0.524856,94.238858,0.903359,68,1.082620,0.923685,0.984947
69,0.225856,0.137076,2.741693,0.137076,2.741693,0.540513,0.532029,156.180675,0.901249,69,1.015946,0.984304,0.984244
70,0.220749,0.138777,2.765966,0.138777,2.765966,0.551129,0.509982,179.874787,0.904762,70,1.080683,0.925341,0.984671
71,0.226834,0.140421,2.791240,0.140421,2.791240,0.540745,0.534104,4.413247,0.905153,71,1.012435,0.987718,0.984260
72,0.234638,0.142112,2.815186,0.142112,2.815186,0.567056,0.526844,91.740101,0.904924,72,1.076326,0.929086,0.985368
73,0.231893,0.143246,2.839070,0.143246,2.839070,0.559666,0.527557,96.578855,0.908190,73,1.060862,0.942629,0.985597
74,0.223254,0.144979,2.863402,0.144979,2.863402,0.543447,0.523062,173.723510,0.907854,74,1.038973,0.962489,0.985152
75,0.221321,0.146676,2.886136,0.146676,2.886136,0.549140,0.513157,0.782254,0.907109,75,1.070122,0.934473,0.984972
76,0.228886,0.148402,2.909607,0.148402,2.909607,0.544625,0.535097,87.359534,0.909191,76,1.017805,0.982507,0.985765
77,0.234065,0.150007,2.932141,0.150007,2.932141,0.568233,0.524470,92.789411,0.905584,77,1.083442,0.922984,0.985036
78,0.229149,0.151579,2.954736,0.151579,2.954736,0.550164,0.530317,99.763285,0.906106,78,1.037424,0.963926,0.984064
79,0.221464,0.153248,2.977255,0.153248,2.977255,0.546498,0.515971,176.955457,0.907696,79,1.059164,0.944141,0.984720
80,0.223207,0.155230,2.998647,0.155230,2.998647,0.546040,0.520467,2.358533,0.899359,80,1.049134,0.953167,0.984112
81,0.230891,0.156830,3.020983,0.156830,3.020983,0.552935,0.531671,90.206086,0.907161,81,1.039994,0.961544,0.984733
82,0.232967,0.158343,3.041858,0.158343,3.041858,0.565187,0.524823,93.827967,0.912396,82,1.076912,0.928581,0.986509
83,0.226619,0.159983,3.063041,0.159983,3.063041,0.540457,0.533882,118.119446,0.907220,83,1.012315,0.987835,0.984858
84,0.221035,0.161606,3.083965,0.161606,3.083965,0.548069,0.513495,179.473710,0.905936,84,1.067331,0.936916,0.984743
85,0.225068,0.163264,3.104073,0.163264,3.104073,0.542014,0.528705,4.538252,0.908078,85,1.025172,0.975446,0.985218
86,0.232180,0.165082,3.124747,0.165082,3.124747,0.559808,0.528075,91.575387,0.905217,86,1.060091,0.943315,0.984916
87,0.231917,0.166782,3.144366,0.166782,3.144366,0.560670,0.526667,94.497765,0.904193,87,1.064563,0.939353,0.985249
88,0.224113,0.167913,3.164195,0.167913,3.164195,0.539389,0.529024,167.235273,0.900094,88,1.019593,0.980784,0.983196
89,0.220963,0.169917,3.183582,0.169917,3.183582,0.547348,0.514005,1.246694,0.908610,89,1.064869,0.939083,0.985157
90,0.226858,0.171477,3.202536,0.171477,3.202536,0.538413,0.536474,51.380307,0.908175,90,1.003614,0.996399,0.984976
91,0.232204,0.173227,3.222189,0.173227,3.222189,0.562684,0.525429,92.701737,0.909405,91,1.070904,0.933791,0.986165
92,0.229340,0.175022,3.240555,0.175022,3.240555,0.552528,0.528488,97.663126,0.908068,92,1.045489,0.956490,0.985439
93,0.222491,0.176357,3.259004,0.176357,3.259004,0.542702,0.521988,175.547816,0.900597,93,1.039682,0.961832,0.983646
94,0.222013,0.178143,3.277198,0.178143,3.277198,0.545178,0.518503,1.849489,0.909946,94,1.051447,0.951071,0.985696
95,0.228409,0.179959,3.294995,0.179959,3.294995,0.545321,0.533300,89.954343,0.907295,95,1.022541,0.977956,0.984519
96,0.232013,0.181475,3.312786,0.181475,3.312786,0.561774,0.525848,92.998270,0.897643,96,1.068321,0.936048,0.984008
97,0.227216,0.183020,3.329625,0.183020,3.329625,0.544128,0.531677,102.127735,0.906677,97,1.023419,0.977117,0.984795
98,0.221202,0.184497,3.347159,0.184497,3.347159,0.544354,0.517389,178.878962,0.901226,98,1.052118,0.950464,0.983970
99,0.223421,0.186427,3.363664,0.186427,3.363664,0.541810,0.525034,3.119080,0.908533,99,1.031951,0.969038,0.985214
100,0.229746,0.187983,3.380658,0.187983,3.380658,0.551810,0.530112,91.130209,0.908465,100,1.040930,0.960679,0.985212
101,0.230915,0.189417,3.396968,0.189417,3.396968,0.558986,0.525971,95.077078,0.903162,101,1.062770,0.940938,0.984234
102,0.225116,0.190795,3.412893,0.190795,3.412893,0.537697,0.533063,148.034048,0.905332,102,1.008694,0.991381,0.984656
103,0.221083,0.192508,3.429406,0.192508,3.429406,0.545150,0.516356,1.064308,0.906131,103,1.055764,0.947181,0.984746
104,0.224925,0.194423,3.444785,0.194423,3.444785,0.538799,0.531521,9.595196,0.910450,104,1.013694,0.986491,0.985363
105,0.230533,0.195910,3.460395,0.195910,3.460395,0.556594,0.527357,91.639991,0.905754,105,1.055441,0.947471,0.985011
106,0.229149,0.197190,3.475776,0.197190,3.475776,0.553456,0.527163,95.805157,0.910234,106,1.049875,0.952494,0.985477
107,0.223087,0.198932,3.490402,0.198932,3.490402,0.539010,0.526973,174.434482,0.903012,107,1.022842,0.977668,0.983638
108,0.221250,0.200346,3.505618,0.200346,3.505618,0.544305,0.517548,3.368740,0.902639,108,1.051699,0.950842,0.983400
109,0.226428,0.202165,3.519935,0.202165,3.519935,0.539400,0.534478,79.293911,0.905244,109,1.009207,0.990877,0.984181
110,0.230342,0.203464,3.535008,0.203464,3.535008,0.557893,0.525694,92.803272,0.907907,110,1.061251,0.942284,0.984948
111,0.227216,0.205242,3.548811,0.205242,3.548811,0.545916,0.529935,98.613693,0.913778,111,1.030157,0.970726,0.986377
112,0.221894,0.206791,3.562543,0.206791,3.562543,0.541768,0.521485,179.515293,0.905267,112,1.038894,0.962562,0.984384
113,0.222300,0.208043,3.576630,0.208043,3.576630,0.541990,0.522226,3.280556,0.906923,113,1.037846,0.963534,0.984985
114,0.227550,0.209692,3.590188,0.209692,3.590188,0.546104,0.530532,89.333187,0.902679,114,1.029352,0.971485,0.984106
115,0.229841,0.211146,3.603327,0.211146,3.603327,0.556359,0.525996,94.522581,0.907136,115,1.057724,0.945426,0.985621
116,0.225187,0.212553,3.616179,0.212553,3.616179,0.538842,0.532099,110.631020,0.908559,116,1.012674,0.987485,0.985329
117,0.220868,0.213941,3.629332,0.213941,3.629332,0.542298,0.518567,0.360407,0.908217,117,1.045763,0.956240,0.985203
118,0.223445,0.215575,3.642331,0.215575,3.642331,0.538726,0.528096,7.288997,0.904461,118,1.020128,0.980269,0.984232
119,0.228552,0.217283,3.654567,0.217283,3.654567,0.550179,0.528922,90.456402,0.907864,119,1.040189,0.961364,0.985187
120,0.228839,0.218730,3.667067,0.218730,3.667067,0.553309,0.526589,94.368948,0.906084,120,1.050743,0.951707,0.984952
121,0.223732,0.220250,3.679028,0.220250,3.679028,0.537012,0.530461,168.057941,0.909795,121,1.012349,0.987801,0.985442
122,0.220892,0.221724,3.690332,0.221724,3.690332,0.542156,0.518759,1.473817,0.907085,122,1.045101,0.956845,0.984995
123,0.224949,0.223129,3.702750,0.223129,3.702750,0.536450,0.533906,31.870401,0.906379,123,1.004764,0.995259,0.984490
124,0.228958,0.224583,3.714104,0.224583,3.714104,0.553126,0.527038,92.150453,0.906556,124,1.049498,0.952836,0.984960
125,0.227025,0.225782,3.725563,0.225782,3.725563,0.547013,0.528428,96.096075,0.904706,125,1.035169,0.966026,0.984171
126,0.222276,0.227353,3.736189,0.227353,3.736189,0.538445,0.525607,177.025997,0.902658,126,1.024425,0.976158,0.983891
127,0.221274,0.228705,3.746975,0.228705,3.746975,0.541175,0.520597,3.946899,0.909885,127,1.039526,0.961977,0.985544
128,0.226190,0.230364,3.757989,0.230364,3.757989,0.540962,0.532373,88.377245,0.908432,128,1.016133,0.984123,0.985342
129,0.228505,0.231492,3.768446,0.231492,3.768446,0.553844,0.525312,93.419686,0.904761,129,1.054313,0.948485,0.984728
130,0.225402,0.233055,3.778721,0.233055,3.778721,0.541362,0.530128,100.777520,0.905269,130,1.021192,0.979248,0.984675
131,0.221369,0.234549,3.788604,0.234549,3.788604,0.539643,0.522300,179.849090,0.907305,131,1.033205,0.967862,0.985289
132,0.222085,0.235654,3.798541,0.235654,3.798541,0.538533,0.525070,5.172300,0.910239,132,1.025641,0.975000,0.985231
133,0.226929,0.237371,3.808482,0.237371,3.808482,0.544921,0.530234,89.986301,0.903120,133,1.027700,0.973047,0.984572
134,0.228051,0.238893,3.818095,0.238893,3.818095,0.551876,0.526140,93.417820,0.905873,134,1.048915,0.953366,0.985155
135,0.223899,0.240082,3.827295,0.240082,3.827295,0.535402,0.532453,126.589608,0.906297,135,1.005539,0.994492,0.984470
136,0.220844,0.241398,3.836294,0.241398,3.836294,0.540783,0.519963,2.231584,0.906889,136,1.040042,0.961500,0.984940
137,0.223493,0.243028,3.845313,0.243028,3.845313,0.536298,0.530601,13.285247,0.904654,137,1.010736,0.989378,0.984391
138,0.227311,0.244319,3.854154,0.244319,3.854154,0.548432,0.527726,92.518301,0.901235,138,1.039238,0.962244,0.984293
139,0.226762,0.245566,3.863004,0.245566,3.863004,0.547455,0.527391,94.669838,0.903660,139,1.038043,0.963351,0.985378
140,0.222371,0.247055,3.870976,0.247055,3.870976,0.535126,0.529094,175.473671,0.904263,140,1.011401,0.988728,0.984209
141,0.220772,0.248472,3.879074,0.248472,3.879074,0.539967,0.520580,2.872507,0.906595,141,1.037242,0.964096,0.984725
142,0.224567,0.249814,3.887346,0.249814,3.887346,0.536428,0.533021,74.023243,0.904840,142,1.006391,0.993650,0.984310
143,0.227550,0.251190,3.895299,0.251190,3.895299,0.550892,0.525921,92.023806,0.900981,143,1.047482,0.954670,0.983801
144,0.224973,0.252807,3.902541,0.252807,3.902541,0.541966,0.528528,97.988462,0.902334,144,1.025426,0.975205,0.984183
145,0.221512,0.254018,3.910415,0.254018,3.910415,0.537612,0.524613,1.056176,0.907892,145,1.024777,0.975822,0.985246
146,0.221536,0.255400,3.917257,0.255400,3.917257,0.538021,0.524270,6.049375,0.899653,146,1.026229,0.974441,0.983108
147,0.225665,0.256898,3.924832,0.256898,3.924832,0.541504,0.530606,87.651563,0.906324,147,1.020540,0.979873,0.984744
148,0.226858,0.258422,3.931739,0.258422,3.931739,0.549173,0.525962,92.938844,0.904040,148,1.044130,0.957735,0.984211
149,0.224090,0.259395,3.938097,0.259395,3.938097,0.537691,0.530639,98.128504,0.908291,149,1.013289,0.986885,0.985413
150,0.220987,0.260816,3.944657,0.260816,3.944657,0.538416,0.522588,2.121640,0.907477,150,1.030287,0.970604,0.984740
151,0.222419,0.262513,3.950890,0.262513,3.950890,0.536627,0.527727,9.891814,0.910376,151,1.016864,0.983415,0.985305
152,0.226118,0.263819,3.957444,0.263819,3.957444,0.545010,0.528252,90.383117,0.908145,152,1.031724,0.969252,0.985183
153,0.225832,0.265025,3.962933,0.265025,3.962933,0.546435,0.526207,94.525549,0.909936,153,1.038440,0.962983,0.985165
154,0.222801,0.266509,3.969028,0.266509,3.969028,0.533377,0.531854,160.358157,0.911939,154,1.002863,0.997145,0.985590
155,0.220963,0.267795,3.974578,0.267795,3.974578,0.538149,0.522790,4.474343,0.908610,155,1.029379,0.971459,0.985314
156,0.223493,0.269291,3.979755,0.269291,3.979755,0.534892,0.531995,35.232063,0.904654,156,1.005445,0.994584,0.984701
157,0.226333,0.270320,3.985690,0.270320,3.985690,0.546959,0.526870,91.867348,0.906073,157,1.038128,0.963272,0.984890
158,0.224996,0.271932,3.990110,0.271932,3.990110,0.543122,0.527459,95.652991,0.910740,158,1.029694,0.971162,0.985677
159,0.221703,0.273251,3.995624,0.273251,3.995624,0.535133,0.527497,179.045913,0.907445,159,1.014475,0.985731,0.985258
160,0.220844,0.274348,3.999785,0.274348,3.999785,0.537564,0.523077,4.113216,0.911099,160,1.027697,0.973049,0.985412
161,0.224185,0.276112,4.005197,0.276112,4.005197,0.537081,0.531467,84.948676,0.910411,161,1.010563,0.989547,0.985006
162,0.226190,0.277183,4.009659,0.277183,4.009659,0.547163,0.526339,92.809386,0.908432,162,1.039564,0.961942,0.985188
163,0.224066,0.278650,4.013697,0.278650,4.013697,0.539126,0.529170,96.110120,0.909926,163,1.018815,0.981533,0.985101
164,0.221059,0.279786,4.017752,0.279786,4.017752,0.536361,0.524760,2.902861,0.909002,164,1.022109,0.978369,0.985478
165,0.221512,0.281168,4.021402,0.281168,4.021402,0.535822,0.526365,8.297611,0.906664,165,1.017967,0.982350,0.984462
166,0.224591,0.282644,4.025527,0.282644,4.025527,0.540005,0.529546,89.045877,0.910322,166,1.019751,0.980631,0.985600
167,0.225927,0.284087,4.029201,0.284087,4.029201,0.545911,0.526935,93.604370,0.904449,167,1.036012,0.965239,0.984351
168,0.223040,0.285420,4.032224,0.285420,4.032224,0.534372,0.531433,105.666219,0.904035,168,1.005531,0.994499,0.984463
169,0.220701,0.286730,4.035859,0.286730,4.035859,0.536956,0.523329,4.553352,0.904566,169,1.026038,0.974622,0.984406
170,0.222204,0.287959,4.038566,0.287959,4.038566,0.534808,0.529011,15.051193,0.906533,170,1.010958,0.989161,0.984249
171,0.225068,0.289249,4.041723,0.289249,4.041723,0.543026,0.527719,92.972832,0.911030,171,1.029006,0.971812,0.985578
172,0.224591,0.290765,4.043726,0.290765,4.043726,0.542497,0.527114,94.895088,0.900803,172,1.029185,0.971643,0.984157
173,0.222252,0.291882,4.046466,0.291882,4.046466,0.533201,0.530720,176.559113,0.906728,173,1.004675,0.995347,0.984825
174,0.221083,0.293094,4.048544,0.293094,4.048544,0.536903,0.524287,5.991421,0.904906,174,1.024063,0.976503,0.983910
175,0.222944,0.294774,4.051097,0.294774,4.051097,0.534077,0.531499,65.146886,0.912525,175,1.004851,0.995173,0.985911
176,0.224925,0.296090,4.052806,0.296090,4.052806,0.543594,0.526833,91.784963,0.903352,176,1.031814,0.969167,0.984797
177,0.224042,0.297348,4.054554,0.297348,4.054554,0.539759,0.528493,94.541414,0.908098,177,1.021318,0.979127,0.985410
178,0.221488,0.298588,4.055904,0.298588,4.055904,0.535391,0.526732,4.483275,0.906566,178,1.016438,0.983828,0.984199
179,0.221035,0.299827,4.057068,0.299827,4.057068,0.535605,0.525444,8.261031,0.913127,179,1.019339,0.981028,0.985948
180,0.223612,0.301350,4.058882,0.301350,4.058882,0.537034,0.530156,86.989747,0.902204,180,1.012973,0.987193,0.983934
181,0.224973,0.302493,4.059950,0.302493,4.059950,0.543806,0.526739,93.350104,0.903544,181,1.032402,0.968615,0.984594
182,0.223063,0.303462,4.060893,0.303462,4.060893,0.535685,0.530186,96.185359,0.902916,182,1.010372,0.989735,0.983791
183,0.220820,0.304827,4.061333,0.304827,4.061333,0.535223,0.525308,6.343711,0.912240,183,1.018874,0.981475,0.985515
184,0.221417,0.305639,4.061864,0.305639,4.061864,0.534296,0.527642,11.798256,0.903320,184,1.012611,0.987546,0.983933
185,0.223994,0.307343,4.062129,0.307343,4.062129,0.539969,0.528175,91.043414,0.903745,185,1.022330,0.978158,0.984373
186,0.224567,0.308379,4.062129,0.308379,4.062129,0.542084,0.527460,93.757284,0.906056,186,1.027725,0.973023,0.985186
187,0.222300,0.309541,4.062065,0.309541,4.062065,0.532561,0.531472,89.241928,0.906923,187,1.002049,0.997955,0.984933
188,0.220534,0.310561,4.061575,0.310561,4.061575,0.535512,0.524344,6.110965,0.909819,188,1.021300,0.979144,0.985391
189,0.222180,0.311773,4.061483,0.311773,4.061483,0.532881,0.530867,37.126190,0.906436,189,1.003794,0.996221,0.984925
190,0.224567,0.312973,4.061136,0.312973,4.061136,0.541756,0.527779,93.115134,0.909001,190,1.026484,0.974199,0.985289
191,0.224233,0.314020,4.060344,0.314020,4.060344,0.540370,0.528345,93.608145,0.903494,191,1.022759,0.977748,0.984338
192,0.221727,0.315057,4.059048,0.315057,4.059048,0.533517,0.529151,4.222963,0.908772,192,1.008251,0.991817,0.985573
193,0.220939,0.316098,4.057658,0.316098,4.057658,0.535544,0.525277,8.399603,0.904320,193,1.019547,0.980828,0.984056
194,0.222610,0.317442,4.056653,0.317442,4.056653,0.534591,0.530192,78.592756,0.912391,194,1.008296,0.991772,0.985942
195,0.224090,0.318238,4.055042,0.318238,4.055042,0.541026,0.527368,92.336754,0.908291,195,1.025899,0.974754,0.985516
196,0.223421,0.319322,4.053552,0.319322,4.053552,0.537471,0.529273,91.678483,0.900224,196,1.015490,0.984746,0.983248
197,0.220963,0.320354,4.051345,0.320354,4.051345,0.534221,0.526635,4.405363,0.911592,197,1.014404,0.985800,0.985524
198,0.221417,0.321501,4.049424,0.321501,4.049424,0.534607,0.527334,11.766178,0.906273,198,1.013793,0.986395,0.984769
199,0.223183,0.322680,4.047238,0.322680,4.047238,0.536938,0.529233,85.118898,0.906340,199,1.014558,0.985651,0.985199
200,0.223994,0.323556,4.044978,0.323556,4.044978,0.540716,0.527445,92.458130,0.907904,200,1.025161,0.975456,0.984941
201,0.222395,0.324711,4.042046,0.324711,4.042046,0.533383,0.530880,85.570300,0.901423,201,1.004716,0.995306,0.984055
202,0.220892,0.325699,4.039293,0.325699,4.039293,0.534764,0.525929,8.484291,0.904124,202,1.016799,0.983479,0.984314
203,0.221894,0.326457,4.036739,0.326457,4.036739,0.533116,0.529949,27.107856,0.902323,203,1.005977,0.994058,0.984176
204,0.223946,0.327612,4.033255,0.327612,4.033255,0.540076,0.527958,89.106077,0.906490,204,1.022952,0.977563,0.984525
205,0.223684,0.328491,4.030251,0.328491,4.030251,0.539766,0.527642,92.051824,0.909601,205,1.022977,0.977539,0.984973
206,0.221536,0.329549,4.026124,0.329549,4.026124,0.532395,0.529810,13.093496,0.903807,206,1.004880,0.995144,0.984151
207,0.220558,0.330267,4.022465,0.330267,4.022465,0.534692,0.525205,10.289935,0.899815,207,1.018064,0.982256,0.982982
208,0.222324,0.331132,4.018743,0.331132,4.018743,0.533884,0.530211,63.909270,0.909985,208,1.006927,0.993121,0.985559
209,0.224113,0.332177,4.014885,0.332177,4.014885,0.540764,0.527679,90.452653,0.908388,209,1.024797,0.975803,0.985363
210,0.223469,0.332963,4.010299,0.332963,4.010299,0.538227,0.528643,91.079802,0.904558,210,1.018130,0.982193,0.985010
211,0.221130,0.334042,4.005720,0.334042,4.005720,0.533278,0.527965,10.859621,0.906327,211,1.010063,0.990038,0.984802
212,0.221178,0.334601,4.000936,0.334601,4.000936,0.533986,0.527378,14.702309,0.906522,212,1.012530,0.987625,0.984962
213,0.223183,0.335509,3.996047,0.335509,3.996047,0.536958,0.529213,83.749147,0.902184,213,1.014635,0.985576,0.984110
214,0.224161,0.336160,3.990813,0.336160,3.990813,0.541362,0.527209,92.101031,0.896180,214,1.026844,0.973858,0.983097
215,0.222443,0.336813,3.985526,0.336813,3.985526,0.535224,0.529168,86.107416,0.910473,215,1.011444,0.988686,0.985307
216,0.220653,0.337385,3.979892,0.337385,3.979892,0.533794,0.526316,9.452711,0.906105,216,1.014207,0.985992,0.983826
217,0.221560,0.338267,3.974041,0.338267,3.974041,0.533117,0.529150,30.416725,0.906859,217,1.007499,0.992557,0.984570
