R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
44,0.458570,0.308196,1.259294,0.308196,1.259294,0.842712,0.692846,90.382719,0.884238,44,1.216305,0.822162,0.987242
45,0.440068,0.321390,1.238691,0.321390,1.238691,0.779967,0.718380,92.228621,0.896721,45,1.085730,0.921040,0.987469
46,0.424405,0.335495,1.228352,0.335495,1.228352,0.756621,0.714188,176.948107,0.906116,46,1.059415,0.943917,0.987555
47,0.407375,0.349553,1.213583,0.349553,1.213583,0.782094,0.663202,179.888428,0.883356,47,1.179269,0.847983,0.986445
48,0.417940,0.364000,1.185044,0.364000,1.185044,0.767140,0.693665,0.790131,0.897670,48,1.105922,0.904223,0.987212
49,0.435680,0.378783,1.162706,0.378783,1.162706,0.759719,0.730170,86.323951,0.902623,49,1.040469,0.961105,0.987550
50,0.455180,0.392864,1.146375,0.392864,1.146375,0.829932,0.698314,89.383619,0.894608,50,1.188480,0.841411,0.988161
51,0.460121,0.407127,1.118952,0.407127,1.118952,0.846389,0.692168,90.366272,0.888094,51,1.222808,0.817790,0.987674
52,0.444799,0.421686,1.081940,0.421686,1.081940,0.795358,0.712052,91.496734,0.898923,52,1.116994,0.895260,0.987658
53,0.427296,0.437114,1.053814,0.437114,1.053814,0.748767,0.726595,173.845284,0.904626,53,1.030516,0.970388,0.987639
54,0.410398,0.452406,1.026769,0.452406,1.026769,0.779075,0.670712,179.683654,0.889910,54,1.161564,0.860908,0.985734
55,0.416416,0.468347,0.986140,0.468347,0.986140,0.771886,0.686886,0.915958,0.902027,55,1.123747,0.889880,0.987443
56,0.432710,0.484380,0.945294,0.484380,0.945294,0.748630,0.735935,75.456443,0.893760,56,1.017250,0.983042,0.986667
57,0.452604,0.499897,0.911410,0.499897,0.911410,0.818890,0.703726,88.978311,0.890785,57,1.163649,0.859366,0.987245
58,0.461277,0.515996,0.872506,0.515996,0.872506,0.849168,0.691637,90.233888,0.881146,58,1.227765,0.814488,0.987315
59,0.450581,0.532456,0.820180,0.532456,0.820180,0.810576,0.707765,91.724435,0.897957,59,1.145261,0.873163,0.987871
60,0.432999,0.549186,0.770253,0.549186,0.770253,0.746242,0.738783,122.602654,0.895260,60,1.010096,0.990005,0.986912
61,0.416022,0.566662,0.725573,0.566662,0.725573,0.772717,0.685497,179.326616,0.882932,61,1.127237,0.887125,0.985801
62,0.415995,0.584299,0.672102,0.584299,0.672102,0.774928,0.683498,0.818234,0.897564,62,1.133769,0.882014,0.987430
63,0.430555,0.602263,0.608987,0.602263,0.608987,0.744581,0.736252,21.940292,0.898568,63,1.011313,0.988813,0.986898
64,0.454812,0.620469,0.547326,0.620487,0.547468,0.820384,0.705870,88.684837,0.820913,64,1.162232,0.860414,0.982068
65,0.473655,0.639993,0.484218,0.639869,0.484432,0.878008,0.686869,91.006683,0.787991,65,1.278275,0.782304,0.972455
66,0.479989,0.658473,0.401531,0.658463,0.401578,0.885423,0.690224,90.904679,0.770921,66,1.282804,0.779542,0.974288
67,0.465193,0.683736,0.330962,0.683736,0.330962,0.793349,0.746584,115.098643,0.608920,67,1.062638,0.941054,0.929186
68,0.444957,0.707180,0.272749,0.707137,0.272766,0.839213,0.675080,174.302227,0.518817,68,1.243132,0.804420,0.905062
69,0.399255,0.728411,0.220805,0.728411,0.220805,0.910366,0.558398,178.517172,0.574099,69,1.630317,0.613378,0.938154
70,0.403644,0.750198,0.221168,0.750174,0.221180,0.912819,0.563020,178.659230,0.644048,70,1.621290,0.616793,0.960598
71,0.410109,0.775430,0.239914,0.775430,0.239914,0.864510,0.604003,176.350970,0.665670,71,1.431301,0.698665,0.952773
72,0.449451,0.797662,0.300973,0.797662,0.300973,0.792360,0.722220,160.460642,0.602444,72,1.097117,0.911480,0.944236
73,0.473550,0.823468,0.353858,0.823323,0.353971,0.833049,0.723778,105.165269,0.568725,73,1.150974,0.868830,0.932540
74,0.498096,0.846634,0.413317,0.846660,0.413380,0.918686,0.690329,94.673533,0.423370,74,1.330794,0.751431,0.888519
75,0.489529,0.866131,0.485203,0.866140,0.485255,0.934725,0.666813,90.076272,0.542000,75,1.401778,0.713379,0.933263
76,0.464641,0.892897,0.552885,0.892897,0.552885,0.853625,0.693043,90.569632,0.679829,76,1.231705,0.811882,0.974695
77,0.435574,0.918131,0.607020,0.918131,0.607020,0.762774,0.727070,94.564443,0.895312,77,1.049106,0.953192,0.986929
78,0.411580,0.944166,0.650592,0.944166,0.650592,0.761785,0.687911,173.144694,0.892856,78,1.107389,0.903025,0.985775
79,0.402435,0.969981,0.688937,0.969981,0.688937,0.774642,0.661462,174.224451,0.870469,79,1.171106,0.853894,0.984537
80,0.419438,0.995813,0.727069,0.995813,0.727069,0.746710,0.715198,157.575435,0.897193,80,1.044061,0.957799,0.986068
81,0.441277,1.021796,0.762345,1.021796,0.762345,0.791950,0.709453,92.813681,0.899713,81,1.116282,0.895831,0.988258
82,0.461566,1.046131,0.789926,1.046131,0.789926,0.857972,0.684969,90.019426,0.884982,82,1.252570,0.798359,0.987795
83,0.457624,1.071554,0.817937,1.071554,0.817937,0.843159,0.691050,89.557055,0.890055,83,1.220113,0.819596,0.987860
84,0.435417,1.097723,0.841098,1.097723,0.841098,0.774709,0.715610,90.704550,0.902991,84,1.082586,0.923714,0.987984
85,0.411922,1.122719,0.862003,1.122719,0.862003,0.750552,0.698786,172.477331,0.899005,85,1.074080,0.931029,0.986251
86,0.396758,1.147885,0.877847,1.147885,0.877847,0.775410,0.651485,174.935463,0.879220,86,1.190218,0.840182,0.986152
87,0.410135,1.172466,0.891936,1.172466,0.891936,0.750582,0.695727,169.057389,0.890102,87,1.078845,0.926917,0.984916
88,0.431948,1.197586,0.905771,1.197586,0.905771,0.766536,0.717479,95.271779,0.897986,88,1.068374,0.936002,0.987444
89,0.452236,1.221197,0.912860,1.221197,0.912860,0.835039,0.689555,89.563258,0.885336,89,1.210983,0.825776,0.987518
90,0.455259,1.244366,0.918338,1.244366,0.918338,0.842265,0.688207,88.673322,0.887551,90,1.223854,0.817091,0.987994
91,0.438991,1.269052,0.920681,1.269052,0.920681,0.790389,0.707171,88.557125,0.887552,91,1.117677,0.894713,0.986651
92,0.416416,1.292209,0.922133,1.292209,0.922133,0.738567,0.717872,169.723324,0.907872,92,1.028828,0.971980,0.987720
93,0.395391,1.315107,0.918783,1.315107,0.918783,0.770467,0.653407,175.293017,0.878406,93,1.179154,0.848066,0.985685
94,0.401489,1.337530,0.911123,1.337530,0.911123,0.757393,0.674935,172.615570,0.897804,94,1.122172,0.891129,0.986918
95,0.422566,1.360282,0.905257,1.360282,0.905257,0.742670,0.724450,104.763563,0.892410,95,1.025151,0.975466,0.986714
96,0.446244,1.381617,0.893983,1.381617,0.893983,0.819031,0.693718,89.053263,0.889681,96,1.180640,0.846998,0.986263
97,0.454838,1.402042,0.878799,1.402042,0.878799,0.843507,0.686560,87.970765,0.887961,97,1.228598,0.813936,0.987871
98,0.441251,1.423456,0.861578,1.423456,0.861578,0.802530,0.700059,87.477098,0.897859,98,1.146375,0.872315,0.987996
99,0.421514,1.444033,0.841646,1.444033,0.841646,0.738554,0.726675,94.357724,0.899404,99,1.016346,0.983917,0.986712
100,0.399491,1.463913,0.818180,1.463913,0.818180,0.760789,0.668579,174.969626,0.896157,100,1.137919,0.878797,0.986918
101,0.399044,1.482355,0.790189,1.482355,0.790189,0.760078,0.668456,173.512095,0.897822,101,1.137065,0.879457,0.986422
102,0.416206,1.500382,0.761740,1.500382,0.761740,0.735806,0.720203,157.440619,0.902504,102,1.021666,0.978794,0.987560
103,0.439490,1.519067,0.730219,1.519067,0.730219,0.799396,0.699999,88.668091,0.896813,103,1.141996,0.875660,0.988065
104,0.454838,1.535373,0.692334,1.535373,0.692334,0.845549,0.684902,87.424664,0.890941,104,1.234554,0.810009,0.988407
105,0.447690,1.552908,0.651341,1.552908,0.651341,0.822957,0.692644,86.923991,0.896111,105,1.188138,0.841653,0.988023
106,0.430266,1.570099,0.606614,1.570099,0.606614,0.766332,0.714875,87.098245,0.904595,106,1.071981,0.932852,0.987693
107,0.407533,1.586074,0.558678,1.586074,0.558678,0.747786,0.693898,173.397315,0.893511,107,1.077659,0.927937,0.985823
108,0.400726,1.600998,0.502927,1.600998,0.502927,0.758398,0.672761,173.388328,0.878966,108,1.127293,0.887081,0.985618
109,0.429372,1.617244,0.432217,1.617176,0.432475,0.753194,0.725834,121.226200,0.605000,109,1.037695,0.963674,0.962049
110,0.456967,1.632152,0.366383,1.632149,0.366406,0.821259,0.708459,93.950994,0.697329,110,1.159218,0.862651,0.960663
111,0.461382,1.646931,0.321271,1.646919,0.321427,0.790950,0.742714,101.861700,0.550791,111,1.064945,0.939015,0.937095
112,0.442381,1.659109,0.287785,1.658851,0.287906,0.791958,0.711221,170.516734,0.607675,112,1.113519,0.898054,0.946126
113,0.397362,1.670390,0.248375,1.670365,0.248464,0.861568,0.587229,176.452130,0.682349,113,1.467177,0.681581,0.964532
114,0.404826,1.680254,0.253022,1.680239,0.253111,0.851844,0.605088,175.128380,0.652902,114,1.407803,0.710327,0.957543
115,0.428216,1.690055,0.273201,1.690075,0.273254,0.790751,0.689498,168.276835,0.719702,115,1.146849,0.871954,0.970834
116,0.436415,1.698576,0.312532,1.698527,0.312757,0.767199,0.724272,157.337800,0.635161,116,1.059269,0.944047,0.956099
117,0.438518,1.704260,0.358782,1.704221,0.358936,0.761277,0.733423,102.525128,0.638445,117,1.037977,0.963412,0.955205
118,0.451684,1.709596,0.422283,1.709456,0.423376,0.816316,0.704510,92.210961,0.499820,118,1.158700,0.863036,0.947412
119,0.469082,1.714576,0.469998,1.714476,0.470779,0.881318,0.677683,92.958632,0.526295,119,1.300486,0.768943,0.944092
120,0.468320,1.719645,0.512296,1.719605,0.512433,0.891090,0.669162,94.369494,0.604497,120,1.331651,0.750948,0.967637
121,0.459043,1.724264,0.539987,1.724121,0.540521,0.874210,0.668571,95.007061,0.596156,121,1.307581,0.764771,0.961680
122,0.425693,1.726739,0.582771,1.726739,0.582771,0.765991,0.707592,100.105828,0.891504,122,1.082531,0.923761,0.986360
123,0.406377,1.730024,0.609153,1.730024,0.609153,0.749223,0.690602,177.012081,0.888205,123,1.084885,0.921757,0.986066
124,0.396285,1.732284,0.624447,1.732284,0.624447,0.767073,0.657781,1.389292,0.892553,124,1.166153,0.857520,0.987201
125,0.406797,1.733123,0.637388,1.733123,0.637388,0.745351,0.694908,3.680823,0.893754,125,1.072591,0.932322,0.987087
126,0.433314,1.733094,0.652656,1.733094,0.652656,0.780253,0.707095,92.466243,0.900293,126,1.103461,0.906239,0.988045
127,0.448163,1.732337,0.663285,1.732337,0.663285,0.837096,0.681664,93.755249,0.893139,127,1.228018,0.814320,0.987492
128,0.446087,1.731141,0.659180,1.731141,0.659180,0.839448,0.676606,93.964820,0.880916,128,1.240675,0.806013,0.987406
129,0.427690,1.728200,0.656896,1.728200,0.656896,0.778519,0.699472,95.844244,0.883023,129,1.113010,0.898464,0.987021
130,0.409215,1.725519,0.656751,1.725519,0.656751,0.737341,0.706632,173.693514,0.896267,130,1.043460,0.958350,0.986130
131,0.398387,1.722499,0.650521,1.722499,0.650521,0.763045,0.664761,1.173903,0.888617,131,1.147850,0.871194,0.986721
132,0.402435,1.717713,0.632287,1.717713,0.632287,0.756024,0.677751,2.931713,0.885472,132,1.115489,0.896468,0.986313
133,0.424694,1.711627,0.618191,1.711627,0.618191,0.751714,0.719340,90.532429,0.900418,133,1.045006,0.956933,0.987142
134,0.440778,1.704552,0.604290,1.704552,0.604290,0.814246,0.689246,93.179186,0.887404,134,1.181357,0.846484,0.986878
135,0.448426,1.697608,0.576508,1.697608,0.576508,0.846551,0.674446,93.003767,0.887647,135,1.255180,0.796698,0.987671
136,0.446928,1.689409,0.530999,1.689409,0.530999,0.839513,0.677829,91.509285,0.563082,136,1.238532,0.807408,0.960493
137,0.426823,1.680399,0.501060,1.680399,0.501060,0.763521,0.711765,92.667705,0.574719,137,1.072715,0.932214,0.957070
138,0.416547,1.671604,0.465145,1.671604,0.465145,0.740196,0.716519,5.933435,0.532110,138,1.033044,0.968013,0.950382
139,0.418045,1.661437,0.416061,1.661328,0.416253,0.750933,0.708814,7.304948,0.602885,139,1.059420,0.943912,0.965201
140,0.438281,1.650482,0.358947,1.650523,0.359151,0.763287,0.731098,88.241104,0.604613,140,1.044028,0.957828,0.953653
141,0.444089,1.641432,0.324821,1.641412,0.324927,0.773899,0.730628,111.815772,0.770117,141,1.059225,0.944087,0.964663
142,0.438570,1.630945,0.303781,1.630945,0.303781,0.777760,0.717966,156.519683,0.585283,142,1.083283,0.923120,0.938345
143,0.391607,1.615089,0.272027,1.615089,0.272027,0.833379,0.598299,177.010287,0.718581,143,1.392915,0.717919,0.960952
144,0.402277,1.606746,0.274143,1.606763,0.274201,0.838191,0.611072,175.492725,0.498975,144,1.371674,0.729036,0.915080
145,0.434865,1.592024,0.290152,1.591940,0.290224,0.787567,0.703035,162.830995,0.568309,145,1.120238,0.892668,0.928121
146,0.437729,1.572917,0.323154,1.572851,0.323274,0.767202,0.726450,141.847132,0.545431,146,1.056098,0.946882,0.950305
147,0.441172,1.554591,0.357088,1.554591,0.357088,0.770742,0.728801,115.710457,0.515185,147,1.057548,0.945584,0.939107
148,0.441356,1.541298,0.393881,1.541279,0.394016,0.787418,0.713664,114.477699,0.370754,148,1.103345,0.906335,0.921911
149,0.451553,1.522264,0.438165,1.521976,0.439890,0.830026,0.692671,99.085300,0.459355,149,1.198298,0.834517,0.943159
150,0.451711,1.501670,0.477367,1.501670,0.477367,0.842566,0.682601,91.563030,0.568475,150,1.234347,0.810145,0.968393
151,0.455416,1.482538,0.491758,1.482536,0.491783,0.863711,0.671352,89.901289,0.610937,151,1.286525,0.777288,0.951515
152,0.449740,1.463417,0.507989,1.463417,0.507989,0.838649,0.682796,89.010954,0.565733,152,1.228256,0.814162,0.959356
153,0.420831,1.445137,0.532802,1.445137,0.532802,0.745291,0.718939,93.390122,0.889654,153,1.036655,0.964641,0.985052
154,0.410950,1.426036,0.542008,1.426036,0.542008,0.742422,0.704771,168.312662,0.885985,154,1.053422,0.949287,0.985318
155,0.399150,1.405435,0.532076,1.405435,0.532076,0.753654,0.674332,172.942775,0.880075,155,1.117631,0.894750,0.985338
156,0.415286,1.384553,0.529999,1.384553,0.529999,0.734831,0.719564,129.188484,0.897182,156,1.021217,0.979224,0.986361
157,0.428978,1.363381,0.532162,1.363381,0.532162,0.778308,0.701768,92.268051,0.885682,157,1.109068,0.901658,0.986254
158,0.449582,1.342445,0.501851,1.342445,0.501851,0.842433,0.679491,90.218548,0.575143,158,1.239800,0.806582,0.959962
159,0.447611,1.319484,0.480389,1.319484,0.480389,0.836168,0.681581,88.970491,0.702023,159,1.226808,0.815124,0.959225
160,0.442670,1.297183,0.450054,1.297185,0.450104,0.810449,0.695448,89.310062,0.614540,160,1.165362,0.858103,0.946797
161,0.454838,1.275450,0.410407,1.275503,0.410799,0.824922,0.702027,91.789615,0.576709,161,1.175057,0.851023,0.948069
162,0.443327,1.253285,0.370101,1.253305,0.370182,0.782195,0.721638,101.366463,0.548428,162,1.083917,0.922580,0.945492
163,0.429898,1.228560,0.329314,1.228069,0.329704,0.755116,0.724872,158.684232,0.772248,163,1.041723,0.959948,0.963766
164,0.427217,1.206277,0.305320,1.205951,0.305560,0.773085,0.703609,171.352669,0.743939,164,1.098743,0.910131,0.966325
165,0.405220,1.182985,0.277248,1.182996,0.277280,0.812502,0.635005,177.107432,0.716761,165,1.279521,0.781542,0.968804
166,0.398992,1.157899,0.275908,1.157899,0.275908,0.825398,0.615475,177.998547,0.685039,166,1.341075,0.745670,0.968271
167,0.411055,1.135470,0.287396,1.135470,0.287396,0.807520,0.648121,174.132378,0.706130,167,1.245940,0.802607,0.964184
168,0.437230,1.112041,0.315600,1.112079,0.315675,0.771487,0.721592,152.430066,0.684392,168,1.069147,0.935325,0.963849
169,0.452263,1.087968,0.356102,1.087512,0.356493,0.797383,0.722160,106.421932,0.773237,169,1.104164,0.905663,0.971163
170,0.447690,1.064708,0.383167,1.064567,0.383506,0.802042,0.710706,100.947621,0.658376,170,1.128515,0.886120,0.952235
171,0.444116,1.038241,0.428884,1.038233,0.428908,0.812126,0.696278,92.298044,0.681646,171,1.166382,0.857352,0.949675
172,0.434260,1.014135,0.469550,1.014135,0.469550,0.788754,0.701001,91.326782,0.795077,172,1.125183,0.888744,0.975040
173,0.433709,0.990025,0.490297,0.990025,0.490297,0.788285,0.700527,91.938802,0.761455,173,1.125273,0.888673,0.972080
174,0.432421,0.966878,0.508692,0.966878,0.508692,0.782600,0.703521,94.842320,0.773316,174,1.112405,0.898953,0.977485
175,0.418072,0.943007,0.523668,0.943007,0.523668,0.736490,0.722759,111.458309,0.823295,175,1.018998,0.981356,0.974158
176,0.419386,0.918442,0.538865,0.918442,0.538865,0.739892,0.721698,123.958263,0.902471,176,1.025210,0.975409,0.987103
177,0.414576,0.894974,0.538607,0.894974,0.538607,0.732717,0.720407,158.067372,0.906288,177,1.017087,0.983200,0.987666
178,0.421383,0.871291,0.536912,0.871291,0.536912,0.747598,0.717660,92.814614,0.907316,178,1.041716,0.959955,0.987224
179,0.427033,0.847367,0.533813,0.847367,0.533813,0.769908,0.706208,89.103981,0.785442,179,1.090200,0.917263,0.976532
180,0.430371,0.823576,0.520534,0.823576,0.520534,0.779825,0.702677,89.061902,0.690255,180,1.109790,0.901071,0.971149
181,0.433814,0.799103,0.507459,0.799103,0.507459,0.785957,0.702772,92.402598,0.835211,181,1.118367,0.894160,0.980051
182,0.426429,0.776581,0.485240,0.776581,0.485240,0.757658,0.716611,95.893741,0.836454,182,1.057278,0.945825,0.979151
183,0.428216,0.751801,0.465067,0.751801,0.465067,0.756131,0.721067,96.965609,0.800122,183,1.048628,0.953627,0.976390
184,0.446139,0.730352,0.415537,0.730280,0.415640,0.800662,0.709465,94.123070,0.737373,184,1.128543,0.886098,0.961922
185,0.443406,0.706478,0.383905,0.706478,0.383905,0.794758,0.710357,90.733746,0.787420,185,1.118815,0.893803,0.971917
186,0.449529,0.687769,0.353724,0.687648,0.353848,0.778695,0.735023,104.256608,0.616025,186,1.059417,0.943916,0.921978
187,0.442749,0.665365,0.324627,0.665365,0.324627,0.770936,0.731222,161.151719,0.553524,187,1.054312,0.948486,0.921004
188,0.417809,0.643389,0.292410,0.643389,0.292410,0.819677,0.649000,174.922596,0.513054,188,1.262985,0.791775,0.909601
189,0.416863,0.621323,0.284160,0.621323,0.284160,0.832655,0.637438,175.362000,0.521231,189,1.306252,0.765549,0.910354
190,0.425667,0.600165,0.289791,0.600217,0.289843,0.819903,0.661024,173.458982,0.534682,190,1.240353,0.806222,0.911352
191,0.429845,0.573174,0.310479,0.573174,0.310479,0.777279,0.704118,174.157138,0.715376,191,1.103904,0.905876,0.956156
192,0.434655,0.551220,0.336706,0.551220,0.336706,0.755024,0.732982,167.608102,0.730913,192,1.030072,0.970806,0.959478
193,0.445824,0.531311,0.367147,0.531350,0.367204,0.774957,0.732480,94.963400,0.500572,193,1.057990,0.945189,0.923186
194,0.456152,0.508709,0.401505,0.508709,0.401505,0.827336,0.702002,88.349109,0.610930,194,1.178538,0.848509,0.942624
195,0.461513,0.493133,0.425628,0.493179,0.425758,0.855866,0.686576,96.421962,0.510228,195,1.246570,0.802201,0.905510
196,0.460462,0.470098,0.449283,0.470098,0.449283,0.866391,0.676691,91.678285,0.666534,196,1.280335,0.781046,0.953835
197,0.447900,0.450441,0.469994,0.450478,0.470617,0.828031,0.688723,91.575019,0.625541,197,1.202270,0.831760,0.948520
198,0.431264,0.432434,0.488966,0.432364,0.489137,0.768485,0.714526,92.491003,0.859815,198,1.075517,0.929786,0.980170
199,0.419359,0.413322,0.490817,0.413387,0.491033,0.732134,0.729299,38.616319,0.775624,199,1.003887,0.996128,0.976441
200,0.412605,0.395387,0.489614,0.395399,0.489658,0.737466,0.712365,6.127363,0.817076,200,1.035237,0.965963,0.978834
201,0.421252,0.378010,0.487228,0.378010,0.487228,0.742569,0.722295,88.152239,0.833375,201,1.028068,0.972698,0.977587
202,0.433866,0.360714,0.476365,0.360714,0.476365,0.785003,0.703712,94.608763,0.765878,202,1.115518,0.896445,0.971518
203,0.456599,0.342611,0.448663,0.342611,0.448663,0.852301,0.682106,91.500393,0.603993,203,1.249514,0.800311,0.945241
204,0.461908,0.325707,0.424194,0.325707,0.424194,0.858192,0.685300,90.774945,0.628120,204,1.252287,0.798539,0.951984
205,0.459358,0.307954,0.399279,0.307928,0.399381,0.833921,0.701353,87.739941,0.660333,205,1.189016,0.841031,0.946013
206,0.448268,0.291364,0.371489,0.291364,0.371489,0.789648,0.722794,82.593096,0.717419,206,1.092494,0.915337,0.959741
207,0.432237,0.277910,0.339466,0.277910,0.339466,0.750927,0.732882,8.080735,0.719086,207,1.024622,0.975970,0.960409
208,0.424957,0.261569,0.319040,0.261569,0.319040,0.772777,0.700166,2.651057,0.621239,208,1.103706,0.906038,0.933738
209,0.422697,0.247651,0.300984,0.247665,0.301003,0.789037,0.682090,178.459136,0.638792,209,1.156792,0.864459,0.938718
210,0.415811,0.234591,0.294585,0.234591,0.294585,0.806493,0.656457,177.413977,0.694011,210,1.228555,0.813964,0.949386
211,0.415470,0.220851,0.303655,0.220851,0.303655,0.798356,0.662602,179.004677,0.667296,211,1.204880,0.829958,0.945967
212,0.434707,0.208772,0.325839,0.208773,0.325872,0.766889,0.721730,1.036223,0.636572,212,1.062570,0.941114,0.943152
213,0.447558,0.197040,0.353434,0.197040,0.353434,0.778500,0.731983,89.747190,0.639467,213,1.063549,0.940248,0.947954
214,0.452210,0.186223,0.378486,0.186250,0.378525,0.807239,0.713261,89.610186,0.582117,214,1.131758,0.883581,0.912862
215,0.446428,0.177913,0.404691,0.177867,0.404838,0.809553,0.702128,93.949767,0.595852,215,1.152999,0.867304,0.933813
216,0.444694,0.165998,0.429659,0.165998,0.429659,0.815879,0.693978,91.498144,0.524484,216,1.175656,0.850589,0.924923
