R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
20,0.6384,0.026095,0.931577,0.026095,0.931577,0.983751,0.826262,90.09629,0.879076,20,1.190603,0.839911,0.990072
21,0.645647,0.029329,0.956052,0.029329,0.956052,1.023853,0.802912,90.14833,0.877261,21,1.275176,0.784206,0.991067
22,0.664183,0.03017,0.953194,0.03017,0.953194,1.071913,0.78893,90.037222,0.877625,22,1.358693,0.736001,0.991151
23,0.666445,0.032687,0.957278,0.032687,0.957278,1.078906,0.786485,90.020435,0.849504,23,1.371807,0.728966,0.990049
24,0.647009,0.037762,0.976479,0.037762,0.976479,1.015617,0.81113,90.187344,0.866753,24,1.252102,0.798657,0.989438
25,0.602976,0.03929,0.992635,0.03929,0.992635,0.883638,0.868832,95.192962,0.903044,25,1.01704,0.983245,0.991173
26,0.577303,0.042278,1.013277,0.042278,1.013277,0.907638,0.809844,178.837448,0.892012,26,1.120758,0.892254,0.99002
27,0.561293,0.0467,1.008629,0.0467,1.008629,0.934411,0.764824,178.693207,0.883088,27,1.221733,0.818509,0.989604
28,0.548643,0.04953,0.994615,0.04953,0.994615,0.947075,0.737592,179.229694,0.878968,28,1.28401,0.77881,0.989621
29,0.579323,0.05248,0.99137,0.05248,0.99137,0.903548,0.816357,0.281068,0.886871,29,1.106805,0.903501,0.989182
30,0.617119,0.056671,0.999398,0.056671,0.999398,0.92644,0.848129,88.71235,0.892891,30,1.092333,0.915472,0.98975
31,0.63717,0.0602,1.004166,0.0602,1.004166,0.993304,0.816739,89.389573,0.879869,31,1.216184,0.822244,0.990813
32,0.651862,0.061789,0.980452,0.061789,0.980452,1.040187,0.797912,89.698693,0.878961,32,1.303636,0.767085,0.990704
33,0.664512,0.065799,0.958702,0.065799,0.958702,1.077694,0.785087,89.800772,0.863049,33,1.372707,0.728488,0.989842
34,0.653092,0.069298,0.936201,0.069298,0.936201,1.037192,0.801725,89.887169,0.865567,34,1.2937,0.772977,0.990342
35,0.621248,0.072128,0.920404,0.072128,0.920404,0.936318,0.844796,89.975215,0.896166,35,1.108335,0.902254,0.990771
36,0.588899,0.075877,0.920088,0.075877,0.920088,0.889077,0.843357,0.631135,0.898501,36,1.054212,0.948576,0.990068
37,0.569529,0.080019,0.896503,0.080019,0.896503,0.921995,0.786497,179.718751,0.880582,37,1.17228,0.853039,0.988828
38,0.550971,0.083616,0.859646,0.083616,0.859646,0.947303,0.740542,0.026561,0.888211,38,1.279202,0.781737,0.99027
39,0.566981,0.087689,0.815158,0.087689,0.815158,0.920123,0.784572,0.756369,0.889541,39,1.172772,0.852681,0.990447
40,0.603942,0.092332,0.793588,0.092332,0.793588,0.885135,0.868753,76.11819,0.89521,40,1.018857,0.981492,0.989049
41,0.629659,0.096122,0.767072,0.096122,0.767072,0.96217,0.833228,88.251875,0.88717,41,1.15475,0.865989,0.989679
42,0.649578,0.099522,0.729067,0.099522,0.729067,1.024273,0.807469,89.196525,0.873008,42,1.268499,0.788333,0.990158
43,0.666357,0.103687,0.678223,0.103687,0.678223,1.076638,0.788039,89.692134,0.870419,43,1.366225,0.731944,0.990484
44,0.665083,0.107794,0.615142,0.107794,0.615142,1.06731,0.793406,90.081962,0.86379,44,1.345224,0.74337,0.99024
45,0.646745,0.112285,0.554251,0.112285,0.554251,1.012678,0.813152,90.859075,0.862772,45,1.245373,0.802972,0.989616
46,0.629725,0.117373,0.502137,0.117373,0.502137,0.953544,0.840853,92.42479,0.868821,46,1.13402,0.881819,0.987414
47,0.61769,0.122219,0.435732,0.122219,0.435732,0.910125,0.864132,97.315534,0.877968,47,1.053224,0.949466,0.985477
48,0.604206,0.126377,0.364112,0.126377,0.364112,0.89436,0.860167,170.141033,0.828201,48,1.039751,0.961769,0.983098
49,0.568672,0.13138,0.303398,0.131363,0.303407,0.950777,0.761541,178.633132,0.822858,49,1.248491,0.800967,0.982117
50,0.530108,0.136632,0.256911,0.136632,0.256911,1.026086,0.657795,179.902191,0.772104,50,1.559888,0.641072,0.975628
51,0.493081,0.145115,0.226189,0.145115,0.226189,1.084545,0.578869,179.953595,0.508633,51,1.873558,0.533744,0.929998
52,0.484735,0.15309,0.218242,0.15309,0.218242,1.119584,0.551262,0.102051,0.713178,52,2.030947,0.492381,0.981174
53,0.51647,0.160218,0.246001,0.160218,0.246001,1.061652,0.619402,179.657885,0.742828,53,1.713994,0.583433,0.976802
54,0.555869,0.167082,0.291012,0.167082,0.291012,0.968444,0.730815,178.078303,0.782605,54,1.325156,0.754628,0.980268
55,0.607808,0.173887,0.348757,0.173887,0.348757,0.903899,0.856163,163.917632,0.824614,55,1.055756,0.947189,0.983773
56,0.626211,0.182506,0.406332,0.182506,0.406332,0.938318,0.849731,100.960921,0.790716,56,1.104253,0.90559,0.984769
57,0.64747,0.191549,0.469688,0.191549,0.469688,1.000322,0.824119,94.354854,0.827859,57,1.213808,0.823853,0.984456
58,0.643473,0.199559,0.518056,0.199562,0.518091,1.00158,0.818003,93.538155,0.728207,58,1.22442,0.816713,0.973131
59,0.650149,0.208405,0.569667,0.208401,0.569876,1.03101,0.802898,92.125482,0.815298,59,1.284111,0.778749,0.982901
60,0.646109,0.216801,0.623337,0.216801,0.623337,1.02146,0.805368,90.944715,0.866567,60,1.268314,0.788448,0.98909
61,0.634096,0.224595,0.67153,0.224595,0.67153,0.984788,0.819827,90.614724,0.890541,61,1.201214,0.832491,0.990158
62,0.613474,0.23346,0.715942,0.23346,0.715942,0.92882,0.840958,91.935787,0.892667,62,1.104478,0.905405,0.990444
63,0.607786,0.241667,0.742471,0.241667,0.742471,0.900824,0.859055,95.381895,0.886663,63,1.048622,0.953633,0.989524
64,0.58567,0.251382,0.762783,0.251382,0.762783,0.890534,0.837361,175.548014,0.895876,64,1.0635,0.940291,0.98972
65,0.56641,0.260678,0.780737,0.260678,0.780737,0.912423,0.790396,177.411508,0.891508,65,1.154387,0.86626,0.989868
66,0.580971,0.268942,0.812243,0.268942,0.812243,0.895507,0.826029,177.098454,0.900005,66,1.08411,0.922416,0.989897
67,0.591293,0.278122,0.833678,0.278122,0.833678,0.878648,0.856836,167.128776,0.902031,67,1.025457,0.975175,0.990017
68,0.600253,0.287431,0.843714,0.287431,0.843714,0.892265,0.856545,97.802619,0.899964,68,1.041702,0.959967,0.990362
69,0.623159,0.296526,0.844629,0.296526,0.844629,0.961552,0.825156,91.346,0.886816,69,1.165297,0.85815,0.990177
70,0.636687,0.305286,0.846542,0.305286,0.846542,1.004536,0.806995,90.072193,0.868804,70,1.244786,0.803351,0.989386
71,0.627331,0.314154,0.857764,0.314154,0.857764,0.978811,0.816034,89.767313,0.888223,71,1.199474,0.833699,0.990207
72,0.61187,0.32225,0.866224,0.32225,0.866224,0.932989,0.835012,90.370376,0.89912,72,1.117336,0.894986,0.99093
73,0.605128,0.331079,0.867246,0.331079,0.867246,0.905655,0.850736,90.728439,0.903893,73,1.064554,0.93936,0.990314
74,0.588767,0.340693,0.857901,0.340693,0.857901,0.878044,0.853763,174.883677,0.899481,74,1.028441,0.972346,0.989773
75,0.564412,0.349233,0.836785,0.349233,0.836785,0.905544,0.79359,178.757606,0.896756,75,1.141072,0.876369,0.990767
76,0.571813,0.358899,0.832091,0.358899,0.832091,0.90049,0.808509,179.262463,0.88966,76,1.113767,0.897854,0.989567
77,0.585846,0.367884,0.822893,0.367884,0.822893,0.882131,0.845592,177.710219,0.897446,77,1.043211,0.958579,0.990219
78,0.591358,0.377378,0.80963,0.377378,0.80963,0.87191,0.863553,111.187049,0.89994,78,1.009677,0.990415,0.990746
79,0.615209,0.386062,0.777964,0.386062,0.777964,0.939505,0.833746,90.554241,0.904196,79,1.126848,0.887431,0.990979
80,0.630911,0.394837,0.747229,0.394837,0.747229,0.989756,0.811615,89.494214,0.882041,80,1.219489,0.820016,0.990296
81,0.62933,0.403923,0.718167,0.403923,0.718167,0.987724,0.811247,89.375902,0.884127,81,1.217539,0.821329,0.990204
82,0.621468,0.412374,0.69084,0.412374,0.69084,0.961675,0.822812,89.274054,0.890533,82,1.168766,0.855603,0.989977
83,0.6169,0.421428,0.664488,0.421428,0.664488,0.940048,0.835554,89.79867,0.896433,83,1.12506,0.888842,0.99041
84,0.600934,0.430572,0.620123,0.430572,0.620123,0.888968,0.860697,92.684573,0.896924,84,1.032846,0.968198,0.989692
85,0.578335,0.439991,0.566841,0.439991,0.566841,0.889369,0.827957,178.124561,0.90282,85,1.074174,0.930948,0.990037
86,0.578247,0.450116,0.511076,0.450116,0.511076,0.893329,0.824162,179.541148,0.894898,86,1.083924,0.922574,0.989887
87,0.593928,0.459802,0.449518,0.459804,0.449503,0.873017,0.866206,172.227848,0.879276,87,1.007862,0.992199,0.98573
88,0.61198,0.468543,0.390429,0.468539,0.390455,0.906475,0.859591,87.328028,0.840751,88,1.054541,0.948279,0.983483
89,0.602713,0.478673,0.349839,0.478673,0.349839,0.877765,0.874263,150.509924,0.829997,89,1.004005,0.996011,0.982652
90,0.573723,0.489002,0.313514,0.488999,0.313481,0.914003,0.799217,178.003751,0.699987,90,1.143623,0.874414,0.96743
91,0.546052,0.499519,0.288795,0.499515,0.288758,0.960593,0.723777,178.025039,0.722947,91,1.327195,0.753469,0.936127
92,0.51524,0.510471,0.258785,0.510471,0.258785,1.043914,0.628427,178.974133,0.792123,92,1.661153,0.601991,0.985073
93,0.51603,0.524014,0.258244,0.523948,0.257752,1.043697,0.629522,179.135978,0.741723,93,1.657919,0.603166,0.977758
94,0.537069,0.536205,0.280865,0.536187,0.280901,0.979257,0.698303,178.783919,0.78118,94,1.402337,0.713095,0.976481
95,0.571395,0.548921,0.305857,0.548925,0.305823,0.925641,0.785967,175.531431,0.792519,95,1.177709,0.849106,0.978691
96,0.579763,0.561317,0.340933,0.561317,0.340933,0.905339,0.815359,170.316943,0.805341,96,1.110356,0.900612,0.979809
97,0.60436,0.57499,0.402257,0.575,0.402269,0.89041,0.864203,124.820181,0.843531,97,1.030325,0.970568,0.97471
98,0.592808,0.588058,0.441177,0.588072,0.441226,0.881521,0.856232,121.689062,0.657908,98,1.029536,0.971311,0.963846
99,0.621687,0.601573,0.489563,0.601552,0.489666,0.96071,0.823929,92.163622,0.729381,99,1.16601,0.857626,0.962448
100,0.638356,0.615687,0.536658,0.615687,0.536658,1.024652,0.793226,90.97527,0.747861,100,1.291754,0.774141,0.981711
101,0.655618,0.628553,0.562223,0.628553,0.562223,1.081574,0.7718,90.087144,0.812364,101,1.401367,0.713589,0.983868
102,0.659615,0.641683,0.584259,0.641683,0.584259,1.095053,0.766947,89.977204,0.863882,102,1.427807,0.700375,0.990715
103,0.667631,0.655196,0.589434,0.655196,0.589434,1.113851,0.763167,89.861132,0.826414,103,1.459513,0.68516,0.98857
104,0.658121,0.668534,0.594984,0.668539,0.595002,1.079501,0.776235,90.177244,0.822786,104,1.390689,0.719068,0.988211
105,0.638839,0.682876,0.591882,0.682876,0.591882,1.015117,0.801282,90.681176,0.83984,105,1.266866,0.789349,0.987038
106,0.602471,0.696234,0.597781,0.696234,0.597781,0.910194,0.842776,93.719556,0.893966,106,1.079995,0.92593,0.989825
107,0.579345,0.710006,0.600959,0.710006,0.600959,0.874664,0.843347,166.601589,0.904997,107,1.037134,0.964196,0.990166
108,0.560524,0.722853,0.577899,0.722853,0.577899,0.896518,0.796059,175.126731,0.891774,108,1.126195,0.887946,0.989034
109,0.559756,0.73695,0.552252,0.73695,0.552252,0.89872,0.79302,176.015693,0.886785,109,1.133288,0.882388,0.989383
110,0.569968,0.750403,0.510754,0.750403,0.510754,0.876221,0.828222,179.948755,0.880388,110,1.057954,0.945221,0.988742
111,0.600956,0.763593,0.482997,0.763593,0.482997,0.915302,0.835965,87.403477,0.857233,111,1.094904,0.913322,0.984866
112,0.634842,0.776899,0.445784,0.776899,0.445784,1.00207,0.806636,87.980017,0.832809,112,1.242283,0.80497,0.984571
113,0.643473,0.790317,0.414368,0.790329,0.414404,1.012317,0.809327,88.823216,0.796235,113,1.250813,0.79948,0.983403
114,0.630516,0.804061,0.387686,0.804061,0.387686,0.962925,0.833707,89.71906,0.825772,114,1.154992,0.865807,0.986615
115,0.599901,0.81702,0.357213,0.81702,0.357213,0.880881,0.867107,149.450623,0.82746,115,1.015884,0.984364,0.980667
116,0.539397,0.831738,0.30343,0.831468,0.303651,0.967474,0.709871,177.805054,0.783916,116,1.362887,0.733736,0.975805
117,0.5195,0.846628,0.277966,0.846628,0.277966,1.00579,0.65764,179.043123,0.760873,117,1.529392,0.653854,0.982391
118,0.526967,0.860765,0.272465,0.860765,0.272465,0.987799,0.679243,179.654166,0.77465,118,1.454264,0.687633,0.97825
119,0.545327,0.876131,0.273919,0.876131,0.273919,0.947714,0.732639,178.680576,0.797867,119,1.293562,0.773059,0.982122
120,0.538453,0.889954,0.280804,0.889954,0.280804,0.953641,0.718907,177.636744,0.779983,120,1.326514,0.753855,0.981073
121,0.551081,0.904489,0.317439,0.904524,0.317261,0.938642,0.747525,177.555591,0.791894,121,1.255667,0.796389,0.973465
122,0.553343,0.919203,0.345024,0.919175,0.345081,0.920845,0.7651,176.702627,0.783713,122,1.203561,0.830868,0.97657
123,0.592347,0.932311,0.395118,0.932305,0.395134,0.878052,0.858946,114.110476,0.820383,123,1.022243,0.978241,0.982086
124,0.631855,0.947289,0.433435,0.94729,0.433452,0.990775,0.811994,92.984204,0.776672,124,1.220175,0.819554,0.980757
125,0.658056,0.961497,0.46043,0.961497,0.46043,1.069314,0.783551,91.226102,0.821239,125,1.364703,0.73276,0.984913
126,0.666994,0.975313,0.480427,0.975313,0.480427,1.102863,0.770035,90.403659,0.804555,126,1.432223,0.698215,0.985304
127,0.660955,0.988564,0.500177,0.988578,0.500226,1.084008,0.776335,90.585801,0.832287,127,1.396314,0.716171,0.985671
128,0.630845,1.001655,0.511281,1.001655,0.511281,1.001643,0.8019,89.49394,0.794749,128,1.249087,0.800584,0.981833
129,0.602625,1.01659,0.520266,1.01659,0.520266,0.922244,0.831977,89.913115,0.842541,129,1.108498,0.902122,0.981771
130,0.571791,1.029992,0.526993,1.029992,0.526993,0.871139,0.835718,179.003907,0.904391,130,1.042384,0.959339,0.989887
131,0.55846,1.043815,0.534568,1.043815,0.534568,0.888348,0.800422,178.352701,0.894571,131,1.10985,0.901023,0.989744
132,0.566476,1.055545,0.524651,1.055545,0.524651,0.880594,0.81906,175.019628,0.882769,132,1.075128,0.930122,0.987576
133,0.585648,1.067997,0.509231,1.067997,0.509231,0.873579,0.853581,107.903384,0.890304,133,1.023428,0.977108,0.989114
134,0.610465,1.081312,0.470357,1.081312,0.470357,0.940331,0.82659,92.728312,0.844683,134,1.137604,0.879041,0.985307
135,0.631943,1.093156,0.441188,1.093165,0.441201,0.990452,0.812372,89.925704,0.825571,135,1.21921,0.820203,0.982333
136,0.642639,1.105606,0.425309,1.105602,0.425338,1.009384,0.810626,89.746259,0.751402,136,1.245192,0.803089,0.975563
137,0.630516,1.117029,0.401524,1.117029,0.401524,0.971578,0.826282,88.812162,0.83018,137,1.175843,0.850453,0.983792
138,0.612727,1.129523,0.373269,1.129548,0.373292,0.918115,0.849728,89.362041,0.782771,138,1.080481,0.925514,0.972888
139,0.563928,1.139641,0.327455,1.139641,0.327455,0.919921,0.78052,179.035811,0.811452,139,1.1786,0.848464,0.979871
140,0.537487,1.152892,0.300069,1.152892,0.300069,0.965004,0.709167,178.962186,0.787618,140,1.360756,0.734885,0.978862
141,0.51827,1.164768,0.278709,1.164768,0.278709,0.984364,0.670364,179.49442,0.776838,141,1.468403,0.681012,0.975589
142,0.534324,1.17633,0.266418,1.176367,0.266435,0.969833,0.701485,177.820316,0.759914,142,1.382543,0.723305,0.972072
143,0.533204,1.186613,0.272206,1.18661,0.272113,0.963322,0.704745,177.573777,0.767284,143,1.366908,0.731578,0.976845
144,0.547018,1.197435,0.294605,1.197435,0.294605,0.942986,0.738595,177.374301,0.741072,144,1.27673,0.783251,0.959513
145,0.545678,1.209164,0.306838,1.209153,0.306851,0.940498,0.738736,179.208797,0.779884,145,1.273118,0.785473,0.978325
146,0.578665,1.219584,0.348781,1.219584,0.348781,0.897615,0.820818,179.664586,0.791305,146,1.093561,0.914444,0.976721
147,0.601021,1.229837,0.38089,1.229837,0.38089,0.889462,0.860345,94.882793,0.799894,147,1.033844,0.967264,0.977393
148,0.626431,1.240442,0.408017,1.240442,0.408017,0.959278,0.831455,91.747198,0.783825,148,1.153735,0.86675,0.982012
149,0.637456,1.249911,0.431852,1.249909,0.431819,0.997208,0.813906,91.219383,0.790521,149,1.225212,0.816185,0.98079
150,0.634161,1.259524,0.459043,1.259524,0.459043,0.995279,0.81127,91.746487,0.761322,150,1.226816,0.815118,0.976448
151,0.621951,1.268036,0.481168,1.268036,0.481168,0.966946,0.818962,91.594068,0.811266,151,1.180697,0.846958,0.979084
152,0.608642,1.277596,0.482072,1.277596,0.482072,0.93206,0.831435,92.705408,0.842951,152,1.121026,0.89204,0.98369
153,0.606775,1.285406,0.478195,1.285406,0.478195,0.924828,0.835366,90.945964,0.781526,153,1.107093,0.903266,0.982417
154,0.604382,1.292886,0.484819,1.292886,0.484819,0.919046,0.837306,90.132601,0.859709,154,1.097622,0.911061,0.984686
155,0.620919,1.301099,0.470118,1.301099,0.470118,0.955802,0.827136,89.703682,0.803633,155,1.155556,0.865384,0.978948
156,0.630779,1.307508,0.450394,1.307508,0.450394,0.977786,0.821379,89.257646,0.798587,156,1.190419,0.84004,0.982133
157,0.636819,1.314689,0.425463,1.314689,0.425463,0.98532,0.822903,88.904114,0.783888,157,1.197371,0.835163,0.978504
158,0.629396,1.321168,0.397005,1.321168,0.397021,0.951027,0.842638,89.356522,0.735918,158,1.128631,0.88603,0.972497
159,0.604118,1.327799,0.368953,1.327795,0.368968,0.883356,0.870755,104.611729,0.77867,159,1.014472,0.985735,0.976916
160,0.582684,1.333901,0.340577,1.333845,0.340637,0.90648,0.818436,176.670228,0.788111,160,1.107577,0.902872,0.975746
161,0.54827,1.339053,0.29588,1.339062,0.295893,0.952689,0.732745,178.674233,0.769178,161,1.300164,0.769134,0.973446
162,0.540913,1.345235,0.276206,1.345252,0.276208,0.972263,0.708359,178.816789,0.732254,162,1.372556,0.728568,0.97398
163,0.54155,1.351662,0.266552,1.35167,0.266307,0.971668,0.709628,178.47581,0.745248,163,1.369264,0.730319,0.978182
164,0.53584,1.356954,0.260788,1.356954,0.260788,0.977322,0.698084,178.17132,0.751169,164,1.400006,0.714283,0.976761
165,0.541462,1.361461,0.273356,1.36145,0.273369,0.974999,0.707089,178.195034,0.792317,165,1.378892,0.72522,0.978645
166,0.551257,1.365541,0.29379,1.365541,0.29379,0.956816,0.73356,178.029497,0.767384,166,1.304347,0.766667,0.97936
167,0.574228,1.370806,0.320777,1.370806,0.320777,0.919173,0.795422,176.523854,0.810921,167,1.155579,0.865367,0.976855
168,0.610245,1.374196,0.356462,1.374204,0.356477,0.890664,0.87237,114.379588,0.802208,168,1.020971,0.97946,0.979606
169,0.630516,1.378189,0.389217,1.378202,0.389071,0.940923,0.853202,96.001624,0.808283,169,1.102814,0.906771,0.983186
170,0.642661,1.381407,0.411356,1.381413,0.411411,0.975529,0.838787,92.641216,0.781743,170,1.163023,0.859828,0.980253
171,0.640113,1.3841,0.435194,1.3841,0.435194,0.975058,0.835865,90.707312,0.833691,171,1.166526,0.857246,0.984862
172,0.625421,1.386882,0.457987,1.386886,0.458003,0.942581,0.844819,89.645238,0.82645,172,1.11572,0.896282,0.981915
173,0.621907,1.388846,0.469739,1.38885,0.469739,0.935924,0.846048,88.330578,0.845727,173,1.106231,0.90397,0.983281
174,0.622763,1.390102,0.469757,1.390102,0.469757,0.940491,0.843099,86.388382,0.785836,174,1.115517,0.896446,0.981738
175,0.618173,1.391521,0.470848,1.391524,0.470865,0.928614,0.847589,86.326235,0.850959,175,1.095595,0.912746,0.984127
176,0.630801,1.392615,0.461833,1.392619,0.461885,0.957968,0.838401,87.951951,0.771304,176,1.142613,0.875187,0.978754
177,0.639718,1.393503,0.443501,1.393503,0.443501,0.972545,0.837508,89.255126,0.819135,177,1.161236,0.861151,0.978813
178,0.646811,1.393366,0.421683,1.393366,0.421667,0.97416,0.845391,90.314687,0.642678,178,1.152319,0.867816,0.972495
179,0.647031,1.393918,0.397486,1.393914,0.397532,0.964511,0.854138,92.150657,0.70454,179,1.129221,0.885567,0.976112
180,0.624696,1.393631,0.365678,1.393635,0.365598,0.903608,0.880235,115.73905,0.677573,180,1.026554,0.974133,0.973977
181,0.602361,1.392459,0.33411,1.392475,0.334039,0.918961,0.834584,175.546918,0.698764,181,1.101101,0.908182,0.972004
182,0.578335,1.391254,0.297895,1.391281,0.298027,0.95717,0.769309,177.712996,0.699447,182,1.244195,0.803733,0.96818
183,0.562128,1.390099,0.275732,1.390098,0.275771,0.977069,0.73252,178.391877,0.666931,183,1.333847,0.749711,0.969527
184,0.564148,1.38967,0.263828,1.389702,0.263735,0.98065,0.732469,178.251002,0.719145,184,1.338827,0.746923,0.973547
185,0.558965,1.387962,0.259062,1.387971,0.259124,0.988466,0.720001,178.327874,0.703599,185,1.372867,0.728402,0.976164
186,0.559273,1.386265,0.264578,1.386268,0.264576,0.988315,0.720507,177.949365,0.69629,186,1.371695,0.729025,0.972579
187,0.565729,1.38373,0.281722,1.38381,0.281836,0.972954,0.740332,177.712704,0.731006,187,1.314213,0.760912,0.974355
188,0.594191,1.38092,0.308526,1.380974,0.308608,0.940287,0.804593,176.924266,0.717907,188,1.168649,0.855689,0.97378
189,0.621446,1.37912,0.344179,1.379343,0.344525,0.906333,0.873023,167.539134,0.724316,189,1.038155,0.963247,0.973376
190,0.647492,1.376255,0.373391,1.376275,0.37345,0.939414,0.877582,98.897982,0.743145,190,1.070457,0.93418,0.976355
191,0.659505,1.373205,0.396586,1.373231,0.396659,0.967656,0.867776,93.895427,0.652539,191,1.115099,0.896781,0.973562
192,0.660164,1.370214,0.423247,1.37022,0.423278,0.974118,0.86288,91.81656,0.734064,192,1.128914,0.885807,0.981054
193,0.651204,1.366148,0.444621,1.366148,0.444621,0.9593,0.864316,93.524109,0.747918,193,1.109894,0.900987,0.977581
194,0.647119,1.362881,0.457284,1.362882,0.457253,0.95419,0.863494,90.863726,0.779426,194,1.105034,0.90495,0.979604
195,0.646152,1.360133,0.46315,1.360137,0.463072,0.954861,0.861599,91.268114,0.739572,195,1.108243,0.902329,0.979134
196,0.648085,1.356469,0.46101,1.356469,0.46101,0.963287,0.856617,91.837,0.804893,196,1.124525,0.889264,0.982733
197,0.66146,1.353091,0.449785,1.353088,0.449753,0.987825,0.852577,90.383497,0.695609,197,1.158635,0.863085,0.971894
198,0.668641,1.348604,0.430304,1.348604,0.430288,0.995419,0.855258,90.591212,0.720102,198,1.163882,0.859194,0.977541
199,0.674197,1.344144,0.413047,1.344143,0.412938,0.992814,0.864628,92.199134,0.832165,199,1.148255,0.870887,0.982871
200,0.664688,1.340977,0.385787,1.340977,0.385787,0.95555,0.885675,95.457628,0.754826,200,1.078895,0.926874,0.974484
201,0.651511,1.336965,0.35387,1.33698,0.353727,0.912586,0.908988,146.945568,0.764683,201,1.003959,0.996057,0.969255
202,0.625135,1.333298,0.317255,1.333302,0.317277,0.947354,0.840179,177.440366,0.778942,202,1.127562,0.886869,0.968642
203,0.605326,1.32917,0.288013,1.329185,0.288035,0.976233,0.789489,178.886762,0.718772,203,1.236539,0.808709,0.96964
204,0.595421,1.324945,0.267602,1.324945,0.267602,0.995218,0.761756,179.858774,0.709815,204,1.306479,0.765416,0.968078
205,0.586856,1.322497,0.255443,1.322533,0.255507,1.006907,0.742083,178.866788,0.658915,205,1.356866,0.736992,0.938355
206,0.581212,1.318884,0.254449,1.318895,0.254461,1.015243,0.728911,177.884259,0.772485,206,1.392821,0.717967,0.976568
207,0.586197,1.314367,0.25776,1.31439,0.257799,1.009655,0.739233,178.418642,0.67141,207,1.365815,0.732164,0.963558
208,0.602405,1.311448,0.276752,1.311425,0.276776,0.987824,0.77646,178.021625,0.733636,208,1.272215,0.786031,0.968847
209,0.62821,1.307704,0.306686,1.30779,0.306877,0.955246,0.837336,174.549376,0.722829,209,1.140815,0.876566,0.972744
210,0.663041,1.304777,0.339129,1.304784,0.339143,0.926024,0.91165,139.54138,0.654885,210,1.015767,0.984477,0.971756
211,0.675844,1.301814,0.365933,1.301797,0.365928,0.95228,0.903633,95.483349,0.661901,211,1.053836,0.948915,0.967128
212,0.687308,1.297604,0.389715,1.2976,0.38973,0.980271,0.89272,91.68145,0.678495,212,1.098072,0.910687,0.965628
213,0.690076,1.295202,0.414635,1.295257,0.414901,0.990495,0.887063,92.134722,0.684458,213,1.116601,0.895575,0.970909
214,0.684278,1.292426,0.436093,1.292431,0.436017,0.985338,0.884213,89.926475,0.608211,214,1.114367,0.89737,0.969944
215,0.67725,1.289548,0.45138,1.289556,0.451208,0.976252,0.883278,91.430279,0.717627,215,1.10526,0.904765,0.976566
216,0.684958,1.286501,0.45191,1.286516,0.452027,0.994413,0.877016,91.513114,0.672637,216,1.13386,0.881943,0.974063
217,0.687572,1.283441,0.451947,1.28345,0.451934,0.999701,0.875705,89.93422,0.692617,217,1.141596,0.875967,0.971318
