R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
43,0.207662,0.268164,1.097642,0.268164,1.097642,0.527335,0.501395,86.169725,0.905759,43,1.051735,0.950810,0.984475
44,0.208891,0.278548,1.090669,0.278548,1.090669,0.536031,0.496181,86.827073,0.896130,44,1.080315,0.925656,0.984811
45,0.202235,0.289542,1.079313,0.289542,1.079313,0.514725,0.500256,6.780290,0.901548,45,1.028924,0.971889,0.984014
46,0.201536,0.300643,1.069215,0.300643,1.069215,0.518081,0.495296,4.241349,0.897236,46,1.046005,0.956019,0.983298
47,0.208488,0.313025,1.055268,0.313025,1.055268,0.530872,0.500037,86.239060,0.902428,47,1.061664,0.941917,0.983994
48,0.208658,0.323989,1.042503,0.323989,1.042503,0.532367,0.499039,85.225118,0.899133,48,1.066784,0.937397,0.983171
49,0.201642,0.335828,1.025457,0.335828,1.025457,0.515644,0.497899,5.794043,0.901797,49,1.035640,0.965586,0.983713
50,0.202087,0.347875,1.009655,0.347875,1.009655,0.514718,0.499895,7.158198,0.896808,50,1.029653,0.971201,0.983394
51,0.208785,0.360076,0.990728,0.360076,0.990728,0.533686,0.498109,85.911363,0.899681,51,1.071424,0.933337,0.983623
52,0.207683,0.372295,0.971394,0.372295,0.971394,0.528128,0.500693,83.810209,0.897764,52,1.054792,0.948054,0.984674
53,0.201790,0.384562,0.949245,0.384562,0.949245,0.517855,0.496137,4.002194,0.891445,53,1.043774,0.958062,0.982304
54,0.203889,0.397662,0.926669,0.397662,0.926669,0.514049,0.505009,13.278728,0.901910,54,1.017900,0.982414,0.984041
55,0.209591,0.410092,0.901991,0.410092,0.901991,0.535896,0.497968,86.156068,0.900305,55,1.076166,0.929224,0.984076
56,0.207111,0.422901,0.876157,0.422901,0.876157,0.525777,0.501546,83.576379,0.899309,56,1.048311,0.953915,0.984285
57,0.201430,0.435445,0.848237,0.435445,0.848237,0.517878,0.495229,5.507138,0.889853,57,1.045734,0.956266,0.982324
58,0.204313,0.449075,0.819276,0.449075,0.819276,0.512450,0.507638,39.620642,0.900900,58,1.009478,0.990611,0.983822
59,0.209251,0.462109,0.788203,0.462109,0.788203,0.535647,0.497393,85.007197,0.892044,59,1.076908,0.928584,0.983365
60,0.206602,0.475533,0.755607,0.475533,0.755607,0.521446,0.504470,80.710012,0.899952,60,1.033651,0.967445,0.982957
61,0.201578,0.488648,0.720414,0.488648,0.720414,0.517427,0.496026,6.702913,0.901513,61,1.043146,0.958639,0.984421
62,0.205160,0.502485,0.684508,0.502485,0.684508,0.514565,0.507649,64.078384,0.895338,62,1.013625,0.986558,0.984489
63,0.209654,0.515930,0.646416,0.515930,0.646416,0.536688,0.497384,85.413253,0.903425,63,1.079023,0.926764,0.984228
64,0.206008,0.529423,0.606583,0.529423,0.606583,0.518686,0.505696,75.738990,0.901410,64,1.025687,0.974956,0.983704
65,0.201875,0.543064,0.564195,0.543064,0.564195,0.517602,0.496588,7.267352,0.902840,65,1.042317,0.959401,0.984444
66,0.206241,0.556767,0.520240,0.556767,0.520240,0.518559,0.506393,73.618826,0.906506,66,1.024025,0.976539,0.984320
67,0.209209,0.570360,0.473511,0.570360,0.473511,0.535962,0.497000,84.700748,0.891863,67,1.078395,0.927304,0.983117
68,0.206284,0.583936,0.422806,0.583936,0.422806,0.519865,0.505225,77.239759,0.894545,68,1.028977,0.971839,0.982683
69,0.207047,0.597024,0.365924,0.597024,0.365924,0.517742,0.509173,48.453954,0.896676,69,1.016828,0.983451,0.982449
70,0.215017,0.610478,0.306475,0.610478,0.306475,0.546231,0.501194,82.881412,0.857116,70,1.089858,0.917550,0.976652
71,0.218959,0.622327,0.247174,0.622327,0.247174,0.554777,0.502522,79.595843,0.855187,71,1.103985,0.905810,0.980215
72,0.203126,0.634082,0.204661,0.634082,0.204661,0.554063,0.466784,6.254298,0.847648,72,1.186978,0.842475,0.975965
73,0.198929,0.647126,0.191427,0.647126,0.191427,0.568824,0.445277,3.746150,0.808240,73,1.277461,0.782803,0.979594
74,0.208319,0.660736,0.218399,0.660736,0.218399,0.533544,0.497128,6.342462,0.834612,74,1.073253,0.931747,0.976987
75,0.214508,0.673682,0.268862,0.673682,0.268862,0.542893,0.503083,85.304648,0.881863,75,1.079133,0.926670,0.979055
76,0.221206,0.685895,0.325522,0.685900,0.325550,0.580197,0.485436,88.219481,0.848837,76,1.195208,0.836675,0.977062
77,0.211541,0.698573,0.373148,0.698573,0.373148,0.540522,0.498299,91.893621,0.889902,77,1.084733,0.921886,0.980498
78,0.197318,0.709736,0.421130,0.709736,0.421130,0.523756,0.479675,179.004479,0.899245,78,1.091897,0.915837,0.983103
79,0.203210,0.721020,0.459142,0.721020,0.459142,0.510412,0.506915,118.078701,0.908311,79,1.006897,0.993151,0.984999
80,0.212897,0.731632,0.497465,0.731632,0.497465,0.554746,0.488636,90.684283,0.899093,80,1.135295,0.880829,0.983741
81,0.205224,0.742034,0.529892,0.742034,0.529892,0.520875,0.501655,89.630051,0.891603,81,1.038312,0.963101,0.982994
82,0.196025,0.752359,0.562247,0.752359,0.562247,0.522447,0.477726,178.288485,0.900399,82,1.093612,0.914401,0.983568
83,0.204503,0.762534,0.590246,0.762534,0.590246,0.517171,0.503473,94.654171,0.904629,83,1.027208,0.973513,0.984892
84,0.211668,0.772474,0.619031,0.772474,0.619031,0.552294,0.487972,90.029377,0.896702,84,1.131814,0.883537,0.983552
85,0.203253,0.782061,0.642961,0.782061,0.642961,0.513105,0.504360,85.749524,0.899097,85,1.017338,0.982957,0.984497
86,0.195474,0.791544,0.666926,0.791544,0.666926,0.520125,0.478510,179.381029,0.888448,86,1.086969,0.919990,0.982109
87,0.204397,0.801437,0.687692,0.801437,0.687692,0.521137,0.499383,90.079357,0.893183,87,1.043560,0.958258,0.982626
88,0.210502,0.810526,0.707998,0.810526,0.707998,0.548362,0.488764,89.462627,0.894563,88,1.121937,0.891316,0.983706
89,0.200942,0.819677,0.725195,0.819677,0.725195,0.507041,0.504590,17.007216,0.902772,89,1.004859,0.995165,0.983148
90,0.195325,0.828829,0.741402,0.828829,0.741402,0.518110,0.480006,179.530731,0.887774,90,1.079381,0.926457,0.982881
91,0.204715,0.837778,0.755734,0.837778,0.755734,0.523548,0.497856,89.816476,0.894573,91,1.051606,0.950927,0.984004
92,0.209209,0.846340,0.768796,0.846340,0.768796,0.544166,0.489507,88.973308,0.902688,92,1.111663,0.899554,0.984637
93,0.199416,0.854669,0.779532,0.854669,0.779532,0.509488,0.498352,3.793354,0.894720,93,1.022345,0.978143,0.983637
94,0.195495,0.863345,0.789015,0.863345,0.789015,0.516516,0.481905,179.072785,0.897965,94,1.071820,0.932992,0.983367
95,0.204970,0.871938,0.796904,0.871938,0.796904,0.527726,0.494529,89.790439,0.892842,95,1.067128,0.937095,0.982823
96,0.207619,0.879722,0.803340,0.879722,0.803340,0.538972,0.490469,88.197480,0.898667,96,1.098889,0.910010,0.984917
97,0.197572,0.888080,0.807934,0.888080,0.807934,0.509933,0.493313,2.692137,0.904555,97,1.033692,0.967406,0.984214
98,0.196237,0.895864,0.810914,0.895864,0.810914,0.512410,0.487610,178.876118,0.902592,98,1.050861,0.951600,0.984370
99,0.205521,0.904010,0.812399,0.904010,0.812399,0.530563,0.493207,88.618125,0.899277,99,1.075741,0.929592,0.984715
100,0.205881,0.911409,0.812697,0.911409,0.812697,0.533076,0.491742,87.320425,0.896812,100,1.084057,0.922461,0.983545
101,0.196216,0.919088,0.810622,0.919088,0.810622,0.511210,0.488702,2.922613,0.902494,101,1.046056,0.955972,0.983166
102,0.196767,0.926548,0.808210,0.926548,0.808210,0.510745,0.490521,0.364547,0.899653,102,1.041231,0.960401,0.983890
103,0.205288,0.933902,0.803478,0.933902,0.803478,0.532807,0.490573,88.128603,0.901123,103,1.086091,0.920733,0.985149
104,0.204440,0.940953,0.797468,0.940953,0.797468,0.527966,0.493026,86.035430,0.897401,104,1.070867,0.933823,0.983933
105,0.195537,0.947948,0.789017,0.947948,0.789017,0.512170,0.486100,2.269154,0.892829,105,1.053630,0.949100,0.982742
106,0.197254,0.954955,0.780355,0.954955,0.780355,0.506846,0.495519,1.895785,0.898955,106,1.022859,0.977652,0.983097
107,0.205500,0.961744,0.768869,0.961744,0.768869,0.533757,0.490205,87.655900,0.906134,107,1.088846,0.918404,0.984464
108,0.202765,0.968278,0.756815,0.968278,0.756815,0.521789,0.494776,85.542782,0.906821,108,1.054596,0.948230,0.984308
109,0.194711,0.974622,0.742652,0.974622,0.742652,0.511952,0.484251,3.340561,0.905634,109,1.057203,0.945892,0.984513
110,0.198314,0.981159,0.727569,0.981159,0.727569,0.504054,0.500941,12.103576,0.900856,110,1.006215,0.993823,0.982773
111,0.205775,0.986827,0.709868,0.986827,0.709868,0.535735,0.489050,87.479791,0.903263,111,1.095461,0.912858,0.984684
112,0.201621,0.992289,0.691546,0.992289,0.691546,0.517207,0.496342,83.339563,0.902905,112,1.042038,0.959658,0.983915
113,0.194732,0.997725,0.670920,0.997725,0.670920,0.511380,0.484845,1.460004,0.904503,113,1.054729,0.948111,0.984409
114,0.199416,1.003008,0.649109,1.003008,0.649109,0.507027,0.500771,83.899308,0.910032,114,1.012493,0.987661,0.985544
115,0.205712,1.007821,0.625264,1.007821,0.625264,0.534926,0.489638,86.222084,0.904177,115,1.092494,0.915337,0.984779
116,0.200730,1.012312,0.599941,1.012312,0.599941,0.512543,0.498647,75.756112,0.908883,116,1.027867,0.972889,0.984817
117,0.194901,1.016384,0.572678,1.016384,0.572678,0.511250,0.485391,2.411064,0.902329,117,1.053275,0.949419,0.983265
118,0.200688,1.019863,0.544080,1.019863,0.544080,0.511098,0.499950,80.181052,0.904545,118,1.022298,0.978188,0.983433
119,0.205457,1.023251,0.513144,1.023251,0.513144,0.534078,0.489809,85.134631,0.907147,119,1.090382,0.917110,0.984911
120,0.199861,1.025705,0.479560,1.025705,0.479560,0.508821,0.500120,66.123103,0.904948,120,1.017397,0.982900,0.984033
121,0.195368,1.028177,0.444660,1.028177,0.444660,0.512237,0.485615,3.191573,0.908690,121,1.054822,0.948027,0.984775
122,0.203210,1.029326,0.404583,1.029326,0.404583,0.521711,0.495936,84.028986,0.904691,122,1.051973,0.950595,0.984443
123,0.207916,1.029587,0.363462,1.029587,0.363462,0.541598,0.488788,84.279539,0.881282,123,1.108043,0.902492,0.982078
124,0.205606,1.028925,0.316447,1.028925,0.316447,0.524847,0.498784,74.953011,0.889951,124,1.052253,0.950342,0.980789
125,0.208064,1.026286,0.262971,1.026286,0.262971,0.526367,0.503291,72.064116,0.880295,125,1.045852,0.956159,0.978762
126,0.207259,1.021535,0.224448,1.021535,0.224448,0.528693,0.499137,27.127467,0.838005,126,1.059212,0.944098,0.974390
127,0.195007,1.017918,0.203407,1.017918,0.203407,0.558310,0.444719,5.165806,0.812903,127,1.255423,0.796544,0.972259
128,0.205224,1.012964,0.220906,1.012964,0.220906,0.528395,0.494515,11.138354,0.831266,128,1.068512,0.935881,0.975713
129,0.212113,1.006937,0.257135,1.006937,0.257135,0.538497,0.501527,84.973664,0.862903,129,1.073715,0.931346,0.978440
130,0.210756,0.998786,0.299714,0.998786,0.299714,0.542669,0.494488,83.792069,0.775307,130,1.097436,0.911215,0.969292
131,0.209251,0.991019,0.345317,0.991019,0.345317,0.541930,0.491626,87.150852,0.890885,131,1.102323,0.907175,0.982191
132,0.202278,0.980695,0.381195,0.980695,0.381195,0.518271,0.496937,91.664849,0.891236,132,1.042932,0.958836,0.980781
133,0.197509,0.970006,0.418825,0.970006,0.418825,0.505765,0.497218,166.715820,0.891901,133,1.017190,0.983101,0.981927
134,0.200985,0.957895,0.444582,0.957895,0.444582,0.511443,0.500352,87.247874,0.896467,134,1.022167,0.978314,0.983406
135,0.201748,0.945834,0.473698,0.945834,0.473698,0.519429,0.494531,87.395079,0.906391,135,1.050347,0.952067,0.984129
136,0.197869,0.931937,0.494610,0.931937,0.494610,0.504447,0.499427,113.551971,0.894726,136,1.010053,0.990047,0.983719
137,0.196343,0.918577,0.518502,0.918577,0.518502,0.505780,0.494269,171.439901,0.907261,137,1.023289,0.977241,0.984274
138,0.200095,0.904366,0.534779,0.904366,0.534779,0.510901,0.498665,84.572240,0.900664,138,1.024536,0.976051,0.984821
139,0.200624,0.890019,0.553482,0.890019,0.553482,0.518803,0.492370,86.769452,0.891991,139,1.053687,0.949049,0.983172
140,0.196703,0.874923,0.565118,0.874923,0.565118,0.501678,0.499224,104.242867,0.899362,140,1.004916,0.995108,0.983415
141,0.195940,0.860140,0.579821,0.860140,0.579821,0.504137,0.494863,173.901339,0.908369,141,1.018740,0.981605,0.984819
142,0.199247,0.844399,0.587986,0.844399,0.587986,0.511350,0.496115,81.209825,0.898048,142,1.030709,0.970206,0.983212
143,0.199946,0.828618,0.598003,0.828618,0.598003,0.516944,0.492470,85.983553,0.905332,143,1.049697,0.952656,0.984091
144,0.196470,0.812429,0.602115,0.812429,0.602115,0.501623,0.498687,155.533221,0.902444,144,1.005887,0.994147,0.983344
145,0.196025,0.796248,0.608172,0.796248,0.608172,0.502927,0.496268,1.495620,0.896261,145,1.013418,0.986760,0.982628
146,0.199374,0.779500,0.608121,0.779500,0.608121,0.512494,0.495324,79.524443,0.906889,146,1.034663,0.966499,0.984870
147,0.199077,0.762631,0.609751,0.762631,0.609751,0.513655,0.493469,83.313269,0.908485,147,1.040908,0.960700,0.984848
148,0.195664,0.745361,0.605879,0.745361,0.605879,0.501153,0.497109,168.942817,0.905862,148,1.008133,0.991932,0.984693
149,0.196279,0.728529,0.602862,0.728529,0.602862,0.502019,0.497811,14.404555,0.894511,149,1.008453,0.991618,0.982598
150,0.199183,0.710790,0.594864,0.710790,0.594864,0.513474,0.493906,80.025158,0.901877,150,1.039619,0.961891,0.983361
151,0.198484,0.693072,0.588019,0.693072,0.588019,0.511563,0.494010,82.780668,0.901627,151,1.035532,0.965688,0.984648
152,0.195368,0.675330,0.575227,0.675330,0.575227,0.501871,0.495645,174.215547,0.908690,152,1.012561,0.987595,0.984670
153,0.196279,0.657890,0.563569,0.657890,0.563569,0.501239,0.498585,39.668021,0.896216,153,1.005322,0.994706,0.982441
154,0.198929,0.639693,0.546811,0.639693,0.546811,0.514027,0.492744,80.770907,0.897816,154,1.043194,0.958595,0.982054
155,0.197063,0.621216,0.530565,0.621216,0.530565,0.507937,0.493977,82.190799,0.901010,155,1.028261,0.972515,0.984278
156,0.194711,0.603119,0.508674,0.603119,0.508674,0.501226,0.494613,0.846339,0.898502,156,1.013370,0.986806,0.982775
157,0.196873,0.584815,0.487106,0.584815,0.487106,0.504073,0.497281,62.681416,0.897216,157,1.013657,0.986527,0.982857
158,0.198187,0.566799,0.460484,0.566799,0.460484,0.513461,0.491447,79.534515,0.904422,158,1.044794,0.957126,0.984314
159,0.196618,0.548307,0.432303,0.548307,0.432303,0.506710,0.494055,80.419977,0.898975,159,1.025615,0.975025,0.984034
160,0.197212,0.529749,0.396411,0.529749,0.396411,0.504627,0.497591,76.024338,0.903409,160,1.014140,0.986057,0.983042
161,0.201303,0.511444,0.359107,0.511444,0.359107,0.518915,0.493927,80.432644,0.892142,161,1.050590,0.951846,0.981501
162,0.203740,0.492335,0.317827,0.492335,0.317827,0.531774,0.487820,79.317234,0.896697,162,1.090102,0.917345,0.983979
163,0.206284,0.473469,0.270133,0.473469,0.270133,0.532094,0.493613,79.115490,0.868446,163,1.077957,0.927681,0.982534
164,0.195770,0.454914,0.235187,0.454914,0.235187,0.528815,0.471361,6.907803,0.860482,164,1.121888,0.891354,0.977975
165,0.189602,0.437589,0.218600,0.437589,0.218600,0.549198,0.439567,3.234938,0.856395,165,1.249407,0.800380,0.977168
166,0.197530,0.419854,0.232936,0.419854,0.232936,0.528068,0.476270,6.422920,0.863368,166,1.108757,0.901911,0.976988
167,0.205203,0.404850,0.268426,0.404850,0.268426,0.522384,0.500154,86.449508,0.818598,167,1.044446,0.957445,0.974679
168,0.210057,0.389425,0.310832,0.389425,0.310832,0.558362,0.478995,88.767436,0.868917,168,1.165693,0.857859,0.978765
169,0.204546,0.373743,0.349582,0.373743,0.349582,0.539213,0.482992,86.498087,0.884204,169,1.116402,0.895734,0.981439
170,0.194181,0.358695,0.381350,0.358695,0.381350,0.502876,0.491649,7.911390,0.899498,170,1.022834,0.977675,0.982202
171,0.193036,0.344015,0.409742,0.344015,0.409742,0.500769,0.490808,171.585472,0.905513,171,1.020296,0.980108,0.984541
172,0.200264,0.329336,0.433140,0.329336,0.433140,0.528042,0.482886,90.020320,0.897326,172,1.093513,0.914484,0.983091
173,0.197890,0.315073,0.452431,0.315073,0.452431,0.515679,0.488601,84.718652,0.903068,173,1.055420,0.947490,0.984187
174,0.189645,0.300973,0.468208,0.300973,0.468208,0.506601,0.476633,3.127059,0.906423,174,1.062874,0.940845,0.983944
175,0.191891,0.287310,0.481270,0.287310,0.481270,0.499429,0.489206,172.445357,0.901374,175,1.020897,0.979530,0.982687
176,0.198717,0.273286,0.491696,0.273286,0.491696,0.524671,0.482234,89.975169,0.902686,176,1.088000,0.919117,0.983632
177,0.195855,0.260350,0.499015,0.260350,0.499015,0.509526,0.489416,81.967870,0.899620,177,1.041090,0.960532,0.983450
178,0.189009,0.247089,0.503889,0.247089,0.503889,0.505118,0.476430,3.319809,0.913732,178,1.060215,0.943205,0.985304
179,0.192019,0.234662,0.505607,0.234662,0.505607,0.495871,0.493044,11.921835,0.901971,179,1.005734,0.994299,0.983818
180,0.198208,0.221701,0.505154,0.221701,0.505154,0.523101,0.482443,87.745860,0.895060,180,1.084275,0.922275,0.984264
181,0.194817,0.209352,0.502172,0.209352,0.502172,0.505354,0.490840,77.209321,0.900715,181,1.029570,0.971279,0.983889
182,0.188627,0.197301,0.495950,0.197301,0.495950,0.504157,0.476375,4.751454,0.904567,182,1.058319,0.944895,0.983858
183,0.193142,0.186120,0.487465,0.186120,0.487465,0.498581,0.493232,77.620281,0.888855,183,1.010845,0.989271,0.982108
184,0.197720,0.174473,0.476582,0.174473,0.476582,0.521578,0.482662,86.693137,0.898160,184,1.080629,0.925387,0.983655
185,0.192655,0.163421,0.462531,0.163421,0.462531,0.499139,0.491437,67.842751,0.894854,185,1.015672,0.984570,0.982329
186,0.188097,0.152911,0.445968,0.152911,0.445968,0.503660,0.475505,5.169060,0.896555,186,1.059210,0.944100,0.982180
187,0.193736,0.142779,0.425296,0.142779,0.425296,0.504341,0.489097,84.864073,0.890382,187,1.031168,0.969774,0.983483
188,0.199098,0.132162,0.400805,0.132162,0.400805,0.528423,0.479729,86.198248,0.903205,188,1.101503,0.907851,0.983509
189,0.195855,0.122613,0.372244,0.122613,0.372244,0.508705,0.490207,75.152790,0.897195,189,1.037736,0.963637,0.982665
190,0.194202,0.112676,0.340699,0.112676,0.340699,0.502733,0.491843,35.572079,0.865061,190,1.022141,0.978339,0.978324
191,0.202829,0.102983,0.302966,0.102983,0.302966,0.534122,0.483504,82.748575,0.867388,191,1.104690,0.905232,0.978075
192,0.203041,0.092364,0.269498,0.092364,0.269498,0.528941,0.488749,70.621694,0.837929,192,1.082234,0.924014,0.975309
193,0.190047,0.083947,0.240643,0.083947,0.240643,0.532019,0.454825,8.061210,0.849006,193,1.169722,0.854904,0.978394
194,0.192125,0.076093,0.235512,0.076093,0.235512,0.530053,0.461503,9.528690,0.859905,194,1.148536,0.870673,0.977514
195,0.195601,0.069605,0.249475,0.069605,0.249475,0.517585,0.481171,14.327462,0.857663,195,1.075677,0.929647,0.977801
196,0.201684,0.063520,0.278461,0.063520,0.278461,0.520798,0.493075,73.952020,0.799522,196,1.056223,0.946769,0.968448
197,0.207450,0.059126,0.309872,0.059126,0.309872,0.561782,0.470170,87.496808,0.858132,197,1.194848,0.836927,0.976795
198,0.201324,0.052815,0.336133,0.052815,0.336133,0.539155,0.475436,86.777149,0.788917,198,1.134022,0.881817,0.972757
199,0.191489,0.047676,0.357110,0.047676,0.357110,0.498929,0.488669,13.528055,0.901222,199,1.020996,0.979436,0.982170
200,0.191701,0.042140,0.371102,0.042140,0.371102,0.497606,0.490510,37.947438,0.903455,200,1.014466,0.985741,0.982189
201,0.200349,0.037574,0.383927,0.037574,0.383927,0.540009,0.472385,88.140923,0.893138,201,1.143153,0.874773,0.982077
202,0.197085,0.032646,0.389718,0.032646,0.389718,0.523760,0.479105,87.925026,0.894070,202,1.093206,0.914740,0.983031
203,0.187122,0.028688,0.397175,0.028688,0.397175,0.502095,0.474515,4.447565,0.897863,203,1.058121,0.945071,0.982964
204,0.190281,0.024796,0.394164,0.024796,0.394164,0.495110,0.489331,38.657907,0.899731,204,1.011810,0.988327,0.982919
205,0.199056,0.021214,0.391810,0.021214,0.391810,0.536558,0.472355,87.821687,0.885017,205,1.135919,0.880344,0.981860
206,0.195601,0.017224,0.383457,0.017224,0.383457,0.517601,0.481155,86.959195,0.897240,206,1.075747,0.929587,0.981754
207,0.188309,0.014450,0.374032,0.014450,0.374032,0.501409,0.478179,9.755238,0.899315,207,1.048580,0.953671,0.982417
208,0.192718,0.011405,0.358062,0.011405,0.358062,0.501746,0.489045,68.157693,0.886904,208,1.025970,0.974687,0.980322
209,0.201981,0.008576,0.338998,0.008576,0.338998,0.546778,0.470338,87.098787,0.866486,209,1.162521,0.860199,0.977935
210,0.199268,0.005329,0.312619,0.005329,0.312619,0.530882,0.477914,82.402095,0.870768,210,1.110833,0.900226,0.978965
211,0.196873,0.002661,0.282412,0.002661,0.282412,0.512788,0.488830,57.533931,0.878811,211,1.049011,0.953279,0.975887
212,0.195071,-0.000006,0.258121,-0.000006,0.258121,0.511279,0.485786,30.384736,0.864721,212,1.052477,0.950140,0.977846
213,0.189835,-0.001684,0.244519,-0.001684,0.244519,0.522315,0.462759,8.025030,0.850793,213,1.128698,0.885977,0.978637
214,0.192103,-0.001300,0.250255,-0.001300,0.250255,0.518357,0.471863,10.125498,0.887672,214,1.098533,0.910305,0.979890
215,0.199098,-0.001159,0.270412,-0.001159,0.270412,0.518901,0.488532,71.951938,0.869553,215,1.062165,0.941474,0.978998
216,0.198250,-0.000287,0.295889,-0.000287,0.295889,0.520615,0.484850,79.792230,0.846248,216,1.073765,0.931303,0.974880
217,0.201536,0.001220,0.319947,0.001220,0.319947,0.537999,0.476959,86.025191,0.856269,217,1.127976,0.886544,0.977033
