R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
30,0.123629,0.080265,0.480128,0.080265,0.480128,0.405627,0.388065,91.379720,0.907330,30,1.045257,0.956702,0.980910
31,0.121235,0.087419,0.470565,0.087419,0.470565,0.397742,0.388092,1.834332,0.902889,31,1.024866,0.975737,0.979998
32,0.120345,0.094080,0.461960,0.094080,0.461960,0.406151,0.377269,174.198295,0.881667,32,1.076556,0.928888,0.978128
33,0.124359,0.100893,0.449473,0.100893,0.449473,0.404229,0.391705,91.233138,0.899507,33,1.031972,0.969019,0.980755
34,0.121759,0.109794,0.436553,0.109794,0.436553,0.398493,0.389037,5.775682,0.881344,34,1.024308,0.976269,0.977749
35,0.120938,0.117686,0.423029,0.117686,0.423029,0.407215,0.378137,175.222021,0.896814,35,1.076899,0.928592,0.979046
36,0.124975,0.123303,0.406038,0.123303,0.406038,0.404583,0.393301,90.410905,0.878950,36,1.028685,0.972114,0.977524
37,0.122808,0.131699,0.388155,0.131699,0.388155,0.398756,0.392130,8.400066,0.901305,37,1.016896,0.983385,0.980160
38,0.121531,0.139996,0.370859,0.139996,0.370859,0.408595,0.378708,177.331756,0.895758,38,1.078918,0.926854,0.979416
39,0.124998,0.147762,0.348966,0.147762,0.348966,0.402140,0.395762,89.513939,0.894932,39,1.016117,0.984139,0.979975
40,0.125408,0.156283,0.323412,0.156283,0.323412,0.401783,0.397414,70.332110,0.864439,40,1.010993,0.989127,0.976905
41,0.124427,0.166207,0.297632,0.166207,0.297632,0.408289,0.388024,0.217189,0.863343,41,1.052227,0.950365,0.974808
42,0.131451,0.175374,0.262417,0.175374,0.262417,0.424964,0.393844,89.372345,0.891263,42,1.079016,0.926770,0.978774
43,0.133458,0.184341,0.225659,0.184341,0.225659,0.431302,0.393980,86.989461,0.889297,43,1.094730,0.913467,0.976473
44,0.132957,0.195306,0.190446,0.195306,0.190446,0.413265,0.409630,165.309924,0.910479,44,1.008875,0.991203,0.981151
45,0.128167,0.206512,0.171217,0.206512,0.171217,0.428943,0.380442,178.806124,0.878305,45,1.127488,0.886928,0.975102
46,0.130266,0.216953,0.178652,0.216953,0.178652,0.418116,0.396683,179.965895,0.883222,46,1.054030,0.948740,0.976661
47,0.135807,0.228634,0.206708,0.228634,0.206708,0.431843,0.400412,92.539645,0.890380,47,1.078495,0.927218,0.977833
48,0.135579,0.240530,0.238906,0.240530,0.238906,0.438917,0.393298,91.071562,0.868907,48,1.115991,0.896064,0.975230
49,0.130266,0.251195,0.267968,0.251172,0.268069,0.415116,0.399550,94.836519,0.876623,49,1.038959,0.962502,0.976494
50,0.128988,0.264646,0.287773,0.264600,0.287942,0.408054,0.402479,131.198868,0.894990,50,1.013853,0.986337,0.979733
51,0.132501,0.276836,0.302367,0.276836,0.302367,0.424598,0.397328,92.069840,0.893805,51,1.068634,0.935774,0.979764
52,0.128213,0.288539,0.319124,0.288544,0.319159,0.408216,0.399901,104.416951,0.875618,52,1.020791,0.979633,0.976042
53,0.126503,0.301081,0.327311,0.301081,0.327311,0.411210,0.391693,170.777811,0.882926,53,1.049829,0.952536,0.977187
54,0.131087,0.313343,0.331256,0.313357,0.331535,0.416329,0.400896,93.015432,0.894610,54,1.038496,0.962931,0.978716
55,0.128601,0.325728,0.336236,0.325731,0.336307,0.406917,0.402390,103.330106,0.842306,55,1.011251,0.988875,0.976366
56,0.127096,0.338657,0.335505,0.338657,0.335505,0.411769,0.392995,174.529512,0.833025,56,1.047771,0.954407,0.972600
57,0.132022,0.350767,0.330772,0.350764,0.330806,0.417274,0.402841,90.414447,0.895760,57,1.035829,0.965411,0.979526
58,0.131041,0.363811,0.323721,0.363815,0.323755,0.414963,0.402075,92.038016,0.892773,58,1.032054,0.968942,0.978959
59,0.129490,0.376318,0.313840,0.376320,0.313874,0.412354,0.399832,171.894809,0.851568,59,1.031318,0.969633,0.977196
60,0.133664,0.388339,0.301101,0.388345,0.301136,0.419400,0.405784,83.009993,0.805233,60,1.033554,0.967536,0.976020
61,0.134371,0.401253,0.280819,0.401212,0.280986,0.424389,0.403135,89.094239,0.883049,61,1.052723,0.949918,0.978575
62,0.133139,0.413433,0.260125,0.413433,0.260125,0.412421,0.411032,163.505163,0.861559,62,1.003379,0.996633,0.978463
63,0.138932,0.425451,0.234389,0.425451,0.234389,0.434797,0.406841,86.889092,0.893347,63,1.068713,0.935705,0.978477
64,0.140505,0.436976,0.202484,0.436976,0.202484,0.440878,0.405774,88.242023,0.901970,64,1.086510,0.920378,0.981285
65,0.135830,0.449423,0.175790,0.449423,0.175790,0.428409,0.403690,177.528751,0.883985,65,1.061231,0.942302,0.978479
66,0.137563,0.460450,0.168348,0.460450,0.168348,0.433022,0.404486,0.498117,0.885156,66,1.070548,0.934101,0.979698
67,0.137586,0.470985,0.180822,0.470985,0.180822,0.423744,0.413410,179.411921,0.876808,67,1.024996,0.975614,0.976372
68,0.143219,0.480764,0.207033,0.480764,0.207033,0.450705,0.404593,93.957673,0.880001,68,1.113972,0.897689,0.976216
69,0.142740,0.490481,0.231513,0.490481,0.231513,0.445317,0.408120,88.780185,0.893864,69,1.091142,0.916471,0.978351
70,0.136788,0.499230,0.252179,0.499211,0.252278,0.419968,0.414707,112.707639,0.893814,70,1.012686,0.987473,0.978307
71,0.138156,0.507985,0.265188,0.507985,0.265188,0.428278,0.410729,99.734430,0.876944,71,1.042728,0.959023,0.977254
72,0.141167,0.516951,0.274387,0.516951,0.274387,0.436717,0.411569,88.557887,0.902602,72,1.061103,0.942416,0.980827
73,0.135807,0.524908,0.283662,0.524908,0.283662,0.418692,0.412989,178.881356,0.870966,73,1.013808,0.986380,0.977833
74,0.138020,0.533324,0.282913,0.533324,0.282913,0.425333,0.413163,102.970956,0.889566,74,1.029457,0.971386,0.980081
75,0.141760,0.541724,0.281336,0.541724,0.281336,0.436265,0.413725,89.127619,0.901299,75,1.054480,0.948335,0.980596
76,0.137791,0.548845,0.277476,0.548864,0.277841,0.419810,0.417907,44.307393,0.828998,76,1.004553,0.995467,0.977354
77,0.138498,0.556962,0.266302,0.556962,0.266302,0.424211,0.415694,102.340962,0.885542,77,1.020488,0.979923,0.979516
78,0.143402,0.564648,0.254047,0.564635,0.254077,0.441013,0.414012,85.514439,0.875681,78,1.065220,0.938773,0.979363
79,0.140711,0.572076,0.235582,0.572076,0.235582,0.427328,0.419252,81.751699,0.889616,79,1.019263,0.981101,0.978666
80,0.143333,0.579757,0.209696,0.579757,0.209696,0.439953,0.414811,95.411015,0.892584,80,1.060612,0.942852,0.978743
81,0.146754,0.586834,0.187379,0.586834,0.187379,0.442861,0.421923,85.582616,0.874726,81,1.049626,0.952720,0.977221
82,0.140072,0.593898,0.169358,0.593898,0.169358,0.440599,0.404779,1.909753,0.894124,82,1.088494,0.918701,0.976083
83,0.142786,0.601059,0.170042,0.601059,0.170042,0.431709,0.421119,156.732359,0.875331,83,1.025148,0.975469,0.976222
84,0.144519,0.607178,0.184372,0.607178,0.184372,0.430783,0.427146,157.086576,0.887988,84,1.008514,0.991557,0.978234
85,0.148966,0.613708,0.208664,0.613708,0.208664,0.459104,0.413130,90.035890,0.889919,85,1.111280,0.899863,0.979237
86,0.148054,0.619469,0.225684,0.619469,0.225684,0.461040,0.408876,92.627457,0.891333,86,1.127581,0.886854,0.980665
87,0.142923,0.625022,0.239016,0.625012,0.239116,0.429353,0.423835,144.618508,0.893544,87,1.013021,0.987147,0.977081
88,0.144861,0.630800,0.244705,0.630800,0.244705,0.439843,0.419338,88.683857,0.900022,88,1.048897,0.953383,0.981231
89,0.146526,0.636208,0.244448,0.636208,0.244448,0.452948,0.411885,91.728659,0.898260,89,1.099696,0.909342,0.980766
90,0.143630,0.641641,0.239585,0.641641,0.239617,0.430205,0.425088,144.252781,0.889469,90,1.012039,0.988104,0.977647
91,0.145340,0.647549,0.229428,0.647549,0.229428,0.437260,0.423210,87.847364,0.899455,91,1.033198,0.967868,0.980160
92,0.149696,0.652494,0.212470,0.652494,0.212470,0.461882,0.412657,89.899079,0.857275,92,1.119289,0.893425,0.976132
93,0.146731,0.657890,0.191837,0.657890,0.191837,0.434709,0.429768,105.128004,0.896613,93,1.011498,0.988633,0.978481
94,0.147187,0.663396,0.172630,0.663396,0.172630,0.434786,0.431028,168.669659,0.879292,94,1.008719,0.991357,0.975366
95,0.143561,0.668047,0.166045,0.668047,0.166045,0.439878,0.415542,176.397619,0.895465,95,1.058566,0.944675,0.976878
96,0.147666,0.673471,0.175737,0.673471,0.175737,0.437116,0.430125,116.660894,0.910274,96,1.016252,0.984008,0.980615
97,0.150950,0.678034,0.194274,0.678034,0.194274,0.455873,0.421600,89.858819,0.877095,97,1.081292,0.924820,0.974888
98,0.148350,0.682362,0.213033,0.682362,0.213033,0.451401,0.418443,93.907752,0.896586,98,1.078761,0.926989,0.979153
99,0.151703,0.687376,0.222934,0.687376,0.222934,0.466754,0.413824,92.402365,0.894448,99,1.127903,0.886601,0.979676
100,0.148396,0.691617,0.223596,0.691617,0.223596,0.445861,0.423772,88.713105,0.899752,100,1.052125,0.950458,0.980413
101,0.144816,0.696254,0.216448,0.696254,0.216448,0.430080,0.428723,118.125536,0.899739,101,1.003165,0.996845,0.978881
102,0.152410,0.700837,0.203308,0.700837,0.203308,0.464452,0.417813,92.573032,0.890360,102,1.111627,0.899582,0.979051
103,0.149057,0.705908,0.189638,0.705908,0.189638,0.441261,0.430099,94.707475,0.873297,103,1.025952,0.974704,0.977858
104,0.146959,0.710689,0.177756,0.710689,0.177756,0.435609,0.429547,158.382913,0.888179,104,1.014112,0.986084,0.977919
105,0.148328,0.715500,0.174767,0.715500,0.174767,0.438828,0.430366,135.255492,0.886104,105,1.019662,0.980717,0.978487
106,0.148077,0.721260,0.179789,0.721260,0.179789,0.436876,0.431557,154.654002,0.891470,106,1.012324,0.987826,0.979262
107,0.151771,0.726602,0.194344,0.726602,0.194344,0.461595,0.418638,90.905986,0.890021,107,1.102612,0.906937,0.979469
108,0.149399,0.730965,0.205183,0.730965,0.205183,0.451112,0.421673,97.808168,0.873345,108,1.069815,0.934741,0.977834
109,0.151794,0.735382,0.212329,0.735382,0.212329,0.463412,0.417059,93.567646,0.888748,109,1.111144,0.899974,0.978824
110,0.150312,0.741148,0.210528,0.741148,0.210528,0.458285,0.417607,89.792445,0.897957,110,1.097407,0.911239,0.980147
111,0.147689,0.746419,0.199634,0.746419,0.199634,0.442577,0.424884,93.870975,0.897507,111,1.041642,0.960023,0.979209
112,0.149491,0.751554,0.185542,0.751554,0.185542,0.445060,0.427668,97.420245,0.895913,112,1.040667,0.960922,0.978796
113,0.145705,0.757280,0.174721,0.757280,0.174721,0.437939,0.423615,173.682427,0.885450,113,1.033813,0.967293,0.976911
114,0.147393,0.762894,0.174090,0.762894,0.174090,0.435818,0.430606,134.771334,0.888776,114,1.012104,0.988040,0.978798
115,0.147666,0.768628,0.182363,0.768628,0.182363,0.437728,0.429524,128.647516,0.878760,115,1.019101,0.981257,0.977358
116,0.149171,0.775134,0.194536,0.775134,0.194536,0.450139,0.421939,92.508415,0.886303,116,1.066834,0.937353,0.976925
117,0.149536,0.780345,0.204433,0.780345,0.204433,0.453688,0.419661,91.895111,0.864223,117,1.081082,0.924999,0.973715
118,0.147986,0.786251,0.208091,0.786251,0.208091,0.445397,0.423041,102.238568,0.895820,118,1.052847,0.949805,0.980878
119,0.148578,0.792524,0.203497,0.792524,0.203497,0.451429,0.419061,94.278942,0.887603,119,1.077240,0.928298,0.980289
120,0.146868,0.798061,0.194611,0.798061,0.194611,0.439200,0.425770,94.437644,0.884193,120,1.031541,0.969424,0.977387
121,0.146914,0.804224,0.185657,0.804224,0.185657,0.435998,0.429030,120.726318,0.884468,121,1.016240,0.984019,0.975617
122,0.146275,0.810998,0.179499,0.810998,0.179499,0.435942,0.427220,129.830164,0.871057,122,1.020417,0.979992,0.974328
123,0.145066,0.817706,0.180445,0.817706,0.180445,0.432673,0.426891,137.077715,0.899830,123,1.013545,0.986636,0.980425
124,0.147712,0.825052,0.186847,0.825052,0.186847,0.444136,0.423457,103.343085,0.895603,124,1.048835,0.953438,0.979583
125,0.145933,0.832603,0.195991,0.832603,0.195991,0.439269,0.422993,101.978890,0.896676,125,1.038477,0.962948,0.978740
126,0.147689,0.839909,0.201807,0.839909,0.201807,0.449942,0.417929,91.207834,0.889136,126,1.076599,0.928851,0.979654
127,0.146001,0.852118,0.202899,0.852118,0.202899,0.444761,0.417966,92.410902,0.902081,127,1.064109,0.939753,0.978899
128,0.144177,0.857484,0.192654,0.857484,0.192654,0.434776,0.422222,99.773770,0.889362,128,1.029734,0.971125,0.977352
129,0.145751,0.863448,0.189200,0.863448,0.189200,0.437502,0.424171,96.041562,0.900531,129,1.031428,0.969529,0.980140
130,0.144314,0.870948,0.182544,0.870948,0.182544,0.432932,0.424422,150.915379,0.896621,130,1.020051,0.980343,0.977826
131,0.144473,0.878618,0.183757,0.878618,0.183757,0.431025,0.426772,128.253304,0.899078,131,1.009968,0.990131,0.977397
132,0.144702,0.886730,0.187954,0.886730,0.187954,0.434109,0.424409,99.815420,0.902577,132,1.022853,0.977657,0.979393
133,0.145340,0.893924,0.194017,0.893944,0.194150,0.439338,0.421208,97.359605,0.893033,133,1.043044,0.958732,0.981745
134,0.146184,0.900728,0.199229,0.900739,0.199298,0.445509,0.417785,92.356245,0.883492,134,1.066361,0.937769,0.979299
135,0.144542,0.907407,0.201136,0.907404,0.201171,0.437887,0.420283,95.844229,0.884664,135,1.041886,0.959798,0.978539
136,0.145659,0.913098,0.199249,0.913098,0.199249,0.443042,0.418605,96.101406,0.886601,136,1.058377,0.944843,0.978251
137,0.144496,0.919558,0.194801,0.919558,0.194801,0.436180,0.421794,94.937395,0.886411,137,1.034106,0.967019,0.977853
138,0.143424,0.924986,0.189287,0.924986,0.189287,0.431041,0.423658,100.419350,0.889645,138,1.017427,0.982872,0.978909
139,0.143447,0.930120,0.185655,0.930131,0.185721,0.430422,0.424334,111.318884,0.882832,139,1.014349,0.985854,0.978836
140,0.142147,0.935007,0.185971,0.935004,0.186004,0.427053,0.423806,152.349171,0.839993,140,1.007662,0.992396,0.977112
141,0.144268,0.939147,0.188245,0.939147,0.188245,0.435545,0.421743,96.609822,0.874724,141,1.032725,0.968312,0.976461
142,0.143652,0.942997,0.192991,0.942997,0.192991,0.433418,0.422003,107.157895,0.882664,142,1.027049,0.973663,0.978866
143,0.144040,0.946541,0.197531,0.946541,0.197531,0.437660,0.419042,96.265812,0.865205,143,1.044430,0.957460,0.978087
144,0.144200,0.950294,0.200149,0.950294,0.200149,0.439199,0.418036,98.635929,0.877717,144,1.050625,0.951814,0.975847
145,0.143516,0.953541,0.199866,0.953541,0.199897,0.435590,0.419499,100.185984,0.893721,145,1.038357,0.963060,0.977250
146,0.143288,0.956916,0.196105,0.956916,0.196105,0.435558,0.418863,92.789310,0.881850,146,1.039858,0.961669,0.977975
147,0.142763,0.960128,0.192257,0.960134,0.192393,0.430489,0.422245,102.304779,0.884103,147,1.019523,0.980851,0.976447
148,0.142786,0.963818,0.189165,0.963828,0.189266,0.430581,0.422222,116.189072,0.890628,148,1.019797,0.980587,0.977976
149,0.142535,0.966962,0.187686,0.966969,0.187753,0.430201,0.421852,112.958892,0.887614,149,1.019793,0.980591,0.978397
150,0.142991,0.970455,0.189720,0.970448,0.189815,0.432616,0.420840,106.820629,0.895435,150,1.027981,0.972781,0.979764
151,0.144223,0.973825,0.192798,0.973825,0.192798,0.437772,0.419464,99.699907,0.894596,151,1.043646,0.958179,0.980997
152,0.143698,0.976602,0.196176,0.976608,0.196243,0.437218,0.418468,97.237325,0.851069,152,1.044806,0.957116,0.975614
153,0.144519,0.979896,0.197804,0.979896,0.197804,0.441549,0.416732,95.627881,0.891473,153,1.059552,0.943795,0.980353
154,0.143812,0.982737,0.195657,0.982737,0.195657,0.436559,0.419433,99.029191,0.870557,154,1.040831,0.960771,0.977902
155,0.142581,0.985156,0.191630,0.985146,0.191662,0.432917,0.419339,103.288273,0.902922,155,1.032380,0.968636,0.979400
156,0.142261,0.986428,0.188693,0.986428,0.188693,0.429914,0.421323,109.600994,0.887357,156,1.020391,0.980016,0.978740
157,0.142489,0.988586,0.187490,0.988586,0.187490,0.430173,0.421745,121.406059,0.887330,157,1.019983,0.980408,0.977548
158,0.143174,0.990358,0.188534,0.990358,0.188534,0.432588,0.421404,100.252117,0.905188,158,1.026539,0.974147,0.979025
159,0.143584,0.991588,0.191334,0.991588,0.191334,0.434783,0.420479,103.679936,0.899148,159,1.034018,0.967101,0.980151
160,0.144200,0.992611,0.194621,0.992611,0.194621,0.438504,0.418698,99.823232,0.895913,160,1.047305,0.954832,0.978641
161,0.143858,0.993407,0.196649,0.993407,0.196649,0.437061,0.419084,95.316170,0.883925,161,1.042894,0.958870,0.976017
162,0.143789,0.993653,0.195232,0.993653,0.195232,0.436881,0.419058,97.129459,0.893362,162,1.042530,0.959205,0.978430
163,0.143060,0.993617,0.191862,0.993617,0.191862,0.434132,0.419571,104.924035,0.887382,163,1.034704,0.966460,0.978017
164,0.142831,0.993534,0.188448,0.993534,0.188448,0.431527,0.421431,112.771736,0.903025,164,1.023955,0.976605,0.979895
165,0.143174,0.992981,0.186828,0.992981,0.186828,0.431560,0.422408,114.499184,0.883173,165,1.021666,0.978793,0.976741
166,0.143333,0.992398,0.187696,0.992398,0.187696,0.432896,0.421574,120.335263,0.894042,166,1.026855,0.973847,0.978819
167,0.143949,0.992110,0.190315,0.992110,0.190315,0.435353,0.420995,104.658700,0.887359,167,1.034105,0.967020,0.978681
168,0.144314,0.991298,0.193312,0.991298,0.193312,0.436791,0.420673,104.187478,0.890207,168,1.038314,0.963100,0.978506
169,0.144770,0.990523,0.195988,0.990523,0.195988,0.438480,0.420377,104.089822,0.876355,169,1.043064,0.958714,0.977142
170,0.144496,0.989673,0.196147,0.989673,0.196147,0.439268,0.418829,101.838968,0.892781,170,1.048801,0.953469,0.977325
171,0.144086,0.989023,0.194271,0.989023,0.194271,0.436458,0.420328,104.616856,0.888800,171,1.038376,0.963042,0.977792
172,0.143881,0.988652,0.190727,0.988652,0.190727,0.434306,0.421809,111.866627,0.884065,172,1.029626,0.971226,0.975342
173,0.143310,0.988240,0.188616,0.988240,0.188616,0.432312,0.422076,116.856504,0.884017,173,1.024253,0.976321,0.978435
174,0.143789,0.988003,0.187614,0.988003,0.187614,0.433025,0.422789,114.791591,0.890458,174,1.024211,0.976361,0.976838
175,0.144702,0.987534,0.188657,0.987520,0.188689,0.435991,0.422577,114.263377,0.875941,175,1.031744,0.969233,0.976004
176,0.144542,0.987446,0.190890,0.987446,0.190890,0.435443,0.422642,106.481855,0.893063,176,1.030286,0.970604,0.977558
177,0.145249,0.987246,0.193757,0.987246,0.193757,0.438971,0.421296,101.728341,0.865754,177,1.041955,0.959735,0.977290
178,0.146024,0.986963,0.195099,0.986947,0.195233,0.441873,0.420763,102.406705,0.893737,178,1.050170,0.952227,0.977408
179,0.145545,0.985834,0.195187,0.985815,0.195210,0.440780,0.420423,98.930299,0.900726,179,1.048420,0.953817,0.979962
180,0.145226,0.985208,0.193261,0.985208,0.193261,0.438896,0.421301,102.454161,0.895231,180,1.041763,0.959911,0.980522
181,0.144588,0.984146,0.190396,0.984134,0.190428,0.435327,0.422888,115.280825,0.898322,181,1.029413,0.971428,0.978320
182,0.144428,0.983163,0.188101,0.983163,0.188101,0.432931,0.424759,113.142705,0.885398,182,1.019238,0.981125,0.980341
183,0.144610,0.982353,0.187443,0.982353,0.187443,0.434127,0.424124,117.537717,0.889991,183,1.023583,0.976960,0.978398
184,0.145431,0.981308,0.188991,0.981313,0.189022,0.436592,0.424123,113.450295,0.862137,184,1.029399,0.971441,0.976570
185,0.145614,0.979174,0.190211,0.979174,0.190211,0.438212,0.423085,99.677654,0.891224,185,1.035754,0.965480,0.976673
186,0.145865,0.978494,0.192259,0.978490,0.192290,0.438872,0.423177,103.171603,0.869999,186,1.037090,0.964236,0.975744
187,0.146412,0.977040,0.193078,0.977040,0.193078,0.441223,0.422502,102.601837,0.897561,187,1.044309,0.957571,0.977020
188,0.146001,0.975997,0.192234,0.975997,0.192234,0.439400,0.423065,101.434658,0.902081,188,1.038610,0.962825,0.980248
189,0.145089,0.974887,0.190591,0.974887,0.190591,0.436005,0.423696,108.638814,0.889452,189,1.029051,0.971769,0.978995
190,0.145568,0.973631,0.189112,0.973631,0.189112,0.436675,0.424442,111.597754,0.900867,190,1.028822,0.971986,0.980341
191,0.145500,0.972549,0.188328,0.972549,0.188328,0.435748,0.425145,109.999458,0.900443,191,1.024939,0.975668,0.977928
192,0.145865,0.971516,0.189153,0.971516,0.189153,0.437847,0.424168,111.305689,0.901235,192,1.032248,0.968759,0.979179
193,0.146321,0.970571,0.189817,0.970571,0.189817,0.438304,0.425050,111.921881,0.900517,193,1.031181,0.969762,0.979617
194,0.146230,0.969509,0.190938,0.969512,0.190969,0.438731,0.424372,104.674535,0.889477,194,1.033837,0.967270,0.978334
195,0.146321,0.968931,0.191414,0.968931,0.191414,0.439700,0.423701,106.047450,0.897603,195,1.037758,0.963615,0.979019
196,0.146526,0.968347,0.189680,0.968347,0.189680,0.439371,0.424613,108.953638,0.896808,196,1.034758,0.966410,0.978898
197,0.145910,0.968111,0.187822,0.968111,0.187822,0.436846,0.425272,100.590274,0.871663,197,1.027216,0.973505,0.978287
198,0.146115,0.967417,0.187350,0.967417,0.187350,0.438490,0.424275,108.600555,0.870920,198,1.033505,0.967581,0.976900
199,0.146503,0.966615,0.187217,0.966615,0.187217,0.438882,0.425020,111.089485,0.886847,199,1.032615,0.968415,0.976886
200,0.146549,0.965530,0.188125,0.965503,0.188183,0.438236,0.425779,102.228258,0.895498,200,1.029257,0.971575,0.978529
201,0.146617,0.964927,0.189241,0.964927,0.189241,0.439889,0.424377,105.778139,0.897366,201,1.036554,0.964735,0.978315
202,0.146640,0.964505,0.189466,0.964505,0.189466,0.440204,0.424139,104.722196,0.902482,202,1.037878,0.963505,0.979810
203,0.146526,0.964190,0.189704,0.964190,0.189704,0.439252,0.424728,102.377451,0.906795,203,1.034196,0.966935,0.980243
204,0.146001,0.963909,0.189372,0.963909,0.189372,0.437532,0.424872,108.450936,0.898552,204,1.029797,0.971065,0.979348
205,0.146252,0.963766,0.188539,0.963766,0.188539,0.437932,0.425213,111.987334,0.888183,205,1.029914,0.970955,0.978935
206,0.145682,0.963682,0.188396,0.963669,0.188425,0.435853,0.425575,109.689587,0.898043,206,1.024151,0.976418,0.978854
207,0.146001,0.963112,0.188298,0.963112,0.188298,0.437989,0.424428,111.033194,0.885233,207,1.031951,0.969038,0.978525
208,0.146617,0.963636,0.188456,0.963636,0.188456,0.439772,0.424490,108.794578,0.872517,208,1.036002,0.965249,0.977720
209,0.146731,0.963688,0.189501,0.963688,0.189501,0.439877,0.424719,105.195632,0.903044,209,1.035688,0.965542,0.979225
210,0.146777,0.963749,0.190247,0.963749,0.190247,0.441301,0.423480,105.859712,0.883644,210,1.042081,0.959618,0.977744
211,0.146617,0.964280,0.190232,0.964280,0.190232,0.440332,0.423950,102.266825,0.890399,211,1.038643,0.962795,0.979657
212,0.146686,0.965605,0.189889,0.965605,0.189889,0.440337,0.424143,104.160317,0.874896,212,1.038182,0.963222,0.978102
213,0.145773,0.967083,0.189167,0.967083,0.189167,0.438060,0.423697,110.301718,0.877603,213,1.033900,0.967212,0.978492
214,0.145865,0.968143,0.188458,0.968126,0.188483,0.437097,0.424896,105.581142,0.892760,214,1.028715,0.972086,0.979104
215,0.145956,0.969778,0.187776,0.969778,0.187776,0.438172,0.424118,104.503967,0.888406,215,1.033138,0.967925,0.977099
216,0.145659,0.971335,0.188465,0.971335,0.188465,0.437411,0.423993,105.872363,0.904981,216,1.031645,0.969326,0.978776
